step,horizon,mse_base,mse_corrected
260,1,0.011156585067510605,0.017217416316270828
260,2,0.011622263118624687,0.011730018071830273
260,3,0.006763016805052757,0.009292181581258774
260,4,0.006971949245780706,0.009095474146306515
260,5,0.009611290879547596,0.01454617828130722
260,6,0.01263195276260376,0.012978091835975647
260,7,0.007636175956577063,0.007968108169734478
260,8,0.009953698143362999,0.010445854626595974
260,9,0.004552261438220739,0.006876458879560232
260,10,0.003831304144114256,0.0058924853801727295
260,11,0.006696836091578007,0.010127924382686615
260,12,0.012025091797113419,0.015172051265835762
260,13,0.009397853165864944,0.00862884521484375
260,14,0.010249815881252289,0.011518741026520729
260,15,0.015221737325191498,0.014606591314077377
270,1,0.010226499289274216,0.01202744897454977
270,2,0.0037384608294814825,0.003564678132534027
270,3,0.005326352082192898,0.0040952046401798725
270,4,0.0038338499143719673,0.005519513040781021
270,5,0.006903576664626598,0.006019732914865017
270,6,0.0033784294500947,0.0048089949414134026
270,7,0.013823678717017174,0.010567794553935528
270,8,0.008516333997249603,0.00743132596835494
270,9,0.0075067682191729546,0.007595396600663662
270,10,0.010548857972025871,0.01285906694829464
270,11,0.016605477780103683,0.0213736891746521
270,12,0.014696536585688591,0.01718532294034958
270,13,0.01707826554775238,0.015892179682850838
270,14,0.0231598149985075,0.024339910596609116
270,15,0.017095699906349182,0.021417837589979172
280,1,0.004686587955802679,0.006344686262309551
280,2,0.007371948566287756,0.007896624505519867
280,3,0.0073509206995368,0.006470843218266964
280,4,0.003847801825031638,0.006338723003864288
280,5,0.008579602465033531,0.01539771817624569
280,6,0.004471485503017902,0.005520604085177183
280,7,0.0038014452438801527,0.006951099261641502
280,8,0.005194874480366707,0.009694939479231834
280,9,0.0026589478366076946,0.004479309543967247
280,10,0.006853909697383642,0.011723797768354416
280,11,0.0028942469507455826,0.006526205688714981
280,12,0.006936033256351948,0.005313667468726635
280,13,0.004677115008234978,0.006215082015842199
280,14,0.006701533682644367,0.007130566984415054
280,15,0.010130689479410648,0.01393972896039486
290,1,0.002267264761030674,0.002341589191928506
290,2,0.004392607603222132,0.006821686401963234
290,3,0.005389924626797438,0.006230114959180355
290,4,0.0033203433267772198,0.004722142592072487
290,5,0.008516470901668072,0.010480895638465881
290,6,0.01094641163945198,0.012441585771739483
290,7,0.011697343550622463,0.01363260205835104
290,8,0.021071746945381165,0.02743091806769371
290,9,0.06848109513521194,0.07234279811382294
290,10,0.06840892881155014,0.06927331537008286
290,11,0.027322322130203247,0.030386190861463547
290,12,0.02674090676009655,0.023630376905202866
290,13,0.08739297091960907,0.08495365083217621
290,14,0.08755187690258026,0.08227302879095078
290,15,0.059743426740169525,0.05891403555870056
300,1,0.009136028587818146,0.01343595515936613
300,2,0.0075317006558179855,0.008557554334402084
300,3,0.026939764618873596,0.02524653449654579
300,4,0.028427179902791977,0.0341140478849411
300,5,0.023378774523735046,0.030164971947669983
300,6,0.05355141684412956,0.05622684210538864
300,7,0.06011302024126053,0.058419521898031235
300,8,0.06598950922489166,0.08160173147916794
300,9,0.07983586937189102,0.09199151396751404
300,10,0.08058510720729828,0.10256452858448029
300,11,0.07970049977302551,0.08439910411834717
300,12,0.0774533599615097,0.08507004380226135
300,13,0.08240913599729538,0.09194600582122803
300,14,0.10486486554145813,0.12402840703725815
300,15,0.10935553163290024,0.12295670807361603
310,1,0.012360228225588799,0.014229148626327515
310,2,0.012062757275998592,0.011946137063205242
310,3,0.010823272168636322,0.010179927572607994
310,4,0.021824557334184647,0.025960560888051987
310,5,0.03751344233751297,0.04235450178384781
310,6,0.021808646619319916,0.022638684138655663
310,7,0.020169496536254883,0.019301004707813263
310,8,0.05016666650772095,0.057734712958335876
310,9,0.023844826966524124,0.03109511360526085
310,10,0.020340625196695328,0.03155781328678131
310,11,0.047189861536026,0.053001921623945236
310,12,0.013899712823331356,0.017117399722337723
310,13,0.06548264622688293,0.07333894073963165
310,14,0.06574086844921112,0.08043374866247177
310,15,0.02137429639697075,0.026509730145335197
320,1,0.018049409613013268,0.012168936431407928
320,2,0.009730189107358456,0.012311193160712719
320,3,0.021596111357212067,0.0174902081489563
320,4,0.028295790776610374,0.027035575360059738
320,5,0.004448965657502413,0.005973818711936474
320,6,0.03548351302742958,0.03436707705259323
320,7,0.025380797684192657,0.02532133273780346
320,8,0.02139112912118435,0.02524634264409542
320,9,0.05960380658507347,0.06312674283981323
320,10,0.021961480379104614,0.02058914676308632
320,11,0.009789565578103065,0.011028628796339035
320,12,0.08257156610488892,0.08707841485738754
320,13,0.010081585496664047,0.013245041482150555
320,14,0.020681384950876236,0.026436006650328636
320,15,0.025205638259649277,0.029149314388632774
330,1,0.00932264793664217,0.011262982152402401
330,2,0.035864606499671936,0.03409036621451378
330,3,0.00531754782423377,0.007122058421373367
330,4,0.01156883966177702,0.009393718093633652
330,5,0.01415321510285139,0.016726281493902206
330,6,0.013160536997020245,0.014305001124739647
330,7,0.03893470764160156,0.04172394797205925
330,8,0.01061023585498333,0.007251317612826824
330,9,0.03893259912729263,0.03574533388018608
330,10,0.022599538788199425,0.018845584243535995
330,11,0.02460094355046749,0.024097850546240807
330,12,0.08326885104179382,0.07933846116065979
330,13,0.021722285076975822,0.020712843164801598
330,14,0.025377657264471054,0.022909846156835556
330,15,0.05513539910316467,0.05596977472305298
340,1,0.004966430366039276,0.0033932242076843977
340,2,0.040198709815740585,0.03251432254910469
340,3,0.0022401565220206976,0.0029020607471466064
340,4,0.006347630172967911,0.0029437197372317314
340,5,0.028432441875338554,0.027014415711164474
340,6,0.01631098985671997,0.01271578948944807
340,7,0.028541013598442078,0.024443915113806725
340,8,0.035585757344961166,0.025826310738921165
340,9,0.01187080703675747,0.010397511534392834
340,10,0.040350571274757385,0.02872508578002453
340,11,0.027013640850782394,0.023561254143714905
340,12,0.01073647104203701,0.012213918380439281
340,13,0.01430969126522541,0.012629300355911255
340,14,0.006948366761207581,0.009931325912475586
340,15,0.006420840974897146,0.008210303261876106
350,1,0.0022091958671808243,0.0025255687069147825
350,2,0.021977655589580536,0.02462996542453766
350,3,0.004221781622618437,0.00919325090944767
350,4,0.02987976185977459,0.04180772602558136
350,5,0.022652272135019302,0.0253581739962101
350,6,0.003158586798235774,0.0035411501303315163
350,7,0.006064724177122116,0.008755013346672058
350,8,0.012990790419280529,0.0234398003667593
350,9,0.011844444088637829,0.007391318213194609
350,10,0.01804172247648239,0.0234849713742733
350,11,0.006896378006786108,0.009480450302362442
350,12,0.0076272813603281975,0.009272513911128044
350,13,0.026427369564771652,0.036633092910051346
350,14,0.015056977979838848,0.020759744569659233
350,15,0.0059772334061563015,0.008131474256515503
360,1,0.0024575863499194384,0.006262552924454212
360,2,0.004759804345667362,0.0065286122262477875
360,3,0.014000756666064262,0.014964990317821503
360,4,0.006222130730748177,0.007840363308787346
360,5,0.009030124172568321,0.010847233235836029
360,6,0.04361859709024429,0.04432930797338486
360,7,0.02988944947719574,0.025236692279577255
360,8,0.026275834068655968,0.023150522261857986
360,9,0.04653484746813774,0.04862947389483452
360,10,0.02830096147954464,0.03211814910173416
360,11,0.03143630921840668,0.03663982078433037
360,12,0.046077705919742584,0.0537947379052639
360,13,0.04026840627193451,0.04223855957388878
360,14,0.012067621573805809,0.014938674867153168
360,15,0.0355454683303833,0.035875797271728516
370,1,0.005312023218721151,0.0038031376898288727
370,2,0.005050147883594036,0.004017072729766369
370,3,0.007564577739685774,0.007163408678025007
370,4,0.004050950985401869,0.0026732729747891426
370,5,0.008174452930688858,0.008027496747672558
370,6,0.017005041241645813,0.015377942472696304
370,7,0.01320353802293539,0.010440419428050518
370,8,0.02171402797102928,0.021932825446128845
370,9,0.019741646945476532,0.024318285286426544
370,10,0.014156172052025795,0.02018474042415619
370,11,0.019788255915045738,0.02934940718114376
370,12,0.018941067159175873,0.03518523648381233
370,13,0.025702526792883873,0.03778858110308647
370,14,0.01998083107173443,0.031484104692935944
370,15,0.019947534427046776,0.03320711478590965
380,1,0.005633137654513121,0.004837946034967899
380,2,0.006520794238895178,0.004860461689531803
380,3,0.005989509634673595,0.006259098183363676
380,4,0.007969161495566368,0.010075217112898827
380,5,0.0037632975727319717,0.004190980456769466
380,6,0.008730988949537277,0.009231453761458397
380,7,0.006087509915232658,0.004932095762342215
380,8,0.013166852295398712,0.01129760779440403
380,9,0.006695382297039032,0.005546583794057369
380,10,0.017804834991693497,0.017961811274290085
380,11,0.045391034334897995,0.045419804751873016
380,12,0.008072352036833763,0.01567457988858223
380,13,0.013787627220153809,0.018996864557266235
380,14,0.024428313598036766,0.020136594772338867
380,15,0.017023753374814987,0.0159183107316494
390,1,0.02421640232205391,0.02970498614013195
390,2,0.005102073308080435,0.0032447995617985725
390,3,0.0130959777161479,0.01097179763019085
390,4,0.021502520889043808,0.019584890455007553
390,5,0.017533177509903908,0.015225991606712341
390,6,0.01496819220483303,0.014398908242583275
390,7,0.028278378769755363,0.031057581305503845
390,8,0.01638076826930046,0.01236514002084732
390,9,0.04512713849544525,0.04235544800758362
390,10,0.032936565577983856,0.033019211143255234
390,11,0.017904946580529213,0.021424278616905212
390,12,0.04724210128188133,0.050426237285137177
390,13,0.02062753587961197,0.02656758390367031
390,14,0.019051235169172287,0.015928391367197037
390,15,0.023901984095573425,0.025767242535948753
400,1,0.009281814098358154,0.0066695427522063255
400,2,0.010757463052868843,0.013043483719229698
400,3,0.004812384489923716,0.004666024353355169
400,4,0.005728011019527912,0.0053011029958724976
400,5,0.00834696926176548,0.011887411586940289
400,6,0.013471225276589394,0.01165023259818554
400,7,0.02456861361861229,0.027853375300765038
400,8,0.02046755701303482,0.017944153398275375
400,9,0.023396654054522514,0.021991875022649765
400,10,0.025171389803290367,0.02084808424115181
400,11,0.022400803864002228,0.023023169487714767
400,12,0.013687572441995144,0.010864133946597576
400,13,0.015099840238690376,0.015651386231184006
400,14,0.022484950721263885,0.018543623387813568
400,15,0.013446889817714691,0.013517285697162151
410,1,0.01183122955262661,0.011597703211009502
410,2,0.00613447418436408,0.006111459340900183
410,3,0.0020740998443216085,0.0032442989759147167
410,4,0.01887669786810875,0.01981688290834427
410,5,0.0066876779310405254,0.005619182717055082
410,6,0.006056716199964285,0.006866171956062317
410,7,0.007438953034579754,0.00804639607667923
410,8,0.013791265897452831,0.013074247166514397
410,9,0.008297748863697052,0.007868694141507149
410,10,0.012416243553161621,0.013751077465713024
410,11,0.011742725968360901,0.012192128226161003
410,12,0.012221361510455608,0.013037145137786865
410,13,0.010704576037824154,0.011996973305940628
410,14,0.020530840381979942,0.020842304453253746
410,15,0.009129203855991364,0.009469438344240189
420,1,0.0026884200051426888,0.003017840441316366
420,2,0.003496953286230564,0.004336834419518709
