step,mean_similarity
0,nan
10,nan
20,nan
30,nan
40,0.9823437929153442
50,0.9809519052505493
60,nan
70,nan
80,nan
90,nan
100,0.9700090289115906
110,0.9635340571403503
120,nan
130,nan
140,nan
150,nan
160,0.974317193031311
170,0.9694413542747498
180,0.912189781665802
190,0.9232363104820251
200,0.9144935011863708
210,0.9272781610488892
220,0.9013185501098633
230,0.853327751159668
240,0.8204811215400696
250,0.8158316612243652
260,0.8318290710449219
270,0.8584958910942078
280,0.9748467803001404
290,0.9848474860191345
300,0.8665691614151001
310,0.863925576210022
320,0.8851855397224426
330,0.9122204780578613
340,0.9756140112876892
350,0.9715266227722168
360,0.898952305316925
370,0.9096431732177734
380,0.9255842566490173
390,0.936313271522522
400,0.9784753918647766
410,0.9797418713569641
420,0.979607105255127
430,0.9807926416397095
440,0.9823994040489197
450,0.9780084490776062
460,0.9797450304031372
470,0.9638897180557251
480,0.9040757417678833
490,0.8994845747947693
500,0.44635555148124695
510,0.5541439056396484
520,0.9834538698196411
530,0.983632504940033
540,0.6483799815177917
550,0.6578230857849121
560,0.661155641078949
570,0.7194672226905823
580,0.9823984503746033
590,0.9831172227859497
600,0.9769429564476013
610,0.975409984588623
620,0.9725772738456726
630,0.9682573676109314
640,0.9720357060432434
650,0.9762634634971619
660,0.6886351704597473
670,0.6969849467277527
680,0.6996585130691528
690,0.7569807171821594
700,0.9832243323326111
710,0.9835673570632935
720,0.9220455288887024
730,0.9175834059715271
740,0.9072826504707336
750,0.9134834408760071
760,0.982472836971283
770,0.9789823889732361
780,0.9767391085624695
790,0.9760597348213196
800,0.9353877902030945
810,0.8751519322395325
820,0.981458842754364
830,0.9840955138206482
840,0.9440516829490662
850,0.9411946535110474
860,0.9441103339195251
870,0.9565965533256531
880,0.9836686253547668
890,0.9843286871910095
900,0.817707359790802
910,0.8334674835205078
920,0.8255530595779419
930,0.8434656262397766
940,0.9735453724861145
950,0.9806227684020996
960,0.9674795269966125
970,0.968056321144104
980,0.9706417322158813
990,0.9693891406059265
1000,0.982787549495697
1010,0.984561562538147
1020,0.6433796286582947
1030,0.6149269938468933
1040,0.5873259902000427
1050,0.6486316919326782
1060,0.9110483527183533
1070,0.9005193710327148
1080,0.8764528632164001
1090,0.83746737241745
1100,0.8135395050048828
1110,0.8160573840141296
1120,0.9697881937026978
1130,0.9658214449882507
1140,0.6230542063713074
1150,0.6157553791999817
1160,0.6139058470726013
1170,0.6886186003684998
1180,0.9771259427070618
1190,0.9841727614402771
1200,0.9678115844726562
1210,0.9725037813186646
1220,0.9751214385032654
1230,0.9768244624137878
1240,0.9831072092056274
1250,0.9810647368431091
1260,0.6041476130485535
1270,0.727382481098175
1280,0.742745578289032
1290,0.7384932637214661
1300,0.9237715005874634
1310,0.9681089520454407
1320,0.9390708804130554
1330,0.9377774596214294
1340,0.9450936317443848
1350,0.9424759149551392
1360,0.8463861346244812
1370,0.9020029902458191
1380,0.9135964512825012
1390,0.887164294719696
1400,0.8792669177055359
1410,0.8920974135398865
1420,0.979836106300354
1430,0.9821492433547974
1440,0.8720456957817078
1450,0.8746973276138306
1460,0.8719440698623657
1470,0.890968918800354
1480,0.9829741716384888
1490,0.9836727380752563
1500,0.872235119342804
1510,0.866625964641571
1520,0.8673689961433411
1530,0.8926135897636414
1540,0.9792124032974243
1550,0.9775604605674744
1560,0.936890721321106
1570,0.9110526442527771
1580,0.8831707239151001
1590,0.9089231491088867
1600,0.9738925099372864
1610,0.962986409664154
1620,0.9362717866897583
1630,0.9379579424858093
1640,0.9308199286460876
1650,0.9435893893241882
1660,0.974264919757843
1670,0.9734933972358704
1680,0.9372243285179138
1690,0.947840690612793
1700,0.9451560974121094
