step,method,mse,rolling_mse
0,online,0.22113637626171112,0.22113637626171112
1,online,0.1720041185617447,0.1965702474117279
2,online,0.18134213984012604,0.19149421155452728
3,online,0.16889159381389618,0.1858435571193695
4,online,0.14451716840267181,0.17757827937602996
5,online,0.14688190817832947,0.17246221750974655
6,online,0.18133191764354706,0.17372931752886092
7,online,0.18461550772190094,0.1750900913029909
8,online,0.18791864812374115,0.1765154865052965
9,online,0.18239283561706543,0.1771032214164734
10,online,0.2121698260307312,0.1802910945632241
11,online,0.2208103984594345,0.18366770322124162
12,online,0.208382248878479,0.1855688221179522
13,online,0.20036432147026062,0.18662564350025995
14,online,0.17458198964595795,0.18582273324330648
15,online,0.17581497132778168,0.18519724812358618
16,online,0.19015643000602722,0.18548896470490625
17,online,0.17599354684352875,0.18496144149038526
18,online,0.17361420392990112,0.1843642184608861
19,online,0.17900346219539642,0.18409618064761163
20,online,0.17416810989379883,0.18362341537362054
21,online,0.15865741670131683,0.1824885972521522
22,online,0.16745541989803314,0.18183498084545135
23,online,0.17862150073051453,0.18170108584066233
24,online,0.194752037525177,0.1822231239080429
25,online,0.19095195829868317,0.18255884830768293
26,online,0.20465660095214844,0.18337728359081126
27,online,0.2119726985692978,0.1843985484114715
28,online,0.2129901945590973,0.18538446724414825
29,online,0.22016698122024536,0.18654388437668482
30,online,0.24504345655441284,0.18843096735015993
31,online,0.2621770203113556,0.1907355315051973
32,online,0.2689734995365143,0.1931063790212978
33,online,0.21029257774353027,0.19361185545430465
34,online,0.18030278384685516,0.19323159626552036
35,online,0.13969247043132782,0.1917443983256817
36,online,0.11838240921497345,0.1897616418632301
37,online,0.09102430939674377,0.1871632910088489
38,online,0.08081331849098206,0.1844363686365959
39,online,0.07440740615129471,0.18168564457446337
40,online,0.06823171675205231,0.17891847560318505
41,online,0.07417092472314835,0.1764244862965175
42,online,0.07002825289964676,0.17395015528728797
43,online,0.07145339250564575,0.171620683405887
44,online,0.08070319145917892,0.16960029469596016
45,online,0.0859786793589592,0.16778243349298186
46,online,0.08822352439165115,0.16608969074614505
47,online,0.08023938536643982,0.16430114271740118
48,online,0.07250023633241653,0.16242765483199334
49,online,0.07999804615974426,0.16077906265854836
50,online,0.07845313102006912,0.15916482870485268
51,online,0.07996931672096252,0.15764183808977789
52,online,0.07521316409111023,0.156086580089803
53,online,0.06947365403175354,0.15448263701465395
54,online,0.06222764775156975,0.15280527357350696
55,online,0.04845418408513069,0.15094186126121453
56,online,0.04230603575706482,0.14903596958570314
57,online,0.04095093905925751,0.1471724345766265
58,online,0.04440058022737503,0.14543053874019848
59,online,0.04729027673602104,0.14379486770679553
60,online,0.07782833278179169,0.1427134491014676
61,online,0.09561057388782501,0.14195372530769917
62,online,0.0865250676870346,0.1410739053454664
63,online,0.09168397635221481,0.14030218770494685
64,online,0.07560218125581741,0.13930680299034484
65,online,0.10525438189506531,0.13879085721617396
66,online,0.13427945971488953,0.13872352292511
67,online,0.13661006093025208,0.13869244260165622
68,online,0.12750424444675446,0.1385302948023098
69,online,0.1538979709148407,0.13874983303248883
70,online,0.1630908101797104,0.1390926636965342
71,online,0.17157289385795593,0.1395437780043317
72,online,0.19211634993553162,0.14026395022256732
73,online,0.20228976011276245,0.14110213684270512
74,online,0.21560660004615784,0.1420955296854178
75,online,0.22666335105895996,0.14320826417717494
76,online,0.2527587115764618,0.14463099726028256
77,online,0.26043251156806946,0.14611563205910036
78,online,0.26761406660079956,0.1476535869267168
79,online,0.28937244415283203,0.14942507264204324
80,online,0.30821865797042847,0.151385487275727
81,online,0.28169476985931396,0.15297462486820976
82,online,0.2819969058036804,0.15452911018068533
83,online,0.30049723386764526,0.1562668259388634
84,online,0.3050665259361267,0.15801741064471356
85,online,0.3344699740409851,0.16006918463769348
86,online,0.3355575501918793,0.16208629228774157
87,online,0.350277304649353,0.16422482651912354
88,online,0.3391648828983307,0.16619044513012585
89,online,0.30415457487106323,0.16772337990502517
90,online,0.2660219073295593,0.16880358350309696
91,online,0.22758787870407104,0.16944254323354233
92,online,0.22902263700962067,0.1700831894031776
93,online,0.20581300556659698,0.170463293830448
94,online,0.1931265890598297,0.17070185483286254
95,online,0.13896754384040833,0.17037128909335783
96,online,0.13605378568172455,0.17001750039839253
97,online,0.12250104546546936,0.1695326386133627
98,online,0.12118405848741531,0.16904426911714102
99,online,0.13546524941921234,0.16870847892016172
100,online,0.11701054871082306,0.16819661822501975
101,online,0.12116491794586182,0.1677355231242437
102,online,0.12261329591274261,0.16729744324840387
103,online,0.12397798150777817,0.16688090996243632
104,online,0.12693484127521515,0.1665004712130342
105,online,0.14263872802257538,0.16627536042821858
106,online,0.15653909742832184,0.16618436731607
107,online,0.16776993870735168,0.16619904853265594
108,online,0.2033650130033493,0.16654002068376322
109,online,0.20842552185058594,0.16692079796709797
110,online,0.24069365859031677,0.16758541833307292
111,online,0.2965778410434723,0.1687371363929872
112,online,0.33761274814605713,0.17023161083327987
113,online,0.3804924488067627,0.17207600414883673
114,online,0.4156167209148407,0.17419374951201935
115,online,0.3912193775177002,0.17606466009827523
116,online,0.3795960247516632,0.17780424441155204
117,online,0.41184476017951965,0.1797876386129755
118,online,0.4065587818622589,0.18169327847221317
119,online,0.5081455707550049,0.18441371424123645
120,online,0.5055227875709534,0.18706750823569693
121,online,0.5144398808479309,0.18975088833907588
122,online,0.5054008364677429,0.19231714807995937
123,online,0.45890113711357117,0.1944670189592627
124,online,0.40773648023605347,0.196173174649477
125,online,0.4008771479129791,0.1977978093579175
126,online,0.35321733355522156,0.19902158513899862
127,online,0.3365378975868225,0.20009593132999726
128,online,0.31116896867752075,0.20095696262726487
129,online,0.24169635772705078,0.20127034258957094
130,online,0.23955586552619934,0.20156259848985053
131,online,0.2090761512517929,0.20161951934410768
132,online,0.2066558301448822,0.20165738634260974
133,online,0.2056083232164383,0.20168687094614576
134,online,0.16137205064296722,0.20138824264760372
135,online,0.11233808845281601,0.20073346210205378
136,online,0.09992033243179321,0.19999759984168694
137,online,0.09118404239416122,0.1992090958022121
138,online,0.08388909697532654,0.198379455522882
139,online,0.08497189730405807,0.19756940153560468
140,online,0.07795348763465881,0.19672106172070436
141,online,0.07887458056211472,0.19589115692381287
142,online,0.07579822838306427,0.19505134623471673
143,online,0.0807144045829773,0.19425733969546854
144,online,0.07650727033615112,0.19344527025161118
145,online,0.07382640242576599,0.19262596293773554
146,online,0.07107528299093246,0.19179908756394776
147,online,0.0667271837592125,0.19095400713283467
148,online,0.0622415766119957,0.19009016531725859
149,online,0.05384732410311699,0.1891818797091643
150,online,0.05440148338675499,0.18828929430305563
151,online,0.05791837349534035,0.1874315908766891
152,online,0.06219089776277542,0.1866130242550295
153,online,0.06022803112864494,0.18579234248148158
154,online,0.056564297527074814,0.18495861315919507
155,online,0.06251601874828339,0.1841737247334841
156,online,0.06318552047014236,0.18340309922862205
157,online,0.07131089270114899,0.18269365488351147
158,online,0.09120840579271317,0.1821182759584121
159,online,0.09442836791276932,0.18157021403312684
160,online,0.12380516529083252,0.18121142491050388
161,online,0.14515013992786407,0.18098882438591968
162,online,0.17263229191303253,0.18093755731553388
163,online,0.17279133200645447,0.18088788520999072
164,online,0.19381889700889587,0.1809662549784689
165,online,0.2143431007862091,0.18116732031466012
166,online,0.2126409411430359,0.18135578511003964
167,online,0.22069063782691956,0.18158992113811628
168,online,0.2508672773838043,0.181999846323002
169,online,0.28359705209732056,0.1825974769452039
170,online,0.36039212346076965,0.1836372117201487
171,online,0.35643723607063293,0.184641863024512
172,online,0.37807533144950867,0.18575997555876053
173,online,0.40615054965019226,0.1870265880535389
174,online,0.42176103591918945,0.1883679277556283
175,online,0.46451982855796814,0.1899369726465507
176,online,0.45369526743888855,0.19142713250413454
177,online,0.52909255027771,0.19332412923319955
178,online,0.5399103760719299,0.19526036524905838
179,online,0.5795894265174866,0.19739552670054966
180,online,0.5850605964660645,0.199537322666105
181,online,0.5452848076820374,0.20143703412223649
182,online,0.4960230588912964,0.20304679382042806
183,online,0.4595511257648468,0.2044408391027347
184,online,0.39385464787483215,0.2054646975285298
185,online,0.300967276096344,0.2059781522520127
186,online,0.29937076568603516,0.20647757799230157
187,online,0.31602707505226135,0.20706028808304605
188,online,0.30590757727622986,0.20758328961316871
189,online,0.26548153162002563,0.2078880172026785
190,online,0.16401925683021545,0.20765833782900067
191,online,0.14639641344547272,0.20733926530616978
192,online,0.12835146486759186,0.20693000209146212
193,online,0.10965918749570847,0.20642860613993763
194,online,0.10479851067066193,0.20590742616317212
195,online,0.1032521203160286,0.2053836746027275
196,online,0.10970056056976318,0.20489797351626576
197,online,0.09999647736549377,0.20436816798015076
198,online,0.10036709159612656,0.20384554950585917
199,online,0.11906679719686508,0.2034216557443142
200,online,0.11233985424041748,0.20296851245325004
201,online,0.13533470034599304,0.2026336916012339
202,online,0.12590286135673523,0.20225570721579303
203,online,0.1358320415019989,0.20193010101131365
204,online,0.13967575132846832,0.20162642125676317
205,online,0.15104086697101593,0.20138086031362848
206,online,0.12622588872909546,0.20101779281805102
207,online,0.12783372402191162,0.2006659463334542
208,online,0.11503110826015472,0.20025621026611784
209,online,0.1126893162727356,0.19983922505662555
210,online,0.1287383884191513,0.19950225426687448
211,online,0.11090680956840515,0.19908435122584398
212,online,0.11091843247413635,0.19867042672466223
213,online,0.11903057992458344,0.19829827790783944
214,online,0.11191925406455994,0.1978965150062428
215,online,0.10681513696908951,0.1974748419597745
216,online,0.10045497864484787,0.1970277458154661
217,online,0.09811744093894958,0.19657402882061967
218,online,0.09374985098838806,0.19610451202686519
219,online,0.09541625529527664,0.1956468381326307
220,online,0.09627973288297653,0.1951972132219988
221,online,0.11022812873125076,0.1948144695981666
222,online,0.11257322877645493,0.1944456747962755
223,online,0.12899868190288544,0.19415350072085857
224,online,0.14407800137996674,0.19393094294601015
225,online,0.08612584322690964,0.19345392923043891
226,online,0.06899992376565933,0.19290567369975709
227,online,0.06242765858769417,0.19233340170365154
228,online,0.0604761578142643,0.19175760587880705
229,online,0.06161222234368324,0.19119175638517608
230,online,0.06191113963723183,0.19063210003561787
231,online,0.06406156718730927,0.19008653739403034
232,online,0.06588290631771088,0.18955347459971136
233,online,0.07415676862001419,0.18906032628355882
234,online,0.08437718451023102,0.18861486610579997
235,online,0.09472031146287918,0.18821700782341472
236,online,0.10835789889097214,0.187880049557877
237,online,0.10795155167579651,0.18754421553316236
238,online,0.11915618181228638,0.1872580731326566
239,online,0.11601543426513672,0.18696122880404195
240,online,0.09907223284244537,0.1865965441734959
241,online,0.09874434769153595,0.18623351856819853
242,online,0.09063751250505447,0.1858401193662926
243,online,0.0807700976729393,0.18540950452328706
244,online,0.08682238310575485,0.18500710810933793
245,online,0.0772661417722702,0.1845691367014637
246,online,0.08528201282024384,0.18416716454000126
247,online,0.07682749629020691,0.18373434329705854
248,online,0.07345939427614212,0.18329147201585003
249,online,0.08072540163993835,0.18288120773434638
250,online,0.08459901064634323,0.1824896451961472
251,online,0.07328436523675919,0.18205629091059405
252,online,0.06684048473834991,0.1816008924672255
253,online,0.06909605860710144,0.18115796005045334
254,online,0.07339050620794296,0.1807353425844043
255,online,0.08309971541166306,0.18035395341576077
256,online,0.10220485925674438,0.180049871337321
257,online,0.14864283800125122,0.1799281386499719
258,online,0.1944783627986908,0.17998431712158858
259,online,0.2580471932888031,0.18028455895300094
260,online,0.3294689953327179,0.18085614683185045
261,online,0.42969179153442383,0.18180590120094423
262,online,0.3991962671279907,0.18263248053906989
263,online,0.4522550702095032,0.18365377822721546
264,online,0.5571596026420593,0.18506323416840356
265,online,0.5655367970466614,0.1864935859085474
266,online,0.6016392707824707,0.18804843866088417
267,online,0.6290259957313538,0.1896938773066695
268,online,0.6541286110877991,0.19142040048057704
269,online,0.6779540777206421,0.19322237706294768
270,online,0.7162705063819885,0.1951524439608039
271,online,0.7460974454879761,0.19717797705465379
272,online,0.7907024621963501,0.1993520594178102
273,online,0.8108389973640442,0.20158376357089863
274,online,0.8577240705490112,0.20396972832354632
275,online,0.8848509192466736,0.2064366891602243
276,online,0.9836692810058594,0.20924258299360207
277,online,0.9901567101478577,0.2120516266164591
278,online,0.9551864266395569,0.21471519220793975
279,online,1.052726149559021,0.2177080884841936
280,online,0.9634748101234436,0.22036206258255392
281,online,0.9048846364021301,0.2227894475960985
282,online,0.9343690872192383,0.2253038632838128
283,online,0.9339065551757812,0.22779894318484084
284,online,0.8091576099395752,0.2298387981559101
285,online,0.7267459630966187,0.2315762357955629
286,online,0.6403768062591553,0.23300062802714339
287,online,0.6099063158035278,0.2343093283319225
288,online,0.612180233001709,0.2356168401127868
289,online,0.584777295589447,0.23682084168339598
290,online,0.5002604722976685,0.23772613251024916
291,online,0.5131916999816895,0.23866950774131573
292,online,0.4272194504737854,0.23931302290422518
293,online,0.4458319842815399,0.24001546835108678
294,online,0.3938373029232025,0.24053689829878888
295,online,0.3767268657684326,0.24099699954024037
296,online,0.3829200565814972,0.2414748549511537
297,online,0.3953511118888855,0.24199121822946823
298,online,0.359965056180954,0.24238577956040966
299,online,0.37105461955070496,0.24281467569371065
300,online,0.2528150677680969,0.2428478995876455
301,online,0.2786915600299835,0.24296658720500422
302,online,0.31613099575042725,0.2432080538998736
303,online,0.2493666559457779,0.24322831245923512
304,online,0.24630111455917358,0.24323838722021854
305,online,0.2480301409959793,0.2432540465462831
306,online,0.26175984740257263,0.24331432602789968
307,online,0.2628384530544281,0.2433777160507131
308,online,0.26986393332481384,0.24346343196422152
309,online,0.27977684140205383,0.24358057199466612
