step,mean_similarity
0,nan
10,nan
20,nan
30,nan
40,nan
50,nan
60,nan
70,nan
80,nan
90,nan
100,nan
110,nan
120,nan
130,nan
140,nan
150,0.7671615481376648
160,0.7659220695495605
170,0.8552905917167664
180,0.8087446093559265
190,0.916608989238739
200,0.9148008227348328
210,0.9307325482368469
220,0.9292374849319458
230,0.9294828772544861
240,0.932533860206604
250,0.9170486330986023
260,0.9109095931053162
270,0.8997325897216797
280,0.9006578326225281
290,0.8627249598503113
300,0.8362787365913391
310,0.8184660077095032
320,0.7729472517967224
330,0.776378870010376
340,0.8855084776878357
350,0.8215063214302063
360,0.832148015499115
370,0.7567964792251587
380,0.694629967212677
390,0.6260391473770142
400,0.789840579032898
410,0.839443027973175
420,0.8764486312866211
430,0.7800154685974121
440,0.8321471214294434
450,0.7239732146263123
460,0.5873838663101196
470,0.4209154546260834
480,0.645569384098053
490,0.7051631808280945
500,0.6765527725219727
510,0.6173761487007141
520,0.4855539798736572
530,0.6114254593849182
540,0.6494851112365723
550,0.6803995966911316
560,0.7191305160522461
570,0.6559007167816162
580,0.6598156094551086
590,0.530998170375824
600,0.5799011588096619
610,0.5952043533325195
620,0.7046135663986206
630,0.7142910361289978
640,0.7878842949867249
650,0.7470499277114868
660,0.8189036250114441
670,0.9082130789756775
680,0.9150986075401306
690,0.9172819256782532
700,0.9203079342842102
710,0.9192157983779907
720,0.8851560950279236
730,0.8726168870925903
740,0.7458270788192749
750,0.7974695563316345
760,0.7049698233604431
770,0.8841952681541443
780,0.8158632516860962
790,0.9248072504997253
800,0.8500550389289856
810,0.8368280529975891
820,0.839944064617157
830,0.9431465268135071
840,0.946546196937561
850,0.9416505694389343
860,0.9371418952941895
870,0.911601722240448
880,0.9303423166275024
890,0.9188419580459595
900,0.8284220099449158
910,0.8353601694107056
920,0.7956384420394897
930,0.6967051029205322
940,0.7100400328636169
950,0.786531388759613
960,0.836298406124115
970,0.8472714424133301
980,0.8111698031425476
990,0.8235225677490234
1000,0.7302045822143555
1010,0.7393531203269958
1020,0.7509244084358215
1030,0.698509156703949
1040,0.6634237170219421
1050,0.6567854881286621
1060,0.7042790651321411
1070,0.675374448299408
1080,0.6480175256729126
1090,0.6005815863609314
1100,0.6517406105995178
1110,0.7394322752952576
1120,0.8873964548110962
1130,0.9053218960762024
1140,0.8726209998130798
1150,0.8012191653251648
1160,0.8072075247764587
1170,0.781987726688385
1180,0.785406768321991
1190,0.7081007361412048
1200,0.746471107006073
1210,0.7238056063652039
1220,0.7028815150260925
1230,0.697472095489502
1240,0.7230662107467651
1250,0.7759137153625488
1260,0.8970766067504883
1270,0.887647807598114
1280,0.9106519818305969
1290,0.8561025857925415
1300,0.8526265025138855
1310,0.8037731051445007
1320,0.7117781043052673
1330,0.7215487360954285
1340,0.7825948596000671
1350,0.7041913866996765
1360,0.7271261215209961
1370,0.7467933893203735
1380,0.7515605688095093
1390,0.7878257036209106
1400,0.9063045382499695
1410,0.9136209487915039
1420,0.9325166940689087
1430,0.9283868074417114
1440,0.9143518805503845
1450,0.9324200749397278
1460,0.8464621901512146
1470,0.7767161726951599
1480,0.7045422792434692
1490,0.7518235445022583
1500,0.7111188173294067
1510,0.6571559906005859
1520,0.7091683149337769
1530,0.7421040534973145
1540,0.761785626411438
1550,0.877083420753479
1560,0.8706364035606384
1570,0.896156907081604
1580,0.8946014642715454
1590,0.8911234736442566
1600,0.8829542994499207
1610,0.9629619717597961
1620,0.8502185940742493
1630,0.9519008994102478
1640,0.9232050180435181
1650,0.9132367968559265
1660,0.9043962359428406
1670,0.9327903985977173
1680,0.9295470118522644
1690,0.9373077750205994
1700,0.9202070236206055
1710,0.9079805612564087
