step,ms_per_step,samples_per_sec
0,2902.4161999986973,0.3445405245465653
1,16.728399990824983,59.77858017195126
2,12.32460000028368,81.13853593438996
3,8.733099995879456,114.50687619193992
4,11.482699992484413,87.08753173508966
5,15.692600005422719,63.72430315272428
6,19.446599995717406,51.422870847357544
7,16.927200005738996,59.076515883368785
8,10.667900001863018,93.73916139309163
9,10.090399999171495,99.10409895366965
10,14.318699992145412,69.83874238223824
11,19.3001000006916,51.81320303854208
12,17.724599994835444,56.41876264013732
13,10.401999999885447,96.13535858594622
14,16.148299997439608,61.92602318253655
15,18.960899993544444,52.740112565356426
16,19.420500000705943,51.49198012222392
17,14.496599993435666,68.9816922901107
18,15.285699992091395,65.42062192227938
19,18.395999999484047,54.35964340226391
20,14.629099998273887,68.35690508083148
21,13.620400000945665,73.41928283534772
22,10.605200004647486,94.2933654774802
23,10.39949999540113,96.15846919969425
24,11.64319999224972,85.88704142036971
25,15.974000009009615,62.60172777237903
26,13.839999999618158,72.25433526210908
27,9.925700011081062,100.74856170180429
28,9.970200000680052,100.29889068742769
29,12.7721000026213,78.29566005549312
30,10.490800006664358,95.321615068893
31,10.453100010636263,95.66540059718913
32,10.73730000643991,93.13328298550195
33,10.532900007092394,94.94061458161036
34,9.821300001931377,101.8195147081698
35,9.475900005782023,105.53087299251976
36,9.244200002285652,108.17593731775031
37,9.768200005055405,102.37300623272077
38,8.732999995118007,114.50818739940779
39,12.310100006288849,81.23410853600953
40,10.006399999838322,99.93604093541707
41,9.129500002018176,109.53502379965377
42,13.333099996089004,75.00131254496928
43,15.509999997448176,64.47453257024678
44,11.683599994285032,85.59005790074501
45,13.903300001402386,71.92537022858839
46,16.434300006949343,60.84834763738912
47,11.614999995799735,86.0955661094812
48,8.366800000658259,119.52000763987724
49,8.64519999595359,115.67112391477963
50,8.259800000814721,121.06830672672015
51,8.201299991924316,121.93188896695445
52,8.334199999808334,119.98752130054444
53,10.355799997341819,96.56424421644732
54,8.199000003514811,121.96609337374218
55,9.617999996407889,103.97171973107486
56,9.673799999291077,103.37199446683648
57,9.584900006302632,104.33077020547334
58,9.790500000235625,102.13982942402669
59,11.141299997689202,89.75613260637522
60,10.090199997648597,99.10606333204875
61,15.282300009857863,65.43517660005031
62,16.269900006591342,61.463192742111204
63,9.084899997105822,110.07275812816543
64,9.758899992448278,102.47056540940365
65,9.5763999997871,104.42337413038635
66,10.453700000653043,95.659909882389
67,9.448800003156066,105.83354496507306
68,9.505299996817484,105.20446491271342
69,10.032999998657033,99.67108543146168
70,9.813700002268888,101.89836654562541
71,10.252899999613874,97.53338080325179
72,13.668600004166365,73.16038216753634
73,16.74339998862706,59.725026020954466
74,9.487100003752857,105.40628849747817
75,9.036100003868341,110.66721257753915
76,9.648499995819293,103.6430533692596
77,14.142700005322695,70.7078563233077
78,17.19270000467077,58.16422084537788
79,14.301000002888031,69.92518004321752
80,9.049100000993349,110.50822732539444
81,8.477400013362058,117.96069531033127
82,9.260499995434657,107.98552999222407
83,9.028300002682954,110.76282353298278
84,8.831600003759377,113.22976579264535
85,8.938400002080016,111.8768459419241
86,9.191999997710809,108.79025242047885
87,10.090600000694394,99.10213465316077
88,8.926299997256137,112.02850008484936
89,8.89259998803027,112.45305100263508
90,8.23849999869708,121.38131943413852
91,8.353199998964556,119.71460040750345
92,8.417999997618608,118.79306251875657
93,9.226900001522154,108.37876207990017
94,8.897500010789372,112.39112096514418
95,9.178799999062903,108.94670328388173
96,9.260499995434657,107.98552999222407
97,8.729399996809661,114.55541049390227
98,16.802500002086163,59.51495312458516
99,12.493100002757274,80.04418437211712
100,8.854100000462495,112.94202685171445
101,8.572799997637048,116.64800301834099
102,8.438300006673671,118.50728217877077
103,9.314599999925122,107.35834067034965
104,9.31480000144802,107.35603553963008
105,13.169600002584048,75.93245047714333
106,10.393399992608465,96.21490568160331
107,10.037999993073754,99.62143860231147
108,9.791699994821101,102.12731196103914
109,14.464699997915886,69.13382234986435
110,15.22720001230482,65.67195539507712
111,9.300299992901273,107.52341330529975
112,11.873600000399165,84.22045546139184
113,14.806799998041242,67.53653727559552
114,10.57129999389872,94.59574513798258
115,16.545699996640906,60.43866383429043
116,15.315600001486018,65.29290396086171
117,18.61720001033973,53.71377003226125
118,19.633100004284643,50.93439139930853
119,19.88460001302883,50.29017427279291
120,18.408400006592274,54.32302642499553
121,17.813700003898703,56.13656903288706
122,14.400599990040064,69.44155109451228
123,10.052400000859052,99.47873143871539
124,10.252199994283728,97.54004024088151
125,10.512399996514432,95.12575628130277
126,13.385799989919178,74.70603182126568
127,9.885499996016733,101.15826214181784
128,10.340499997255392,96.70712250523893
129,11.025100000551902,90.70212514625186
130,10.95060000079684,91.3191971149739
131,11.178700005984865,89.45584007662956
132,15.646299987565726,63.91287402099603
133,10.95490000443533,91.28335261801826
134,9.547000008751638,104.74494596033415
135,9.680900009698234,103.29618103670211
136,8.960699997260235,111.59842426437147
137,8.603499998571351,116.23176616098732
138,8.234900000388734,121.43438292545075
139,7.752300007268786,128.9939758603731
140,8.237499991082586,121.39605475964052
141,8.658699996885844,115.49077810290879
142,9.072000000742264,110.2292768869247
143,13.120600007823668,76.21602666064898
144,16.82379998965189,59.43960345552655
145,9.768799995072186,102.36671858410901
146,9.231999996700324,108.3188908532731
147,9.298399992985651,107.54538423324023
148,9.659699993790127,103.5228838000004
149,9.864699997706339,101.37155719205977
150,9.775899990927428,102.29237215274858
151,9.767099996679462,102.38453587451461
152,9.807200010982342,101.96590248798593
153,10.371500000474043,96.4180687416761
154,9.627899999031797,103.86480957431654
155,9.901600002194755,100.99377876084102
156,13.470299993059598,74.23739638428523
157,15.033000003313646,66.52032194369555
158,9.687800004030578,103.22260983752278
159,9.977299996535294,100.22751649717448
160,14.958800005842932,66.85028208207866
161,9.232099997461773,108.31771755883655
162,9.140499998466112,109.40320553228077
163,8.78519999969285,113.82780130616972
164,8.43699999677483,118.52554229966398
165,11.837300000479445,84.47872402993056
166,11.041699995985255,90.56576436269764
167,9.224599998560734,108.40578454957665
168,9.0547999861883,110.43866253537855
169,9.19399999838788,108.76658692357458
170,8.867700002156198,112.76881262975158
171,8.201899996493012,121.92296912027487
172,7.886899998993613,126.79252940034772
173,8.271099999547005,120.90290288531978
174,8.01550000323914,124.75828078047414
175,7.755200000246987,128.94573962865587
176,7.932100008474663,126.07001915401963
177,7.997100008651614,125.04532879645822
178,8.189499989384785,122.1075769334145
179,8.549400008632801,116.9672724390302
180,8.87930000317283,112.62149039256148
181,9.286200001952238,107.68667482821498
182,9.221000000252388,108.44810757755438
183,13.662400000612251,73.19358238341631
184,17.843299996457063,56.04344488959769
185,17.289899988099933,57.83723449460477
186,12.863699987065047,77.7381314089678
187,9.101099989493378,109.8768282025727
188,8.72670000535436,114.59085328777653
189,8.759899996221066,114.15655434781107
190,8.525299999746494,117.29792500319469
191,7.979699992574751,125.31799452742801
192,8.261099996161647,121.04925499807892
193,8.322699999553151,120.1533156371959
194,8.231300002080388,121.4874928319049
195,8.14879999961704,122.71745533661347
196,8.062599998083897,124.0294694314059
197,8.577200002036989,116.58816394190542
198,9.45260000298731,105.79099926834621
199,8.71339999139309,114.76576319092187
200,8.432000002358109,118.59582539377824
201,8.012299993424676,124.80810763708969
202,8.17559999995865,122.31518176097875
203,7.799300001352094,128.21663480397459
204,8.415700009209104,118.8255283465099
205,8.976800003438257,111.39827105616524
206,16.574599998421036,60.33328105023736
207,12.88189999468159,77.62830020516067
208,10.849999991478398,92.16589868989871
209,14.674500009277835,68.1454222881705
210,16.459299993584864,60.755925245287315
211,10.39429999946151,96.20657476230302
212,10.313699996913783,96.95841456501883
213,9.233400007360615,108.30246704386545
214,9.23940000939183,108.23213617588829
215,9.22460001311265,108.40578437856524
216,8.881799993105233,112.5897904452116
217,9.325399994850159,107.23400610721664
218,8.746399995288812,114.33275410896405
219,12.931799996295013,77.3287554931643
220,15.577400001347996,64.19556536478903
221,9.10670000303071,109.80926127655462
222,9.221799991792068,108.43869969963103
223,9.818199992878363,101.85166331153884
224,10.538599992287345,94.8892642980897
