step,ms_per_step,samples_per_sec
0,282.34920000249986,3.5417135943404348
1,15.260400003171526,65.529081792887
2,12.495899994974025,80.02624864173129
3,12.12019998638425,82.50688941794634
4,11.912899994058535,83.94261686900269
5,12.339100008830428,81.04318785684158
6,10.912100013229065,91.64138880579084
7,11.234100005822256,89.01469628023015
8,12.150100010330789,82.30384928105417
9,13.65589999477379,73.2284214429446
10,19.197000001440756,52.09147262202161
11,16.482600010931492,60.67003988064904
12,14.980000007199124,66.75567420022814
13,13.467199998558499,74.25448497884028
14,18.520500001613982,53.99422261347449
15,20.590900006936863,48.56514283800661
16,17.203499999595806,58.127706572702934
17,15.933899994706735,62.759274272601274
18,21.453300010762177,46.61287538506169
19,22.979400004260242,43.51723716957823
20,18.03420000942424,55.45020014624569
21,18.36590000311844,54.44873378545047
22,14.105800000834279,70.89282422413869
23,14.751399998203851,67.79017585597036
24,20.19349999318365,49.52088545014741
25,14.28180000220891,70.01918524593076
26,13.865000000805594,72.1240533676089
27,15.194299994618632,65.81415401526692
28,14.305100005003624,69.90513870229645
29,17.135500005679205,58.358378784895145
30,16.65099999809172,60.05645307276467
31,16.778000004705973,59.601859561301424
32,16.708199997083284,59.850851688067415
33,21.441099990624934,46.639398185599035
34,21.56459999969229,46.372295336536226
35,16.457999998237938,60.76072427433857
36,12.38980000198353,80.7115530387824
37,13.499799999408424,74.07517148726804
38,14.885600001434796,67.17901864242032
39,12.813199995434843,78.04451662007035
40,15.423099990584888,64.83780826231141
41,12.956999999005347,77.17835919400831
42,16.149699993547983,61.92065489758405
43,18.763500003842637,53.29496095052665
44,16.283200006000698,61.41299005302884
45,19.8106000025291,50.47802690843972
46,15.26729999750387,65.4994661900595
47,15.675100003136322,63.795446268280074
48,13.833299992256798,72.28933085812864
49,16.277199989417568,61.435627789186
50,19.85450000211131,50.366415668672644
51,17.580400002771057,56.88152714627529
52,14.078699998208322,71.02928538339916
53,14.139099992462434,70.72585953371154
54,14.584599994122982,68.56547319795953
55,18.919399997685105,52.85579881615462
56,17.281799999182113,57.86434283739695
57,13.031199996476062,76.738903575298
58,13.974200002849102,71.56044709508357
59,14.010500002768822,71.3750401343546
60,13.038999997661449,76.69299794304398
61,11.350400003721006,88.10262190514604
62,10.957299993606284,91.26335872737918
63,11.624699996900745,86.02372536638447
64,11.684600001899526,85.58273281391176
65,12.959900006535463,77.16108916702417
66,11.257599995587952,88.82888008029396
67,11.331500005326234,88.24956974186667
68,13.136199995642528,76.12551577562117
69,12.957700004335493,77.17418983812033
70,12.646700008190237,79.0720108291002
71,12.59139999456238,79.41928621375318
72,12.289799997233786,81.36828916866688
73,14.983700006268919,66.73918989179025
74,16.759399994043633,59.66800722910155
75,13.929400010965765,71.79060111797789
76,13.624599989270791,73.39665023468491
77,12.856699991971254,77.78045693097603
78,12.795600006938912,78.15186466111093
79,13.992499996675178,71.46685726193422
80,11.34900000761263,88.11349011624148
81,11.725699994713068,85.28275501256933
82,12.846099998569116,77.84463768080481
83,13.3988000015961,74.63354926417868
84,14.03289999871049,71.26110783173057
85,13.309500005561858,75.13430253443883
