step,horizon,correction_norm
760,1,0.13745249807834625
760,2,0.19629479944705963
760,3,0.15184873342514038
760,4,0.08087839186191559
760,5,0.14486651122570038
760,6,0.11747758835554123
760,7,0.14495351910591125
760,8,0.15364617109298706
760,9,0.13614124059677124
760,10,0.0905073955655098
770,1,0.08551017194986343
770,2,0.13937808573246002
770,3,0.17434397339820862
770,4,0.1315721869468689
770,5,0.1411486566066742
770,6,0.08930846303701401
770,7,0.14795473217964172
770,8,0.16347426176071167
770,9,0.1408880203962326
770,10,0.1216646283864975
780,1,0.12329652160406113
780,2,0.13273470103740692
780,3,0.14833202958106995
780,4,0.15030547976493835
780,5,0.14871379733085632
780,6,0.11709190905094147
780,7,0.13130103051662445
780,8,0.13190263509750366
780,9,0.10991121083498001
780,10,0.13606826961040497
790,1,0.1482400745153427
790,2,0.12979000806808472
790,3,0.11928429454565048
790,4,0.15741665661334991
790,5,0.08302262425422668
790,6,0.12719863653182983
790,7,0.13927452266216278
790,8,0.09031233936548233
790,9,0.1019507348537445
790,10,0.13812695443630219
800,1,0.23290027678012848
800,2,0.2646602988243103
800,3,0.18277467787265778
800,4,0.29740771651268005
800,5,0.25871792435646057
800,6,0.17615793645381927
800,7,0.1878049224615097
800,8,0.14932505786418915
800,9,0.2098659873008728
800,10,0.13871152698993683
810,1,0.22552233934402466
810,2,0.24739068746566772
810,3,0.15086407959461212
810,4,0.2677474915981293
810,5,0.29665058851242065
810,6,0.14964745938777924
810,7,0.12903596460819244
810,8,0.13620130717754364
810,9,0.24486654996871948
810,10,0.16663776338100433
820,1,0.12432509660720825
820,2,0.17835818231105804
820,3,0.16175158321857452
820,4,0.15478025376796722
820,5,0.09163685142993927
820,6,0.08637885004281998
820,7,0.16446612775325775
820,8,0.14067982137203217
820,9,0.14920146763324738
820,10,0.1679297238588333
830,1,0.19381530582904816
830,2,0.16025856137275696
830,3,0.15056714415550232
830,4,0.14454104006290436
830,5,0.1776420921087265
830,6,0.15568161010742188
830,7,0.12089844793081284
830,8,0.14253154397010803
830,9,0.19203026592731476
830,10,0.14696307480335236
840,1,0.1784990429878235
840,2,0.1123906672000885
840,3,0.16344347596168518
840,4,0.17813394963741302
840,5,0.14731137454509735
840,6,0.13827970623970032
