step,mean_similarity
0,nan
10,nan
20,nan
30,nan
40,nan
50,nan
60,nan
70,nan
80,0.8063583374023438
90,0.7405810356140137
100,0.5640921592712402
110,0.6370604634284973
120,0.46994027495384216
130,0.6681172251701355
140,0.7832106947898865
150,0.8182655572891235
160,0.7131461501121521
170,0.6650843024253845
180,0.6149296760559082
190,0.677649199962616
200,0.6856757402420044
210,0.6412795782089233
220,0.899058997631073
230,0.9092245101928711
240,0.5447589755058289
250,0.6081652641296387
260,0.6762987375259399
270,0.7853037118911743
280,0.7370789647102356
290,0.739721417427063
300,0.7514708638191223
310,0.7446455359458923
320,0.6690114140510559
330,0.7654467225074768
340,0.8537284731864929
350,0.7698689103126526
360,0.8433971405029297
370,0.8266059756278992
380,0.5042144656181335
390,0.47909408807754517
400,0.5002519488334656
410,0.45319244265556335
420,0.9172868132591248
430,0.8577985167503357
440,0.6390127539634705
450,0.582108199596405
460,0.8743115663528442
470,0.846760094165802
480,0.8448482751846313
490,0.8194570541381836
500,0.7957683801651001
510,0.8599023222923279
520,0.8689684867858887
530,0.8876468539237976
540,0.8856857419013977
550,0.8449406027793884
560,0.8372190594673157
570,0.7863284945487976
580,0.7278284430503845
590,0.7293999195098877
600,0.8180155754089355
610,0.6842038035392761
620,0.7896779179573059
630,0.6740887761116028
640,0.6997041702270508
650,0.7913143038749695
660,0.4589766561985016
670,0.44565054774284363
680,0.7272661328315735
690,0.7614933252334595
700,0.8962969183921814
710,0.8562551736831665
720,0.899854302406311
730,0.8455309271812439
740,0.8653282523155212
750,0.88750821352005
760,0.9045225381851196
770,0.828608512878418
780,0.9384886026382446
790,0.9471880197525024
800,0.9048354029655457
810,0.8718047142028809
820,0.8944616317749023
830,0.8856682777404785
840,0.8453475832939148
850,0.8972616195678711
860,0.9002580642700195
870,0.881804883480072
880,0.8264053463935852
890,0.7812623381614685
900,0.9246649146080017
910,0.915008008480072
920,0.6081303954124451
930,0.6340869069099426
940,0.80365389585495
950,0.8502315878868103
960,0.9359597563743591
970,0.8684305548667908
980,0.7845556139945984
990,0.7582065463066101
1000,0.8767320513725281
1010,0.9052433371543884
1020,0.8790830969810486
1030,0.8138214349746704
1040,0.9303106665611267
1050,0.932121217250824
1060,0.7314161062240601
1070,0.7693735361099243
1080,0.863067090511322
1090,0.8636102676391602
1100,0.9665991067886353
1110,0.9587326049804688
1120,0.9188475012779236
1130,0.9517256021499634
1140,0.6513989567756653
1150,0.7436739206314087
1160,0.9616765975952148
1170,0.885165810585022
1180,0.9279300570487976
1190,0.894676685333252
1200,0.8747959136962891
1210,0.8466974496841431
1220,0.8542441725730896
1230,0.8911651968955994
1240,0.8701850771903992
1250,0.877208411693573
1260,0.935655415058136
1270,0.9015190005302429
1280,0.8286019563674927
1290,0.7975689172744751
1300,0.7630259990692139
1310,0.7246755361557007
1320,0.9047868847846985
1330,0.8156534433364868
1340,0.7252513766288757
1350,0.6675083041191101
1360,0.5205448269844055
1370,0.579251229763031
1380,0.8156129121780396
1390,0.9117312431335449
1400,0.39659199118614197
1410,0.44693633913993835
1420,0.8842192888259888
1430,0.8364195227622986
1440,0.9148103594779968
1450,0.9182437062263489
1460,0.5040092468261719
1470,0.5328440070152283
1480,0.8133882880210876
1490,0.7926915287971497
1500,0.8193427920341492
1510,0.8126659393310547
1520,0.9138982892036438
1530,0.9078260660171509
1540,0.8167978525161743
1550,0.7359740734100342
1560,0.7448765635490417
1570,0.6946024298667908
1580,0.9329269528388977
1590,0.8823222517967224
1600,0.879948079586029
1610,0.6294068694114685
1620,0.6213745474815369
1630,0.8483741879463196
1640,0.7711319327354431
1650,0.721653938293457
1660,0.8299544453620911
1670,0.8632841110229492
