step,horizon,mse_base,mse_corrected
240,7,2.0437777042388916,1.989336051940918
240,8,0.5047036409378052,0.3088447833061218
240,9,0.647727906703949,0.5115702533721924
240,10,1.715553641319275,1.5162630462646484
250,1,0.8827247619628906,0.7194905066490173
250,2,0.6579082608222961,0.5038957977294922
250,3,1.0060276985168457,0.8032315158843994
250,4,1.0132874250411987,0.862224736213684
250,5,2.2294867038726807,2.023980178833008
250,6,1.1733535528182983,0.9450464630126953
250,7,0.7546827793121338,0.535360791683197
250,8,2.376051425933838,2.166204252243042
250,9,0.8292456865310669,0.5770020866394043
250,10,0.8055648803710938,0.6643969798088074
260,1,0.5993573665618896,0.3967149639129639
260,2,0.8155666589736938,0.6823879861831665
260,3,0.2574998140335083,0.0732558751106262
260,4,1.8438031673431396,1.6190770053863525
260,5,0.7728320360183716,0.6135675096511841
260,6,1.001564860343933,0.9318988704681396
260,7,1.8017534017562866,1.658163824081421
260,8,1.2032504081726074,1.098831810951233
260,9,0.5617841482162476,0.4317356729507446
260,10,1.558851718902588,1.3830771827697754
270,1,1.1282298564910889,0.8409077310562134
270,2,0.9684875011444092,0.8072219276428223
270,3,1.9519054889678955,1.7718823337554932
270,4,1.2882275581359863,1.1269009494781494
270,5,0.27954116463661194,0.0766566777229309
270,6,0.9769403338432312,0.9244714164733887
270,7,0.21114055812358856,0.03421972036361694
270,8,1.203287124633789,1.0823150062561035
270,9,0.6154377460479736,0.3480466985702515
270,10,0.7861045598983765,0.65962890625
280,1,1.0657403469085693,0.8384033823013306
280,2,1.1261577606201172,0.779300012588501
280,3,3.0359411239624023,2.5610909843444824
280,4,1.6386067867279053,1.2998661184310913
280,5,1.9680627584457397,1.5948231601715088
280,6,0.6495274305343628,0.4132850551605225
280,7,0.4984150528907776,0.2311388039588928
280,8,2.817207098007202,2.3719292068481445
280,9,2.147690773010254,1.9172592544555664
280,10,0.23720191419124603,0.06287882566452026
290,1,0.939933180809021,0.6957050943374634
290,2,0.4277598559856415,0.1500488305091858
290,3,1.0659526586532593,0.8891923809051514
290,4,0.5248691439628601,0.3830995941162109
290,5,0.4845798909664154,0.3553324127197266
290,6,1.4875972270965576,1.4225925588607788
290,7,0.5705937743186951,0.4447452211380005
290,8,2.4164929389953613,2.38920334815979
290,9,0.6478246450424194,0.4547847294807434
290,10,1.4573321342468262,1.2842744970321655
300,1,0.5479749441146851,0.25928486227989197
300,2,0.6571974754333496,0.4763865852355957
300,3,0.3793517053127289,0.1324525260925293
300,4,0.3609764277935028,0.13100255370140076
300,5,0.8303086161613464,0.5756413722038269
300,6,0.83856201171875,0.7069379472732544
300,7,1.466301441192627,1.1822832012176514
300,8,4.4031572341918945,4.224741497039795
300,9,1.8233015537261963,1.7597813987731934
300,10,1.222780466079712,0.9834540271759033
310,1,0.7823135256767273,0.594151713848114
310,2,1.4237635135650635,1.291325011253357
310,3,0.5624536275863647,0.3715591812133789
310,4,1.706852674484253,1.5591583633422852
310,5,1.0035781860351562,0.7480180048942566
310,6,1.7788705825805664,1.7396029615402222
310,7,1.472211241722107,1.297840633392334
310,8,0.5958544611930847,0.3744807624816895
310,9,1.2850353717803955,1.0918132448196411
310,10,1.4725236892700195,1.2337484741210938
320,1,1.3347796201705933,1.1912103080749512
320,2,1.3629517555236816,1.1345433378219604
320,3,0.3141452968120575,0.0805784845352173
320,4,0.3745693862438202,0.14406026244163513
320,5,1.6259615421295166,1.512572684288025
320,6,1.589430809020996,1.5035403156280518
320,7,1.4420390129089355,1.3472574138641357
320,8,0.9377572536468506,0.7603905582427979
320,9,1.3302987813949585,1.1757864141464233
320,10,0.7750158309936523,0.5205228114128113
330,1,0.7389535307884216,0.5878600859642029
330,2,0.2553529441356659,0.0502030336856842
330,3,0.9113823175430298,0.7116207265853882
330,4,0.4481015205383301,0.2278485381603241
330,5,0.4162330627441406,0.17937386870384216
330,6,0.5082287192344666,0.2973885917663574
330,7,0.6582144498825073,0.4692278289794922
330,8,1.5389785766601562,1.4283576393127441
330,9,0.6252831220626831,0.3600442790985107
330,10,1.591068983078003,1.4594581508636475
340,1,0.6292628049850464,0.5306476736068726
340,2,0.4568473696708679,0.2514661931991577
340,3,0.5999543070793152,0.3842224264144897
340,4,0.5855404138565063,0.4073967123031616
340,5,0.6044031977653503,0.4503508591651917
340,6,0.36046668887138367,0.22326860666275024
340,7,0.4946093261241913,0.383451738357544
340,8,1.1970243453979492,1.123543300628662
340,9,0.6969088912010193,0.6059869909286499
340,10,0.7654844522476196,0.5303671741485596
350,1,1.124664545059204,0.957436122894287
350,2,0.31811848282814026,0.1117551112174988
350,3,1.0013788938522339,0.7331306719779968
350,4,0.9658586382865906,0.6236609601974487
350,5,0.725494384765625,0.3902644300460815
350,6,1.063014268875122,0.7023804569244385
350,7,0.7780023813247681,0.535884895324707
350,8,0.8067029714584351,0.583789267539978
350,9,0.5417224168777466,0.3274935865402222
350,10,0.7841371297836304,0.5450194263458252
360,1,0.48742255568504333,0.3169858837127686
360,2,0.5314955711364746,0.339260139465332
360,3,0.609370231628418,0.3780445837974548
360,4,0.33217281103134155,0.12517512679100037
360,5,0.7644173502922058,0.590437331199646
360,6,0.3656994700431824,0.1503363037109375
360,7,0.667023777961731,0.3829266214370728
360,8,0.46823710203170776,0.20102004051208496
360,9,0.5940091609954834,0.3879321002960205
360,10,0.8373006582260132,0.6215277099609375
370,1,1.4704437255859375,1.3456997060775757
370,2,0.3459220826625824,0.1533051812648773
370,3,0.6780329942703247,0.4607236766815186
370,4,0.38914045691490173,0.2341743791103363
370,5,0.62397301197052,0.3990277433395386
370,6,0.3496914505958557,0.15504504084587097
370,7,0.30179691314697266,0.03826115369796753
370,8,0.49842485785484314,0.2522395634651184
370,9,0.3642762303352356,0.11972216606140137
370,10,0.8765239119529724,0.6476211333274841
380,1,0.9826163649559021,0.7637553000450134
380,2,1.0843777656555176,0.9334547901153564
380,3,0.9082638025283813,0.7590167307853699
380,4,0.738960862159729,0.524647274017334
380,5,0.430911660194397,0.20014689207077026
380,6,0.6147522330284119,0.4001401448249817
380,7,0.36682337522506714,0.1811929130554199
380,8,0.45993876457214355,0.26067999839782715
380,9,0.6013560891151428,0.4090313100814819
380,10,1.195481538772583,1.044111647605896
390,1,0.3742299973964691,0.1675749206542969
390,2,0.5598582029342651,0.3285696887969971
390,3,0.4881950616836548,0.282667019367218
390,4,0.4254492223262787,0.21442795634269714
390,5,0.3308144211769104,0.1436336123943329
390,6,0.48429930210113525,0.28867546558380127
390,7,0.7107656002044678,0.5269406223297119
390,8,1.2200615406036377,1.0671810293197632
390,9,0.3910531997680664,0.1927450680732727
390,10,0.36864566802978516,0.17962215185165405
400,1,0.3377830386161804,0.1301959538459778
400,2,0.2722192406654358,0.08109323024749756
400,3,0.22849422693252563,0.0251505011320114
400,4,0.3253999352455139,0.12584535121917725
400,5,0.4120315909385681,0.2120576286315918
400,6,0.5562805533409119,0.3991729402542114
400,7,0.3659215569496155,0.16935298681259155
400,8,0.8791515231132507,0.672422924041748
400,9,0.7952288389205933,0.5817994260787964
400,10,0.5626654028892517,0.3426320338249207
410,1,0.5603088140487671,0.2972231292724609
410,2,0.34412282705307007,0.15244115233421326
410,3,0.7495893836021423,0.571256377696991
410,4,0.48592549562454224,0.3018871927261353
410,5,0.9892104864120483,0.7806284213066101
410,6,0.5536519289016724,0.3611908340454102
410,7,0.9355202913284302,0.7290683174133301
410,8,0.3288373351097107,0.11161712646484375
410,9,0.46804508566856384,0.24029041171073914
410,10,0.9174156188964844,0.7327427649497986
420,1,0.2001650035381317,0.036608704328537
420,2,0.3651621341705322,0.17084179162979126
420,3,0.19398117065429688,-0.00510922729969025
420,4,0.44826969504356384,0.23707950949668884
420,5,1.5845674276351929,1.4813379430770874
420,6,1.1900311708450317,0.9607220077514648
420,7,0.6759012937545776,0.4588715815544128
420,8,0.3779531419277191,0.21543110251426697
420,9,0.28545159101486206,0.13430593252182007
420,10,0.7332441210746765,0.5516221308708191
430,1,0.39678093791007996,0.14903263092041016
430,2,0.33989009261131287,0.1511075282096863
430,3,0.35796114802360535,0.1684686326980591
430,4,0.24582001566886902,0.04413694977760315
430,5,0.35458827018737793,0.183621563911438
430,6,0.4234843850135803,0.2546846055984497
430,7,0.274605929851532,0.0956867718696594
430,8,0.6980562210083008,0.484175124168396
430,9,0.2096337527036667,-0.03080578804016113
430,10,0.6782700419425964,0.437197961807251
440,1,0.13898752629756927,-0.06808616876602173
440,2,0.6098847985267639,0.3710571908950806
440,3,0.45594093203544617,0.2139846467971802
440,4,0.433022677898407,0.2516122245788574
440,5,0.5223852396011353,0.3022047662734985
440,6,0.3407130837440491,0.1601910674571991
440,7,0.4631982445716858,0.2810234212875366
440,8,0.7721030712127686,0.5554343843460083
440,9,0.47783583402633667,0.2983670616149902
440,10,0.888363242149353,0.7372838640213013
450,1,0.3201667070388794,0.1254610204696655
450,2,0.6039012670516968,0.3778540873527527
450,3,0.48747190833091736,0.2919346475601196
450,4,0.20790883898735046,0.00540284156799316
450,5,0.49964284896850586,0.2744019412994385
450,6,0.25228166580200195,0.02718450963497162
450,7,0.14998725056648254,-0.02565852463245392
450,8,1.602065086364746,1.4454683446884155
450,9,0.22015082836151123,0.00493098139762878
450,10,0.23178958892822266,0.02314663767814636
460,1,0.19711312651634216,-0.0314656412601471
460,2,0.24843871593475342,0.05981714367866516
460,3,0.12110762298107147,-0.10344480633735657
460,4,0.7905561923980713,0.6107782506942749
460,5,0.35320886969566345,0.15040061712265015
460,6,0.5255887508392334,0.3629614496231079
460,7,0.7868514060974121,0.5634929919242859
460,8,0.8686285018920898,0.6280982279777527
460,9,0.264367938041687,0.0591129744052887
460,10,0.3032560348510742,0.07212374448776245
470,1,0.28482791781425476,0.0939064407348633
470,2,0.24614879488945007,0.02143455386161804
470,3,0.349355548620224,0.1739000463485718
470,4,0.7330937385559082,0.5627243304252625
470,5,0.38858485221862793,0.2311346912384033
470,6,0.40445348620414734,0.24382583141326904
470,7,1.0480611324310303,0.8114498043060303
470,8,0.6757855415344238,0.4299058103561401
470,9,0.41344714164733887,0.2190563762187958
470,10,0.4891786575317383,0.2799876117706299
480,1,0.16620489954948425,-0.03290902733802795
480,2,0.41160619258880615,0.2093723201751709
480,3,0.3942353129386902,0.1775829577445984
480,4,0.3351539075374603,0.14019075870513916
480,5,0.358381450176239,0.16300559878349304
480,6,0.3806137442588806,0.1797739350795746
480,7,0.35040515661239624,0.17801059126853943
480,8,0.3045845925807953,0.08493045806884766
480,9,0.3259565234184265,0.10760257482528687
480,10,0.4052198827266693,0.21601698637008667
490,1,0.42602527141571045,0.2557214879989624
490,2,0.49852311611175537,0.23018253684043884
490,3,0.47206544876098633,0.2539996886253357
490,4,0.4787372350692749,0.2516492688655853
490,5,0.8306514620780945,0.6755919241905212
490,6,0.9304147958755493,0.6941948318481445
490,7,0.32425662875175476,0.1354825282096863
490,8,0.42024099826812744,0.2150975251197815
490,9,0.7059535384178162,0.5373503947257996
490,10,0.49619048833847046,0.3356611514091492
500,1,0.44574928283691406,0.2235305392742157
500,2,0.9729052782058716,0.7798368120193481
500,3,0.467740535736084,0.23003385305404663
500,4,0.7947711944580078,0.596069552898407
500,5,0.5245611667633057,0.3152258777618408
500,6,0.9196602702140808,0.7124140048027039
500,7,0.3342497944831848,0.1484401607513428
500,8,0.7181999683380127,0.5111021184921265
500,9,0.45202741026878357,0.2436982476711273
500,10,1.1560755968093872,0.9320745849609375
510,1,0.8501119613647461,0.656809070110321
510,2,0.7147402763366699,0.5284097576141357
510,3,0.30062270164489746,0.1097668194770813
510,4,0.5395306944847107,0.3254295372962952
510,5,0.587593674659729,0.3794151926040649
510,6,0.25960439443588257,0.08274678230285645
510,7,0.489743173122406,0.28537211656570435
510,8,0.6136243343353271,0.4417379283905029
510,9,0.6504184007644653,0.5033514881134033
510,10,0.7823206782341003,0.5590677046775818
520,1,1.0425760746002197,0.8593750381469727
520,2,0.648157000541687,0.4502593660354614
520,3,0.5246721506118774,0.280669846534729
520,4,0.4805542826652527,0.299002685546875
520,5,0.9072070121765137,0.7232093596458435
520,6,0.4675096869468689,0.2933271312713623
520,7,1.3116908073425293,1.1000229501724243
520,8,0.71013343334198,0.4817855739593506
520,9,0.7782784700393677,0.5538087272644043
520,10,0.2811877727508545,0.0886844778060913
530,1,0.28432491421699524,0.07627917170524597
530,2,0.6054267287254333,0.4214897537231445
530,3,1.0765953063964844,0.9177668476104736
530,4,0.9285825490951538,0.7668614172935486
530,5,0.7370874285697937,0.5999806308746338
530,6,0.9731416702270508,0.8294198894500732
530,7,0.6180545687675476,0.4475013995170593
530,8,0.6571818590164185,0.4644589805603027
530,9,0.9462505578994751,0.6989929461479187
530,10,0.828864574432373,0.6306398296356201
540,1,0.671981692314148,0.4551673316955566
540,2,0.4691411852836609,0.25445736289024353
540,3,0.43633711338043213,0.19845221281051636
540,4,1.3544148206710815,1.1251855278015137
540,5,2.1184241771698,1.863996067047119
540,6,0.29719674587249756,0.11429254055023193
540,7,0.9956889152526855,0.7946889781951904
540,8,0.9729666709899902,0.7533210897445679
540,9,1.0023307800292969,0.837573208808899
540,10,0.7286916971206665,0.5716829085350037
550,1,0.5148900747299194,0.3268354320526123
550,2,0.5754793286323547,0.3844265127182007
550,3,0.34726211428642273,0.1776226842403412
550,4,1.0045210123062134,0.8393590831756592
550,5,0.46057194471359253,0.26945135831832886
550,6,0.5398696660995483,0.3739205980300903
550,7,0.6414217352867126,0.5067467474937439
550,8,1.8762092590332031,1.7129539632797241
550,9,1.4349913597106934,1.2476066732406616
550,10,1.2103917598724365,1.027672209739685
560,1,0.5766745805740356,0.4178156042098999
560,2,0.9155158996582031,0.76847580909729
560,3,0.4841476380825043,0.2824122989177704
560,4,0.7573086619377136,0.5358879947662354
560,5,1.4179275035858154,1.2391641521453857
560,6,0.359681099653244,0.15364036798477173
560,7,1.5907280445098877,1.4559449338912964
560,8,0.46768397092819214,0.2727534556388855
560,9,0.654805600643158,0.4619150543212891
560,10,0.4936060607433319,0.3347515845298767
570,1,0.4332551658153534,0.16454938888549805
570,2,0.3574381470680237,0.0885362410545349
570,3,0.6412424445152283,0.3512837672233582
570,4,0.8531846404075623,0.5628674411773682
570,5,0.7367257475852966,0.4864659690856934
570,6,0.593062162399292,0.3725278162956238
570,7,0.7512280344963074,0.4913258934020996
570,8,0.6407375335693359,0.4253810429573059
570,9,1.7910526990890503,1.6019635581970215
570,10,0.3865124583244324,0.1833192491531372
580,1,0.6412133574485779,0.4359176540374756
580,2,0.6955885887145996,0.4766848468780518
580,3,0.5637728571891785,0.3260895395278931
580,4,0.45053404569625854,0.2693010652065277
580,5,0.26052528619766235,0.0902973198890686
580,6,0.5893178582191467,0.3634295845031738
580,7,0.5998789668083191,0.3743172073364258
580,8,1.0122015476226807,0.8129976177215576
580,9,0.2630680501461029,0.01591976821422577
580,10,0.3774366080760956,0.1445093238353729
590,1,0.9188913106918335,0.6962635898590088
590,2,0.27563410997390747,0.07309428691864014
590,3,0.6909307837486267,0.498899974822998
590,4,0.46750086545944214,0.2795303249359131
590,5,0.4099523723125458,0.21413613200187683
590,6,0.4717939794063568,0.25080705523490906
590,7,0.9100003242492676,0.7844502115249634
590,8,0.8817577362060547,0.6706242942810059
590,9,0.8789944052696228,0.6361729884147644
590,10,1.1011383533477783,0.8569260025024414
600,1,0.2239540070295334,0.02477470874786377
600,2,0.44711384177207947,0.2463503861427307
600,3,0.296456903219223,0.14304054617881775
600,4,0.23590457439422607,0.03520230293273926
600,5,0.5782594084739685,0.3936210060119629
600,6,0.47554418444633484,0.2788201653957367
600,7,0.5495513677597046,0.3460007691383362
600,8,0.9165334105491638,0.6940087461471558
600,9,0.488163560628891,0.27378878831863403
600,10,0.3323344588279724,0.1273836278915405
610,1,0.40827375650405884,0.2107201600074768
610,2,0.6845895648002625,0.5215489649772644
610,3,0.7393352389335632,0.495655038356781
610,4,0.6166666150093079,0.3657454633712769
610,5,0.41646525263786316,0.20072726249694824
610,6,0.3574388921260834,0.1596124255657196
610,7,0.6239635944366455,0.4478438878059387
610,8,0.5610842704772949,0.3492068433761597
610,9,0.6708035469055176,0.438328423500061
610,10,0.35034918785095215,0.1717325532436371
620,1,1.116248607635498,0.8967684888839722
620,2,0.8785181045532227,0.669062831401825
620,3,0.23954246938228607,0.02834781348705292
620,4,0.36838299036026,0.1674692416191101
620,5,0.4213836193084717,0.21063257098197937
620,6,0.9978402853012085,0.8303854846954346
620,7,0.5136232376098633,0.28018973112106323
620,8,0.6285316348075867,0.4122442388534546
620,9,0.40249690413475037,0.17177692890167236
620,10,0.7335678935050964,0.4681860589981079
630,1,0.13302482664585114,-0.07317658424377441
630,2,0.4925961494445801,0.27700445890426636
630,3,0.19694910943508148,0.0029410207271576
630,4,0.4940681457519531,0.295897045135498
630,5,0.3631673753261566,0.1363331460952759
630,6,0.16375994682312012,-0.06189461708068848
630,7,0.14626120030879974,-0.04930142223834991
630,8,0.38995975255966187,0.1709446692466736
630,9,0.1464952826499939,-0.07123834550380707
630,10,1.223530650138855,1.0127733135223389
640,1,0.17031773924827576,-0.0591821140050888
640,2,0.4936569631099701,0.24592838525772095
