bucket,sample_id,mse
2,0,1.0182626247406006
2,10,1.4395318031311035
3,20,1.0859347581863403
3,30,1.327502727508545
0,40,0.9193819761276245
0,50,0.6843563914299011
1,60,0.8034062385559082
1,70,1.051978349685669
1,80,0.7044010758399963
1,90,0.855413556098938
2,100,0.6422667503356934
2,110,0.8246649503707886
0,120,0.8900147080421448
0,130,1.178799033164978
1,140,1.5004321336746216
1,150,1.356501579284668
2,160,1.7224806547164917
2,170,1.4429497718811035
3,180,1.8135178089141846
3,190,1.3866387605667114
0,200,1.2922366857528687
0,210,1.4009826183319092
1,220,2.243101119995117
1,230,1.2890499830245972
2,240,1.2051342725753784
2,250,1.190083384513855
3,260,1.098871111869812
3,270,0.9772250652313232
0,280,1.4169974327087402
0,290,1.0568978786468506
0,300,1.2531968355178833
0,310,1.240169882774353
2,320,1.1470462083816528
2,330,0.7871382832527161
3,340,0.6990702152252197
3,350,0.7610814571380615
3,360,0.5593646168708801
3,370,0.590582013130188
1,380,0.7576176524162292
1,390,0.5492037534713745
2,400,0.4839722812175751
2,410,0.6378346085548401
2,420,0.634171187877655
2,430,0.4037306010723114
0,440,0.5203072428703308
0,450,0.46501263976097107
1,460,0.44718751311302185
1,470,0.5167325735092163
2,480,0.3523576855659485
2,490,0.5684931874275208
3,500,0.6792426109313965
3,510,0.597210705280304
0,520,0.7230144739151001
0,530,0.7953391075134277
1,540,0.9068817496299744
1,550,0.8966594934463501
1,560,0.8022761344909668
1,570,0.682822048664093
2,580,0.540946364402771
2,590,0.70609050989151
0,600,0.4662991166114807
0,610,0.546112060546875
1,620,0.6235063076019287
1,630,0.3740282654762268
2,640,0.4478902220726013
2,650,0.437813937664032
3,660,0.5637316703796387
3,670,0.4218335747718811
0,680,0.33740249276161194
0,690,0.4487421214580536
1,700,0.3765603303909302
1,710,0.49367523193359375
2,720,0.6235471963882446
2,730,0.4015103280544281
3,740,0.38448572158813477
3,750,0.46660253405570984
0,760,0.3990843594074249
0,770,0.39189663529396057
0,780,0.45760175585746765
0,790,0.5435799360275269
2,800,0.456946462392807
2,810,0.560116171836853
3,820,0.4406704902648926
3,830,0.30526071786880493
3,840,0.32156431674957275
3,850,0.6777979135513306
1,860,0.5938437581062317
1,870,1.9783209562301636
2,880,2.1971936225891113
2,890,3.14041805267334
2,900,2.8160061836242676
2,910,3.0649349689483643
0,920,3.230604648590088
0,930,3.5901200771331787
1,940,2.474966526031494
1,950,2.1652698516845703
2,960,3.0476956367492676
2,970,2.5861756801605225
3,980,1.4160451889038086
3,990,3.663249969482422
0,1000,3.9281444549560547
0,1010,4.56879186630249
1,1020,5.940937519073486
1,1030,5.463094234466553
1,1040,7.125392913818359
1,1050,3.190850257873535
2,1060,6.743275165557861
2,1070,5.162257671356201
0,1080,4.715357780456543
0,1090,3.5582807064056396
1,1100,8.055240631103516
1,1110,4.595212459564209
2,1120,4.174735069274902
2,1130,5.888189792633057
3,1140,4.2581706047058105
3,1150,4.432522773742676
0,1160,2.7166240215301514
0,1170,4.87699031829834
1,1180,3.5137808322906494
1,1190,3.5810344219207764
2,1200,2.873748302459717
2,1210,2.811203718185425
3,1220,4.577503681182861
3,1230,4.417242050170898
0,1240,4.705557346343994
0,1250,3.3023526668548584
0,1260,5.718055725097656
0,1270,3.778484582901001
2,1280,3.8814804553985596
2,1290,3.507279872894287
3,1300,1.928727626800537
3,1310,2.6117429733276367
3,1320,1.3275439739227295
3,1330,1.4982950687408447
1,1340,0.8950539827346802
1,1350,0.7362944483757019
2,1360,1.819680094718933
2,1370,1.2281814813613892
2,1380,1.333381175994873
2,1390,1.1320571899414062
0,1400,0.8253173232078552
0,1410,0.6649414300918579
1,1420,0.415147989988327
1,1430,0.7956340909004211
2,1440,0.5192099809646606
2,1450,0.568878173828125
3,1460,0.33410289883613586
3,1470,0.5726066827774048
0,1480,0.6258605122566223
0,1490,0.38356760144233704
1,1500,0.9005593061447144
1,1510,0.9820266962051392
1,1520,1.1600451469421387
1,1530,1.032973051071167
2,1540,0.7553879022598267
2,1550,0.5427266955375671
0,1560,0.8558430075645447
0,1570,1.0884183645248413
1,1580,0.6502090096473694
2,1590,0.8021037578582764
2,1600,0.45054149627685547
3,1610,0.5671269297599792
3,1620,0.8364255428314209
0,1630,0.3990241587162018
0,1640,0.916702389717102
1,1650,0.8379563093185425
1,1660,1.6779735088348389
2,1670,1.0539402961730957
2,1680,1.4007413387298584
3,1690,1.923487901687622
3,1700,0.8153305649757385
0,1710,0.7274547815322876
0,1720,0.58415687084198
0,1730,0.556134045124054
0,1740,0.39477354288101196
2,1750,0.46437719464302063
2,1760,0.4027897119522095
3,1770,0.8078930974006653
3,1780,0.4548920691013336
3,1790,0.44420987367630005
3,1800,0.6321256756782532
1,1810,0.6377396583557129
1,1820,0.5662935376167297
2,1830,0.714900016784668
2,1840,0.6484411954879761
2,1850,0.8220542669296265
2,1860,0.740858256816864
0,1870,0.8522900938987732
0,1880,1.2347337007522583
1,1890,1.13981032371521
1,1900,1.4357043504714966
2,1910,1.3472003936767578
2,1920,1.3475093841552734
3,1930,2.0448272228240967
3,1940,1.5900444984436035
0,1950,1.9202772378921509
0,1960,1.3736804723739624
1,1970,1.7922532558441162
1,1980,2.249593734741211
1,1990,1.870239496231079
1,2000,1.4934855699539185
2,2010,1.4290834665298462
2,2020,1.2405028343200684
0,2030,1.1819913387298584
0,2040,1.3963557481765747
1,2050,1.1732069253921509
1,2060,1.451034665107727
2,2070,0.8923972845077515
2,2080,1.319354772567749
3,2090,0.8596293330192566
3,2100,0.8586815595626831
0,2110,1.1596161127090454
0,2120,1.0538506507873535
1,2130,1.113069772720337
1,2140,1.1139142513275146
2,2150,0.8059878349304199
2,2160,0.6069821119308472
3,2170,0.4564322531223297
3,2180,0.6196524500846863
0,2190,0.7273139357566833
0,2200,0.6173145174980164
0,2210,0.6647723317146301
0,2220,0.5029150247573853
2,2230,0.8409972786903381
2,2240,0.6149208545684814
3,2250,0.7434988021850586
3,2260,0.7256550788879395
3,2270,0.5317682027816772
3,2280,0.5173177123069763
1,2290,0.37990128993988037
1,2300,0.5818466544151306
2,2310,0.4551524519920349
2,2320,0.5363955497741699
2,2330,0.3898236155509949
2,2340,0.5794550776481628
0,2350,0.42410531640052795
0,2360,0.4325534403324127
1,2370,0.4712977111339569
1,2380,0.7695186734199524
2,2390,0.5789831876754761
2,2400,0.5188729166984558
3,2410,0.5726897120475769
3,2420,0.5209118723869324
0,2430,0.6383665800094604
0,2440,0.6444144248962402
1,2450,0.5018674731254578
1,2460,0.5285416841506958
1,2470,0.7481698989868164
1,2480,0.5368931889533997
2,2490,0.5186134576797485
2,2500,0.5817978978157043
0,2510,0.6223667860031128
0,2520,0.5199512839317322
1,2530,1.0476676225662231
1,2540,1.1167373657226562
2,2550,2.2446115016937256
2,2560,1.30464506149292
2,2570,1.6970548629760742
3,2580,1.6213923692703247
3,2590,0.9883736968040466
0,2600,1.9171069860458374
0,2610,1.3414539098739624
0,2620,1.4672905206680298
0,2630,1.7193892002105713
2,2640,1.6272757053375244
2,2650,1.9961388111114502
3,2660,1.9519659280776978
3,2670,1.8097026348114014
3,2680,2.0475645065307617
3,2690,2.2686548233032227
1,2700,1.9675991535186768
1,2710,1.382289171218872
2,2720,1.20244300365448
2,2730,0.8782141208648682
2,2740,0.5119451284408569
2,2750,0.381244033575058
0,2760,0.593320906162262
0,2770,0.3789390027523041
1,2780,0.408682644367218
1,2790,0.4254487454891205
2,2800,0.49037423729896545
2,2810,0.5497301816940308
3,2820,0.5424089431762695
3,2830,0.7776123285293579
0,2840,0.3776277005672455
0,2850,0.48908206820487976
1,2860,0.5343431234359741
1,2870,0.4059658348560333
1,2880,0.41940319538116455
1,2890,0.597072184085846
2,2900,0.4802793860435486
2,2910,0.4663589298725128
0,2920,0.6935622096061707
0,2930,0.6474028825759888
1,2940,0.6908981204032898
1,2950,0.5809470415115356
2,2960,0.5834470391273499
2,2970,0.6064543128013611
3,2980,0.6885837912559509
3,2990,0.5156008005142212
0,3000,0.4470701515674591
0,3010,0.41401350498199463
1,3020,0.32127928733825684
1,3030,0.7215492725372314
2,3040,0.603873074054718
2,3050,0.40856117010116577
3,3060,0.5626060962677002
3,3070,0.44802534580230713
0,3080,0.44751474261283875
0,3090,0.4681967794895172
0,3100,0.4831904172897339
0,3110,0.3924853205680847
2,3120,0.3611106276512146
2,3130,0.573365330696106
3,3140,0.588934600353241
3,3150,0.4259045720100403
3,3160,0.43394020199775696
3,3170,1.1084855794906616
1,3180,0.628058135509491
1,3190,0.8012512922286987
2,3200,0.9623501300811768
2,3210,0.9834998250007629
2,3220,1.1345758438110352
2,3230,1.5209063291549683
0,3240,1.6290513277053833
0,3250,2.0687363147735596
1,3260,1.2457736730575562
1,3270,1.412943959236145
2,3280,1.051172137260437
2,3290,1.3041199445724487
3,3300,1.8720664978027344
3,3310,1.005120873451233
0,3320,1.4246909618377686
0,3330,0.9395245909690857
1,3340,1.0207173824310303
1,3350,1.0251240730285645
1,3360,0.8824449181556702
1,3370,0.7150934934616089
2,3380,0.9707891345024109
2,3390,1.2641091346740723
0,3400,0.7811644673347473
0,3410,0.6836206316947937
1,3420,0.9051355719566345
1,3430,0.7423602342605591
2,3440,0.6915296316146851
2,3450,0.5475233197212219
3,3460,0.44193410873413086
3,3470,0.6923463344573975
0,3480,0.3118785321712494
0,3490,0.16815555095672607
1,3500,0.30607861280441284
1,3510,0.24798479676246643
2,3520,0.3632955551147461
2,3530,0.3713131248950958
3,3540,0.5260404348373413
3,3550,0.4082777202129364
0,3560,1.8323805332183838
0,3570,1.9096914529800415
0,3580,0.9396198987960815
0,3590,1.853737235069275
2,3600,1.527241587638855
2,3610,0.8520805239677429
3,3620,0.6011722087860107
3,3630,1.3148435354232788
3,3640,1.2331494092941284
3,3650,1.016141653060913
1,3660,0.9046177268028259
1,3670,1.0966911315917969
2,3680,1.2494665384292603
2,3690,1.917676568031311
2,3700,1.2588422298431396
2,3710,3.3006339073181152
0,3720,2.1909713745117188
0,3730,0.6740168333053589
1,3740,0.9228194952011108
1,3750,0.28532105684280396
2,3760,0.3011047840118408
2,3770,0.23356306552886963
3,3780,0.3843035399913788
3,3790,0.26461684703826904
0,3800,0.7709593772888184
0,3810,2.0206522941589355
1,3820,1.7249152660369873
1,3830,0.8890390396118164
1,3840,0.30185288190841675
1,3850,0.437601238489151
2,3860,0.3770212233066559
2,3870,0.3640423119068146
0,3880,1.6613078117370605
0,3890,2.3465490341186523
1,3900,0.2673898935317993
1,3910,3.7068488597869873
2,3920,1.8842458724975586
2,3930,0.4931093454360962
3,3940,0.14041535556316376
3,3950,0.195791095495224
0,3960,0.22517287731170654
0,3970,0.2328789085149765
1,3980,0.2557181715965271
1,3990,0.6842959523200989
