bucket,sample_id,mse
0,2120,1.5355340242385864
1,2130,1.644959568977356
1,2140,1.4158191680908203
2,2150,0.8998278379440308
2,2160,0.5630418062210083
3,2170,0.6828661561012268
3,2180,0.7282401919364929
0,2190,0.8172570466995239
0,2200,0.8498154282569885
0,2210,0.6234872341156006
0,2220,0.6527103185653687
2,2230,0.7622573971748352
2,2240,0.8244872093200684
3,2250,0.6803494691848755
3,2260,0.6308507919311523
3,2270,0.5462642312049866
3,2280,0.5028987526893616
1,2290,0.43797776103019714
1,2300,0.5106082558631897
2,2310,0.4895837604999542
2,2320,0.4923153519630432
2,2330,0.499329149723053
2,2340,0.46605581045150757
0,2350,0.49549803137779236
0,2360,0.5081226825714111
1,2370,0.6476351618766785
1,2380,0.654245913028717
2,2390,0.6002387404441833
2,2400,0.574091911315918
3,2410,0.5532986521720886
3,2420,0.6828247904777527
0,2430,0.608833909034729
0,2440,0.5466994047164917
1,2450,0.5096419453620911
1,2460,0.6429449915885925
1,2470,0.685190737247467
1,2480,0.6301909685134888
2,2490,0.7114995718002319
2,2500,0.7710771560668945
0,2510,0.8896777033805847
0,2520,0.9897691011428833
1,2530,1.2435472011566162
1,2540,1.686360478401184
2,2550,1.9607876539230347
2,2560,1.5807080268859863
2,2570,1.6417073011398315
3,2580,1.5035252571105957
3,2590,1.6791918277740479
0,2600,1.7409034967422485
0,2610,1.5333993434906006
0,2620,1.8007787466049194
0,2630,1.8823384046554565
2,2640,2.0333683490753174
2,2650,1.9298856258392334
3,2660,1.9709926843643188
3,2670,2.189790964126587
3,2680,2.2241783142089844
3,2690,2.2855031490325928
1,2700,1.6898703575134277
1,2710,1.4229412078857422
2,2720,1.5401908159255981
2,2730,0.8981941938400269
2,2740,0.47931650280952454
2,2750,0.4973019063472748
0,2760,0.4851749837398529
0,2770,0.42195144295692444
1,2780,0.37912628054618835
1,2790,0.5462778210639954
2,2800,0.5189051628112793
2,2810,0.6320969462394714
3,2820,0.6311463713645935
3,2830,0.6005586385726929
0,2840,0.4689479470252991
0,2850,0.4998263418674469
1,2860,0.4625609815120697
1,2870,0.4278070032596588
1,2880,0.5062247514724731
1,2890,0.532378077507019
2,2900,0.5257830023765564
2,2910,0.6449093222618103
0,2920,0.6723164319992065
0,2930,0.6509689688682556
1,2940,0.6303684711456299
1,2950,0.6130526661872864
2,2960,0.63585364818573
2,2970,0.6134782433509827
3,2980,0.5922829508781433
3,2990,0.43209192156791687
0,3000,0.4709942042827606
0,3010,0.4401795566082001
1,3020,0.5310065150260925
1,3030,0.5929145216941833
2,3040,0.5459010601043701
2,3050,0.4775678813457489
3,3060,0.5392469763755798
3,3070,0.45420169830322266
0,3080,0.42405611276626587
0,3090,0.48731961846351624
0,3100,0.4274793267250061
0,3110,0.4245799779891968
2,3120,0.5247201919555664
2,3130,0.6543663144111633
3,3140,0.6494476795196533
3,3150,0.47997018694877625
3,3160,0.8895910382270813
3,3170,0.9870576858520508
1,3180,0.7845064997673035
1,3190,1.0143314599990845
2,3200,1.1572155952453613
2,3210,1.244496464729309
2,3220,1.3736388683319092
2,3230,1.6344468593597412
0,3240,1.6810353994369507
0,3250,1.7091801166534424
1,3260,1.3925323486328125
1,3270,1.4145718812942505
2,3280,1.3430527448654175
2,3290,1.388379693031311
3,3300,1.499627947807312
3,3310,1.1744455099105835
0,3320,1.3070071935653687
0,3330,1.1084134578704834
1,3340,1.0885522365570068
1,3350,0.8847838640213013
1,3360,1.0015023946762085
1,3370,0.9809563755989075
2,3380,1.042845368385315
2,3390,1.1004782915115356
0,3400,1.0522937774658203
0,3410,1.2422139644622803
1,3420,1.2379052639007568
1,3430,0.7461938261985779
2,3440,0.636739194393158
2,3450,0.6466829776763916
3,3460,0.5481517910957336
3,3470,0.45982733368873596
0,3480,0.2539026439189911
0,3490,0.26807156205177307
1,3500,0.34080997109413147
1,3510,0.3620671331882477
2,3520,0.3508712649345398
2,3530,0.4281729757785797
3,3540,0.621477484703064
3,3550,1.6686687469482422
0,3560,2.8671176433563232
0,3570,1.7679187059402466
0,3580,1.4869751930236816
0,3590,2.2004337310791016
2,3600,1.4050410985946655
2,3610,0.8583436608314514
3,3620,1.0407928228378296
3,3630,1.426987648010254
3,3640,1.1940653324127197
3,3650,0.9712761044502258
1,3660,1.2295044660568237
1,3670,1.6578270196914673
2,3680,1.7368043661117554
2,3690,1.7391709089279175
2,3700,2.946258306503296
2,3710,2.692775249481201
0,3720,2.578364133834839
0,3730,1.0127900838851929
1,3740,0.8532516360282898
1,3750,0.3742349445819855
2,3760,0.40368106961250305
2,3770,0.3990674614906311
3,3780,0.44533252716064453
3,3790,0.7706111073493958
0,3800,1.9844852685928345
0,3810,1.835399866104126
1,3820,1.0866824388504028
1,3830,0.8044045567512512
1,3840,0.7047674655914307
1,3850,0.8435498476028442
2,3860,0.7777925133705139
2,3870,1.9060819149017334
0,3880,3.98576283454895
0,3890,1.698636531829834
1,3900,2.3235723972320557
1,3910,6.285557746887207
2,3920,1.8602722883224487
2,3930,0.44995081424713135
3,3940,0.2621782124042511
3,3950,0.24386580288410187
0,3960,0.25942331552505493
0,3970,0.2931303381919861
