step,horizon,correction_norm
0,1,0.0
0,2,0.0
0,3,0.0
0,4,0.0
0,5,0.0
0,6,0.0
0,7,0.0
0,8,0.0
0,9,0.0
0,10,0.0
0,11,0.0
0,12,0.0
0,13,0.0
0,14,0.0
0,15,0.0
0,16,0.0
0,17,0.0
0,18,0.0
0,19,0.0
0,20,0.0
0,21,0.0
0,22,0.0
0,23,0.0
0,24,0.0
10,1,0.0
10,2,0.0
10,3,0.0
10,4,0.0
10,5,0.0
10,6,0.0
10,7,0.0
10,8,0.0
10,9,0.0
10,10,0.0
10,11,0.0
10,12,0.0
10,13,0.0
10,14,0.0
10,15,0.0
10,16,0.0
10,17,0.0
10,18,0.0
10,19,0.0
10,20,0.0
10,21,0.0
10,22,0.0
10,23,0.0
10,24,0.0
20,1,0.0
20,2,0.0
20,3,0.0
20,4,0.0
20,5,0.0
20,6,0.0
20,7,0.0
20,8,0.0
20,9,0.0
20,10,0.0
20,11,0.0
20,12,0.0
20,13,0.0
20,14,0.0
20,15,0.0
20,16,0.0
20,17,0.0
20,18,0.0
20,19,0.0
20,20,0.0
20,21,0.0
20,22,0.0
20,23,0.0
20,24,0.0
30,1,0.0
30,2,0.0
30,3,0.0
30,4,0.0
30,5,0.0
30,6,0.0
30,7,0.0
30,8,0.0
30,9,0.0
30,10,0.0
30,11,0.0
30,12,0.0
30,13,0.0
30,14,0.0
30,15,0.0
30,16,0.0
30,17,0.0
30,18,0.0
30,19,0.0
30,20,0.0
30,21,0.0
30,22,0.0
30,23,0.0
30,24,0.0
40,1,0.0
40,2,0.0
40,3,0.0
40,4,0.0
40,5,0.0
40,6,0.0
40,7,0.0
40,8,0.0
40,9,0.0
40,10,0.0
40,11,0.0
40,12,0.0
40,13,0.0
40,14,0.0
40,15,0.0
40,16,0.0
40,17,0.0
40,18,0.0
40,19,0.0
40,20,0.0
40,21,0.0
40,22,0.0
40,23,0.0
40,24,0.0
50,1,0.0
50,2,0.0
50,3,0.0
50,4,0.0
50,5,0.0
50,6,0.0
50,7,0.0
50,8,0.0
50,9,0.0
50,10,0.0
50,11,0.0
50,12,0.0
50,13,0.0
50,14,0.0
50,15,0.0
50,16,0.0
50,17,0.0
50,18,0.0
50,19,0.0
50,20,0.0
50,21,0.0
50,22,0.0
50,23,0.0
50,24,0.0
60,1,0.47261157631874084
60,2,0.5202023983001709
60,3,0.3904527425765991
60,4,0.37878942489624023
60,5,0.3392879068851471
60,6,0.36265671253204346
60,7,0.3151005804538727
60,8,0.36020374298095703
60,9,0.45475345849990845
60,10,0.4283839166164398
60,11,0.38864433765411377
60,12,0.3621874451637268
60,13,0.3170056641101837
60,14,0.393079549074173
60,15,0.3030807673931122
60,16,0.30402877926826477
60,17,0.36231720447540283
60,18,0.34899744391441345
60,19,0.32696306705474854
60,20,0.2911182940006256
60,21,0.31421104073524475
60,22,0.2458844780921936
60,23,0.28971120715141296
60,24,0.3261711299419403
70,1,0.5087343454360962
70,2,0.48115578293800354
70,3,0.32837605476379395
70,4,0.3515568971633911
70,5,0.3419000804424286
70,6,0.37489309906959534
70,7,0.4085997939109802
70,8,0.4437061548233032
70,9,0.40044933557510376
70,10,0.34371286630630493
70,11,0.32534173130989075
70,12,0.26756003499031067
70,13,0.3182135224342346
70,14,0.2940714955329895
70,15,0.3031475245952606
70,16,0.2958276867866516
70,17,0.34111422300338745
70,18,0.28668326139450073
70,19,0.23108810186386108
70,20,0.2699694335460663
70,21,0.25019294023513794
70,22,0.2564387023448944
70,23,0.23977240920066833
70,24,0.27864283323287964
80,1,0.252157062292099
80,2,0.26600319147109985
80,3,0.2105068564414978
80,4,0.21856148540973663
80,5,0.1718684732913971
80,6,0.2302445024251938
80,7,0.2288041114807129
80,8,0.2503901422023773
80,9,0.2927565574645996
80,10,0.3068753778934479
80,11,0.2770884037017822
80,12,0.23116520047187805
80,13,0.20895996689796448
80,14,0.23050744831562042
80,15,0.21931925415992737
80,16,0.22656472027301788
80,17,0.25439777970314026
80,18,0.25273653864860535
80,19,0.2324897199869156
80,20,0.2213003784418106
80,21,0.21383044123649597
80,22,0.16698536276817322
80,23,0.1991441249847412
80,24,0.18217001855373383
90,1,0.6851295232772827
90,2,0.5596423149108887
90,3,0.40480685234069824
90,4,0.5416098237037659
90,5,0.5595410466194153
90,6,0.5700470805168152
90,7,0.4967179596424103
90,8,0.5445960164070129
90,9,0.5269280672073364
90,10,0.4253849387168884
90,11,0.4075070023536682
90,12,0.39687418937683105
90,13,0.38745784759521484
90,14,0.4758504629135132
90,15,0.3981069326400757
90,16,0.37111595273017883
90,17,0.39259836077690125
90,18,0.33308646082878113
90,19,0.3590526580810547
90,20,0.33734577894210815
90,21,0.41400638222694397
90,22,0.3131873309612274
90,23,0.36505046486854553
90,24,0.38439878821372986
100,1,0.3108276426792145
100,2,0.28956061601638794
100,3,0.3244501054286957
100,4,0.29441699385643005
100,5,0.2681783437728882
100,6,0.28837400674819946
100,7,0.2920410931110382
100,8,0.22940729558467865
100,9,0.2738429009914398
100,10,0.2519788444042206
100,11,0.2619010806083679
100,12,0.28392282128334045
100,13,0.24252738058567047
100,14,0.28034940361976624
100,15,0.2051624357700348
100,16,0.26137807965278625
100,17,0.2715177834033966
100,18,0.22221487760543823
100,19,0.2680756449699402
100,20,0.21182405948638916
100,21,0.2349221557378769
100,22,0.22040389478206635
100,23,0.2573610544204712
100,24,0.25612905621528625
110,1,0.1903425008058548
110,2,0.1797059029340744
110,3,0.2038382738828659
110,4,0.18370859324932098
110,5,0.16315463185310364
110,6,0.17775480449199677
110,7,0.17932623624801636
110,8,0.1397588700056076
110,9,0.17440322041511536
110,10,0.14762000739574432
110,11,0.16129492223262787
110,12,0.17287346720695496
110,13,0.1407308578491211
110,14,0.16998621821403503
110,15,0.1252075433731079
110,16,0.15956753492355347
110,17,0.15930449962615967
110,18,0.13709282875061035
110,19,0.16582462191581726
110,20,0.1377653032541275
110,21,0.13920265436172485
110,22,0.1325349062681198
110,23,0.1651597023010254
110,24,0.1525116264820099
120,1,0.357658714056015
120,2,0.29477718472480774
120,3,0.45774853229522705
120,4,0.41229692101478577
120,5,0.4404117166996002
120,6,0.44778087735176086
120,7,0.41017860174179077
120,8,0.39157915115356445
120,9,0.3424282371997833
120,10,0.2547067701816559
120,11,0.3761363625526428
120,12,0.27056413888931274
120,13,0.36524465680122375
120,14,0.29261690378189087
120,15,0.25523045659065247
120,16,0.24054506421089172
120,17,0.309914767742157
120,18,0.292877197265625
120,19,0.27152252197265625
120,20,0.22254009544849396
120,21,0.22863319516181946
120,22,0.28378912806510925
120,23,0.22708626091480255
120,24,0.2818642854690552
130,1,0.38513699173927307
130,2,0.2056666612625122
130,3,0.35974523425102234
130,4,0.3510323464870453
130,5,0.4840335547924042
130,6,0.44768694043159485
130,7,0.4419078826904297
130,8,0.4460141062736511
130,9,0.39475247263908386
130,10,0.3523157238960266
130,11,0.35630494356155396
130,12,0.3176974058151245
130,13,0.33914461731910706
130,14,0.3464091122150421
130,15,0.3112567961215973
130,16,0.30426090955734253
130,17,0.3678443729877472
130,18,0.29293909668922424
130,19,0.29532137513160706
130,20,0.23104575276374817
130,21,0.2620927095413208
130,22,0.22842469811439514
130,23,0.235910102725029
130,24,0.28203004598617554
140,1,0.3129291832447052
140,2,0.25675898790359497
140,3,0.2102368324995041
140,4,0.2071833610534668
140,5,0.14558468759059906
140,6,0.20384381711483002
140,7,0.1757592111825943
140,8,0.12434583902359009
140,9,0.13896730542182922
140,10,0.14966844022274017
140,11,0.19502519071102142
140,12,0.217771977186203
140,13,0.1364370733499527
140,14,0.15897192060947418
140,15,0.10746510326862335
140,16,0.1541619747877121
140,17,0.15519125759601593
140,18,0.11791910231113434
140,19,0.17516960203647614
140,20,0.1585586965084076
140,21,0.14219653606414795
140,22,0.1442740559577942
140,23,0.14738300442695618
140,24,0.11368926614522934
150,1,0.3799005150794983
150,2,0.36998623609542847
150,3,0.33429810404777527
150,4,0.30405300855636597
150,5,0.27720123529434204
150,6,0.25889816880226135
150,7,0.26897573471069336
150,8,0.2571033537387848
150,9,0.27990996837615967
150,10,0.28640100359916687
150,11,0.27987074851989746
150,12,0.32172247767448425
150,13,0.31834083795547485
150,14,0.33117157220840454
150,15,0.28474828600883484
150,16,0.23244471848011017
150,17,0.2537263333797455
150,18,0.2737525999546051
150,19,0.28620123863220215
150,20,0.19753240048885345
150,21,0.19283099472522736
150,22,0.1485680490732193
150,23,0.14472612738609314
150,24,0.1893317997455597
160,1,0.5628882646560669
160,2,0.5522534847259521
160,3,0.5384833216667175
160,4,0.46677497029304504
160,5,0.39653927087783813
160,6,0.47231245040893555
160,7,0.47997164726257324
160,8,0.41126734018325806
160,9,0.38100960850715637
160,10,0.4283197522163391
160,11,0.43054333329200745
160,12,0.46546944975852966
160,13,0.42083266377449036
160,14,0.346472829580307
160,15,0.3334113359451294
160,16,0.3894989490509033
160,17,0.46847864985466003
160,18,0.3738304078578949
160,19,0.432895690202713
160,20,0.33483022451400757
160,21,0.2716776132583618
160,22,0.32023659348487854
160,23,0.3328067660331726
160,24,0.3127559721469879
170,1,0.3322273790836334
170,2,0.1735190898180008
170,3,0.2676660418510437
170,4,0.2858075201511383
170,5,0.21013888716697693
170,6,0.3229843080043793
170,7,0.3137946128845215
170,8,0.3278506100177765
170,9,0.21123668551445007
170,10,0.28268128633499146
170,11,0.2551637291908264
170,12,0.3547658920288086
170,13,0.20140855014324188
170,14,0.17864453792572021
170,15,0.2907920479774475
170,16,0.28242942690849304
170,17,0.24733519554138184
170,18,0.2934918701648712
170,19,0.22640177607536316
170,20,0.277588814496994
170,21,0.2460353523492813
170,22,0.21096977591514587
170,23,0.1690770387649536
170,24,0.18126939237117767
180,1,0.33813461661338806
180,2,0.32889145612716675
180,3,0.34946221113204956
180,4,0.3251180946826935
180,5,0.24856668710708618
180,6,0.2788117825984955
180,7,0.26024922728538513
180,8,0.3512195944786072
180,9,0.26567986607551575
180,10,0.2712542712688446
180,11,0.2365044802427292
180,12,0.2569098174571991
180,13,0.2888016998767853
180,14,0.3253042995929718
180,15,0.3546246290206909
180,16,0.30745065212249756
180,17,0.2862366735935211
180,18,0.24476741254329681
180,19,0.2675935626029968
180,20,0.2531764507293701
180,21,0.20996682345867157
180,22,0.2584174573421478
180,23,0.26417794823646545
180,24,0.2953471541404724
190,1,0.3184145390987396
190,2,0.3390936553478241
190,3,0.3917149603366852
190,4,0.35878804326057434
190,5,0.29084277153015137
190,6,0.37296247482299805
190,7,0.247200608253479
190,8,0.34405800700187683
190,9,0.2740287482738495
