step,mean_similarity
1660,0.7270590662956238
1670,0.8947458267211914
1680,0.8506644368171692
1690,0.8326608538627625
1700,0.6423640251159668
1710,0.8108295798301697
1720,0.7990310788154602
1730,0.6328942179679871
1740,0.5834999084472656
1750,0.3894573450088501
1760,0.415842741727829
1770,0.9515780806541443
1780,0.940420925617218
1790,0.9252868890762329
1800,0.8841304183006287
1810,0.42522937059402466
1820,0.37351757287979126
1830,0.853554904460907
1840,0.8411359786987305
1850,0.7169249653816223
1860,0.6884617209434509
1870,0.8001492619514465
1880,0.651228129863739
1890,0.7651662826538086
1900,0.7000558376312256
1910,0.9172582030296326
1920,0.8190082907676697
1930,0.46594008803367615
1940,0.4821225106716156
1950,0.8560662269592285
1960,0.8225622177124023
1970,0.9327358603477478
1980,0.9232217669487
1990,0.9075178503990173
2000,0.9188141226768494
2010,0.8301399350166321
2020,0.8613376617431641
2030,0.9353065490722656
2040,0.9197961688041687
2050,0.9515169262886047
2060,0.9582420587539673
2070,0.8917061686515808
2080,0.9041353464126587
2090,0.8845251202583313
2100,0.7798821926116943
2110,0.8311417698860168
2120,0.8195441365242004
2130,0.9353106617927551
2140,0.9342095255851746
2150,0.8054792284965515
2160,0.6529878377914429
2170,0.6801633834838867
2180,0.5153103470802307
2190,0.5529236793518066
2200,0.6029999256134033
2210,0.5471956729888916
2220,0.6139560341835022
2230,0.824428379535675
2240,0.8349682092666626
2250,0.9524572491645813
2260,0.9011244773864746
2270,0.8636128306388855
2280,0.844211995601654
2290,0.37867650389671326
2300,0.37843552231788635
2310,0.8755033612251282
2320,0.821351170539856
2330,0.903674304485321
2340,0.9275030493736267
2350,0.9152857065200806
2360,0.9073074460029602
2370,0.9439897537231445
2380,0.937788188457489
2390,0.958857536315918
2400,0.955814778804779
2410,0.9144272208213806
2420,0.9500293135643005
2430,0.8628549575805664
2440,0.7941982746124268
2450,0.903869092464447
2460,0.9011483192443848
2470,0.9013034701347351
2480,0.9002297520637512
2490,0.9248096346855164
2500,0.9316693544387817
2510,0.9230501055717468
2520,0.8879055380821228
2530,0.7951050996780396
2540,0.7814521193504333
2550,0.7748316526412964
2560,0.8476546406745911
2570,0.7957319617271423
2580,0.5030220746994019
2590,0.5429315567016602
2600,0.865191638469696
2610,0.8712007403373718
2620,0.828161358833313
2630,0.7930413484573364
2640,0.9219670295715332
2650,0.907487690448761
2660,0.9287887811660767
2670,0.9483594298362732
2680,0.9121958017349243
2690,0.8942681550979614
2700,0.6030464768409729
2710,0.6159980297088623
2720,0.9094154238700867
2730,0.9449575543403625
2740,0.9039353728294373
2750,0.8834897875785828
2760,0.870655357837677
2770,0.7309216260910034
2780,0.8994380831718445
2790,0.8026577830314636
2800,0.7705320715904236
2810,0.6962397694587708
2820,0.606999397277832
2830,0.6667332053184509
2840,0.7306162714958191
2850,0.6222413182258606
2860,0.9216578602790833
2870,0.8799770474433899
2880,0.9125784039497375
2890,0.8763834834098816
2900,0.9325310587882996
2910,0.9235912561416626
2920,0.9538392424583435
2930,0.9220687747001648
2940,0.9522179961204529
2950,0.9015688300132751
2960,0.8492703437805176
2970,0.9309199452400208
2980,0.9031673669815063
2990,0.91555255651474
3000,0.9468564987182617
3010,0.9463284611701965
3020,0.9443466067314148
3030,0.9532208442687988
3040,0.9496003985404968
3050,0.9365858435630798
3060,0.9545854926109314
3070,0.944694459438324
3080,0.9223502278327942
3090,0.9459186792373657
3100,0.9364826083183289
3110,0.9137136340141296
3120,0.9049599766731262
3130,0.9147437214851379
3140,0.879878044128418
3150,0.8669199347496033
3160,0.7858282327651978
3170,0.5964295864105225
3180,0.5028535723686218
3190,0.5095001459121704
3200,0.509688675403595
3210,0.5768498778343201
3220,0.6874036192893982
3230,0.6006709933280945
3240,0.4935348629951477
3250,0.510680079460144
3260,0.7978914976119995
3270,0.8268479704856873
3280,0.9223548769950867
3290,0.9365831613540649
3300,0.8371099829673767
3310,0.7942538261413574
3320,0.9229738116264343
3330,0.93047696352005
3340,0.9678860902786255
3350,0.9428357481956482
3360,0.9279373288154602
3370,0.9404091238975525
3380,0.9085192084312439
3390,0.8951269388198853
3400,0.8735725283622742
3410,0.8034312129020691
3420,0.8929693102836609
3430,0.8714485168457031
3440,0.818250834941864
3450,0.6443462371826172
3460,0.5994729995727539
3470,0.6612828969955444
3480,0.6548078656196594
3490,0.6425713896751404
3500,0.8975151181221008
3510,0.9117034077644348
3520,0.9591871500015259
3530,0.9627386927604675
3540,0.92898029088974
3550,0.9550283551216125
3560,0.965778648853302
3570,0.9618844985961914
3580,0.9464552998542786
3590,0.8543030023574829
3600,0.5237783789634705
3610,0.4764983355998993
3620,0.6679336428642273
3630,0.8123307228088379
3640,0.7994197010993958
3650,0.824147641658783
3660,0.9087837338447571
3670,0.669528603553772
3680,0.8074988722801208
3690,0.7434285879135132
3700,0.7136993408203125
3710,0.5540515780448914
3720,0.6286341547966003
3730,0.6222977042198181
3740,0.6969696879386902
3750,0.6734000444412231
3760,0.9453513026237488
3770,0.8960966467857361
3780,0.5872485041618347
3790,0.6015244722366333
3800,0.9570700526237488
3810,0.937086284160614
3820,0.9298739433288574
3830,0.943903386592865
3840,0.8873634338378906
3850,0.7904966473579407
3860,0.9297932982444763
3870,0.8739892840385437
3880,0.9666610956192017
3890,0.9079063534736633
3900,0.8853950500488281
3910,0.7936052083969116
3920,0.7018400430679321
3930,0.5529375076293945
3940,0.5034199953079224
3950,0.6093479990959167
3960,0.7458781003952026
3970,0.7805863618850708
