step,ms_per_step,samples_per_sec
0,325.34559999476187,3.0736545999580147
1,29.799899988574907,33.557159600649456
2,23.56549999967683,42.434915449012905
3,25.062200002139434,39.900726987839654
4,27.336500003002584,36.58112779215196
5,25.749299995368347,38.836007199414155
6,29.109800001606345,34.35269221859366
7,26.341799995861948,37.96247789282018
8,25.528800004394725,39.17144557628452
9,29.32120001059957,34.10501615344875
10,38.03749999497086,26.28984555063333
11,26.17489999101963,38.20453947648667
12,31.35390000534244,31.893958959797935
13,30.98419999878388,32.274514108456884
14,43.61429999698885,22.928259769594845
15,35.55070000584237,28.128841340273492
16,27.94549999816809,35.78393659321011
17,32.45099999185186,30.81569135777297
18,23.61810000729747,42.340408402497324
19,22.647799996775575,44.15439910906898
20,30.685899997479282,32.58825715009649
21,23.272599995834753,42.96898499432708
22,25.124100007815287,39.8024207708508
23,24.15320000727661,41.402381452508614
24,24.205699999583885,41.31258340048793
25,22.43610000004992,44.57102615863609
26,20.903199998429045,47.83956523762648
27,19.572100005461834,51.09313766641994
28,21.325900001102127,46.891338698405214
29,31.98470000643283,31.264948547239083
30,21.895600002608262,45.671276415392924
31,19.089600013103336,52.384544428043945
32,18.660999994608574,53.58769628041981
33,19.08819998789113,52.38838657570458
34,21.323000008123927,46.89771606335911
35,20.636200002627447,48.458534026258604
36,20.023399993078783,49.941568382275555
37,20.284099999116734,49.299697794999275
38,29.85590000753291,33.49421721494549
39,26.48580000095535,37.75608061542146
40,29.38999999605585,34.02517863675401
41,20.11060000222642,49.725020630378566
42,19.408099993597716,51.52487880471952
43,33.8871999992989,29.50966736763997
44,27.19019999494776,36.77795677066778
45,25.100400001974776,39.84000254662575
46,21.95199999550823,45.55393586937945
47,19.61190000292845,50.98945027512275
48,20.53189999423921,48.70469855593382
49,21.67270000791177,46.140997643807324
50,20.335899986093864,49.17412067741393
51,19.302700005937368,51.80622398381612
52,19.63560000876896,50.92790643287779
53,20.473900003707968,48.84267285758419
54,19.120500001008622,52.29988755248289
55,20.487699992372654,48.80977368725084
56,19.5184999902267,51.233445218675605
57,19.36299999943003,51.64488973968063
58,19.830799996270798,50.42660912257957
59,19.69499999540858,50.77430821188759
60,20.276100010960363,49.31914911937918
