step,method,mse,rolling_mse
0,solid,1.0280972719192505,1.0280972719192505
1,solid,1.096103310585022,1.0621002912521362
2,solid,1.1039361953735352,1.0760455926259358
3,solid,1.1064262390136719,1.0836407542228699
4,solid,1.0504781007766724,1.0770082235336305
5,solid,1.0324145555496216,1.0695759455362956
6,solid,1.0292972326278687,1.0638218436922346
7,solid,1.0206841230392456,1.058429628610611
8,solid,0.993701159954071,1.051237576537662
9,solid,1.0433483123779297,1.0504486501216888
10,solid,1.0445135831832886,1.0499090985818342
11,solid,1.04177725315094,1.0492314447959263
12,solid,1.0248544216156006,1.0473562891666706
13,solid,0.9817723631858826,1.0426717230251856
14,solid,0.9347190260887146,1.0354748765627544
15,solid,0.8956552743911743,1.0267361514270306
16,solid,0.8877865076065063,1.0185626429669998
17,solid,0.8655336499214172,1.0100610322422452
18,solid,0.8848432898521423,1.0034706247480292
19,solid,0.8193202614784241,0.994263106584549
20,solid,0.8489828705787659,0.9873450001080831
21,solid,0.7879467010498047,0.9782814410599795
22,solid,0.8195244073867798,0.9713789613350577
23,solid,0.7055879831314087,0.960304337243239
24,solid,0.6666535139083862,0.948558304309845
25,solid,0.6709511280059814,0.9378811052212348
26,solid,0.615236222743988,0.9259312947591146
27,solid,0.5564463138580322,0.9127354025840759
28,solid,0.5739895105361938,0.9010545097548386
29,solid,0.4840952157974243,0.8871558666229248
30,solid,0.4508674144744873,0.8730820455858784
31,solid,0.3963879346847534,0.8581853546202183
32,solid,0.38425296545028687,0.8438237670696143
33,solid,0.36418232321739197,0.829716665779843
34,solid,0.3434930741786957,0.8158245631626674
35,solid,0.32218465209007263,0.8021123434106509
36,solid,0.36141616106033325,0.7902016357795613
37,solid,0.31755563616752625,0.7777635831581918
38,solid,0.36049196124076843,0.7670643108013349
39,solid,0.30934396386146545,0.7556213021278382
40,solid,0.27186810970306396,0.7438224437760144
41,solid,0.3035085201263428,0.7333387789272127
42,solid,0.31255626678466797,0.7235531391099442
43,solid,0.30453842878341675,0.7140300775116141
44,solid,0.335673063993454,0.7056221438778771
45,solid,0.37105321884155273,0.6983489063770875
46,solid,0.34524062275886536,0.6908359641724444
47,solid,0.37178948521614075,0.6841891625275215
