step,ms_per_step,samples_per_sec
0,381.20180000260007,2.6232824713660303
1,53.769000005559064,18.59807695691964
2,42.243699994287454,23.672168870984983
3,29.455000010784715,33.95009335032619
4,34.41730000486132,29.05515539739473
5,40.14060000190511,24.912432797530155
6,39.57989999616984,25.265349333797463
7,40.23139999480918,24.85620684661792
8,46.74989999330137,21.390420089525037
9,39.84469998977147,25.097440820402962
10,44.49440000462346,22.47473839170972
11,30.287999994470738,33.016376128584135
12,27.442799997515976,36.43943038212269
13,31.08010000141803,32.17492865062773
14,37.80340000230353,26.45264711478506
15,41.8126000004122,23.916235775582997
16,28.4144000033848,35.193423048907505
17,24.532499999622814,40.76225415328136
18,34.250400000019,29.196739308137868
19,32.570199997280724,30.702912480841064
20,28.52609999536071,35.05561574006377
21,26.317000010749325,37.9982520648837
22,25.25370000512339,39.59815788566124
23,24.283399994601496,41.18039484678062
24,30.975200003013015,32.28389162629227
25,30.473899998469278,32.81496625145553
26,32.32980000029784,30.93121516343397
27,31.576199995470233,31.669421910915663
28,27.373599994461983,36.53154865280096
29,29.88240000559017,33.464514222851165
30,23.683000006712973,42.224380345249706
31,24.544400002923794,40.74249115402606
32,26.020999997854233,38.43049844673391
33,23.869700002251193,41.89411680522538
34,23.669399990467355,42.24864172318442
35,23.80859998811502,42.00162968419767
36,23.262000002432615,42.988565037203394
37,29.375400001299568,34.042089638124416
38,40.34890000184532,24.783823101850754
39,31.962199995177798,31.286957723525667
40,28.689500002656132,34.855957751352165
41,39.437900006305426,25.356319678282
42,34.14989999146201,29.28266262126727
43,44.29320000053849,22.576828948638674
44,25.580599991371855,39.09212451378359
45,27.503799996338785,36.358612269327026
46,41.84220000752248,23.899316953224684
47,43.18700000294484,23.15511612132845
48,28.877499993541278,34.62903645480597
49,25.815200002398342,38.73686819808081
50,30.796100007137284,32.47164412923197
51,28.16240000538528,35.50833735082158
52,35.03179999825079,28.545492953543125
53,34.63769999507349,28.870277187637452
54,26.55850000155624,37.65272887931936
55,33.103600013419054,30.208194866861447
56,51.65819999820087,19.35801092633556
57,29.96980000170879,33.366922700284384
58,22.639200004050508,44.17117211832063
59,23.556400003144518,42.45130834365655
60,38.504700001794845,25.970855504740626
61,37.44949999963865,26.70262620354475
62,27.96890000172425,35.7539981886435
63,33.6405999987619,29.72598586341515
64,35.35040000861045,28.288223040090795
65,24.3592000042554,41.052251298290024
66,39.20240000297781,25.5086423260831
67,31.471299997065216,31.774982288410477
68,45.691199993598275,21.88605245955695
69,29.562800002167933,33.82629520636296
70,27.501000004122034,36.36231409221895
71,26.049200008856133,38.38889484744341
72,27.645400012261234,36.17238309290088
73,27.004999996279366,37.0301796014729
74,30.291399991256185,33.012670272376205
75,25.21020000858698,39.66648418732833
76,31.954300007782876,31.29469272543718
77,31.91569999034982,31.33254167392113
78,32.137399990460835,31.116393992570163
79,45.66649999469519,21.897890140828927
80,41.85539999161847,23.891779799028313
81,39.19799999857787,25.511505689991342
82,27.008800010662526,37.02496962490819
83,24.80430000287015,40.31559043731483
84,27.31619999394752,36.60831302383095
85,27.74649999628309,36.040581699816535
86,39.70330000447575,25.186823258703182
87,26.423400006024167,37.84524322275006
88,32.526599999982864,30.7440679321087
89,43.322099998476915,23.08290687744032
90,26.860999991185963,37.22869589099941
91,32.79599999950733,30.491523356964944
92,36.973499998566695,27.04639809698205
93,32.21230000781361,31.04404217511429
94,38.42810000060126,26.022624068958745
95,29.761300000245683,33.600682765596424
96,25.040599997737445,39.93514532760219
97,25.722000005771406,38.87722571244941
98,25.37339999980759,39.41135204614215
99,30.273100011982024,33.032626311946984
100,33.89740000420716,29.500787667369345
101,40.456800008541904,24.717723591308843
102,41.89340000448283,23.8701084154782
103,30.260300001828,33.04659900726664
104,41.067899990594015,24.349918068102703
105,36.129599990090355,27.678136494018215
106,33.72399999352638,29.652473021941613
107,25.06510000966955,39.89611051279359
108,25.261700007831678,39.58561774108544
109,31.071600009454414,32.183730470774655
110,31.5334999904735,31.71230596990842
111,35.86009998980444,27.88614644923787
112,35.613899992313236,28.07892424631495
113,37.19160000036936,26.887791866713684
114,39.134399994509295,25.552966191900317
115,38.60990000248421,25.90009297966736
116,37.59120000177063,26.601970672734517
117,29.162699996959418,34.29037778066718
118,25.641100000939332,38.99988689889928
119,34.21939999680035,29.223189187814633
120,35.42080000624992,28.231999272279346
121,36.10060000210069,27.70037062934716
122,31.499900011112913,31.746132516205066
123,40.021799999522045,24.986382421878634
124,32.18609999748878,31.069312531745748
125,39.319700008491054,25.432543986450835
126,34.40090001095086,29.069006906263187
127,34.54579999379348,28.94707895546378
128,45.71069999656174,21.87671595655323
129,32.08819999417756,31.16410394417422
130,34.00679999322165,29.4058835350378
131,35.740099992835894,27.97977622335836
132,38.884100009454414,25.71745262862858
133,36.80050000548363,27.17354383367048
134,38.477300011436455,25.989349556823736
135,32.46539999963716,30.802023077219943
136,30.087399994954467,33.236504322995536
137,42.75579999375623,23.388639673355037
138,41.57410000334494,24.0534371139614
139,31.619699992006645,31.625853510716315
140,38.7983999971766,25.774258734194476
141,30.834699995466508,32.43099495526227
142,45.51969999738503,21.96851033854456
143,42.47869999380782,23.54121006871141
144,30.966399994213134,32.293066038896214
145,26.715499989222735,37.43145366560269
146,30.759300003410317,32.510492757934315
147,27.303299997583963,36.62560936181666
148,26.585500003420748,37.614489096361936
149,25.50560000236146,39.20707608946326
150,30.157700006384403,33.15902737238912
151,25.049100004252978,39.921593982626696
152,25.393799995072186,39.379691113344826
153,27.608600008534268,36.220597918434244
154,32.9284000035841,30.36892165702417
155,28.73859999817796,34.796406229370966
156,26.453599988599308,37.802038302195896
157,46.5974999970058,21.460378777064363
158,35.2506000053836,28.368311457032682
159,40.012299999943934,24.99231486321459
160,30.92109999852255,32.34037599075651
161,29.9656999995932,33.371488068477476
162,31.10930000548251,32.14472841959691
163,28.778599997167476,34.748041951256305
164,30.99579999980051,32.26243555599262
165,32.282100000884384,30.976919096731766
166,30.9663000080036,32.29317030906303
167,37.14080000645481,26.924568125247895
168,33.543499986990355,29.812035130139787
169,33.30899999127723,30.021916006541
170,33.02360000088811,30.2813745313384
171,27.926900002057664,35.80776956720293
172,27.282400013064034,36.65366681527854
173,27.338900006725453,36.577916439724966
174,28.590799993253313,34.97628608629259
175,35.727299997233786,27.98980051885885
176,36.28319999552332,27.560964857658135
177,27.9519000032451,35.775743326353634
178,28.313899994827807,35.318341880937396
179,28.34360000269953,35.281333348789744
180,33.1300999969244,30.184032046170522
181,25.28590000292752,39.547732130722
182,26.342299999669194,37.961757326146845
183,32.83190001093317,30.45818242827846
184,38.765400007832795,25.796199698647342
185,44.574800005648285,22.434200487120194
186,38.09289999480825,26.251611196214828
187,28.016999989631586,35.692615211124526
188,32.14480000315234,31.1092307278917
189,29.140000013285317,34.317089895129946
190,26.64879999065306,37.52514185819794
191,29.371199998422526,34.046957565700694
192,29.43549999326933,33.972584132379545
