bucket,sample_id,mse
2,5150,2.2808520793914795
1,5160,0.41914018988609314
0,5170,0.08551432192325592
2,5180,0.18152016401290894
0,5190,0.08472374826669693
3,5200,0.3092031180858612
2,5210,1.2703450918197632
0,5220,2.5380473136901855
3,5230,0.4250762164592743
1,5240,0.9040085077285767
0,5250,1.5929609537124634
2,5260,0.1425390988588333
1,5270,0.26565879583358765
3,5280,0.3002474308013916
2,5290,0.21323899924755096
3,5300,0.16087006032466888
2,5310,0.7835955023765564
1,5320,0.3675341010093689
0,5330,0.20327609777450562
1,5340,0.5557560324668884
1,5350,0.29458606243133545
3,5360,0.29847198724746704
2,5370,0.4664872884750366
0,5380,0.04632103815674782
3,5390,0.2698134481906891
1,5400,0.4268554151058197
0,5410,1.1338733434677124
2,5420,0.30324169993400574
1,5430,0.2617946267127991
2,5440,1.2276816368103027
2,5450,0.20571091771125793
0,5460,0.30580073595046997
3,5470,0.2120330035686493
0,5480,0.2650301158428192
3,5490,0.23671402037143707
2,5500,0.35441407561302185
1,5510,0.2733575701713562
3,5520,0.5586175918579102
1,5530,0.2042117416858673
0,5540,0.05695803090929985
3,5550,0.07980164885520935
1,5560,0.11803752928972244
0,5570,0.025679901242256165
2,5580,0.133827343583107
1,5590,0.42867347598075867
2,5600,0.3082880675792694
2,5610,0.36986851692199707
0,5620,0.18086624145507812
2,5630,0.058957140892744064
1,5640,0.08794361352920532
0,5650,0.12140429019927979
2,5660,0.1992277055978775
0,5670,0.12091012299060822
3,5680,0.0951143205165863
2,5690,0.3008400797843933
0,5700,0.8971984386444092
3,5710,0.23215483129024506
1,5720,0.09892459213733673
0,5730,0.15292304754257202
2,5740,0.05062342435121536
1,5750,0.08004467189311981
3,5760,0.08170326799154282
2,5770,0.109865203499794
3,5780,0.47301700711250305
2,5790,0.733680248260498
1,5800,0.21533054113388062
0,5810,0.08088064193725586
1,5820,0.09286962449550629
1,5830,0.09258443862199783
3,5840,0.08366724848747253
2,5850,0.1337900608778
0,5860,0.09764806926250458
3,5870,0.06434263288974762
1,5880,0.26820045709609985
0,5890,0.5566663146018982
2,5900,0.6331414580345154
1,5910,0.11524781584739685
2,5920,0.07198155671358109
2,5930,0.02161777950823307
0,5940,0.03859887644648552
3,5950,0.06462586671113968
0,5960,0.06244652345776558
3,5970,0.11795050650835037
2,5980,0.5785136818885803
1,5990,2.0169484615325928
3,6000,1.493391752243042
1,6010,0.2186330258846283
0,6020,0.09071444720029831
3,6030,0.07705673575401306
1,6040,0.046252403408288956
0,6050,0.04711586609482765
2,6060,0.08551467955112457
1,6070,0.49295926094055176
2,6080,0.998750627040863
2,6090,0.3099265396595001
0,6100,0.39962196350097656
2,6110,0.29322192072868347
1,6120,0.26427456736564636
0,6130,0.11067218333482742
2,6140,0.164950892329216
0,6150,0.26920297741889954
3,6160,0.10904419422149658
2,6170,0.47056135535240173
0,6180,1.4289233684539795
3,6190,0.5294050574302673
1,6200,0.5353521108627319
0,6210,0.5231166481971741
2,6220,0.11306710541248322
1,6230,0.07179655134677887
