step,ms_per_step,samples_per_sec
0,37.900299998000264,26.385015423433668
1,15.040800004499033,66.48582520217529
2,19.922700012102723,50.193999778770745
3,19.196900000679307,52.09174397765336
4,26.377299989690073,37.9113859413535
5,17.2615999908885,57.932057313797564
6,19.02439999685157,52.56407561686541
7,16.37769999797456,61.05863461436408
8,16.92120000370778,59.097463523915536
9,17.556799997691996,56.957987795695075
10,17.988600011449307,55.5907630034313
11,26.092199987033382,38.32562990077317
12,20.355199987534434,49.12749570686616
13,19.31860001059249,51.76358532459364
14,18.880200004787184,52.96554060584338
15,18.602500000270084,53.756215561643934
16,20.25040000444278,49.381740596758966
17,23.068099995725788,43.34990745597976
18,20.461099993553944,48.87322774997627
19,18.047300007310696,55.40995049646843
20,18.83359999919776,53.09659332483414
21,17.60669999930542,56.79656040254277
22,16.511900001205504,60.56238227744789
23,16.34119999653194,61.19501629086162
24,14.8990000016056,67.1185985564289
25,15.445599987288006,64.74335738482269
26,16.23449999897275,61.59721580974318
27,15.442299991264008,64.75719294183628
28,16.19889998983126,61.732586819336035
29,16.90420000522863,59.15689590105952
30,15.529700001934543,64.39274421755923
31,19.347900000866503,51.68519580704958
32,16.063400005805306,62.25332119218848
33,16.011200001230463,62.45628059877772
34,15.364599996246397,65.08467517828657
35,16.60489999630954,60.22318714489405
36,15.931000001728535,62.77069863106514
37,16.557200011448003,60.39668538814404
38,28.451200007111765,35.14790236440067
39,20.62609999848064,48.48226276773903
40,22.850000008475035,43.763676132564605
41,21.25010000600014,47.05860206387931
42,16.479900004924275,60.679979836115216
43,18.701299995882437,53.472218520646976
44,16.292000000248663,61.37981831480095
45,17.032100004144013,58.71266606916904
46,17.862099994090386,55.98445873278319
47,27.116500001284294,36.87791565846027
48,18.149000010453165,55.09945448366501
49,16.64280000841245,60.08604318351053
50,23.411700007272884,42.713685878827604
51,18.154699995648116,55.08215504743737
52,26.470600001630373,37.77776098533498
53,19.438500006799586,51.44429866760296
54,17.2415999986697,57.99925761397762
55,23.54660000128206,42.468976410418165
56,17.504100003861822,57.129472510976065
57,16.35770000575576,61.13328888829918
58,16.520300006959587,60.531588383911014
59,18.048400001134723,55.40657343238896
60,15.397900002426468,64.94392091404774
61,14.339799992740154,69.73597961661058
62,15.569199997116812,64.22937595927763
63,14.13219999813009,70.76039117280504
64,15.251499993610196,65.56732127456068
65,14.21890000347048,70.32892838095245
66,15.400100004626438,64.93464326202972
67,17.431999993277714,57.36576413409988
68,16.577400005189702,60.32309045368641
69,15.778200002387166,63.378585633893906
70,15.065500003402121,66.37682119904271
71,25.901000000885688,38.608547931192035
72,20.01140000356827,49.971516226835114
73,21.123500002431683,47.34063956659089
74,16.71860000351444,59.81362074514545
75,22.72580000862945,44.00285136806095
76,20.83439999842085,47.99754252946067
77,21.22100000269711,47.12313273987577
78,20.77949998783879,48.12435335716694
79,27.290600002743304,36.64265351071351
80,27.28439999918919,36.650980048295615
81,18.965700000990182,52.726764630242535
82,16.001299998606555,62.4949222930064
83,17.897500001708977,55.873725375304545
84,15.330700000049546,65.22859360608244
85,17.194200001540594,58.15914668378874
86,23.60350001254119,42.36659815148908
87,16.98460000625346,58.87686490301897
88,15.571800002362579,64.21865165544628
89,21.13719999033492,47.30995592875379
90,25.93779999006074,38.55377095910971
91,17.669900000328198,56.59341592094048
92,16.918599998462014,59.1065454642172
93,16.211399997700937,61.68498711658572
94,15.86719999613706,63.02309167612776
95,15.348100001574494,65.15464454215274
96,15.191900005447678,65.82455121751782
97,15.124900004593655,66.11613959075996
98,14.936699997633696,66.94919226860165
99,14.207500003976747,70.385359825451
100,14.583099997253157,68.57252574475646
101,14.467899993178435,69.11853140203462
102,14.374000005773269,69.5700570195042
103,16.809399996418506,59.49052317233601
104,14.49760000105016,68.97693410823607
105,14.034699997864664,71.25196834646604
106,14.936899999156594,66.94829583490983
107,28.948599996510893,34.54398486008054
108,15.725699995527975,63.590174064389934
109,15.080999990459532,66.30860026739707
110,22.297599993180484,44.84787601830873
111,22.76249999704305,43.931905552110024
112,16.731600000639446,59.767147192245936
113,23.077600009855814,43.33206224100111
114,16.83989999582991,59.38277544686319
115,28.461800000513904,35.13481227406363
116,24.631899999803863,40.5977614397575
117,23.354499993729405,42.818300553148056
118,23.447400002623908,42.64865187134155
119,20.090499994694255,49.7747691826531
120,21.102099999552593,47.3886485241375
121,15.39020000200253,64.97641355342249
122,19.268299991381355,51.898714492056726
123,14.818099996773526,67.48503520813996
124,14.902800001436844,67.10148427836283
125,15.750699996715412,63.4892417612256
126,16.23470000049565,61.59645696991443
127,15.369699991424568,65.06307869105734
128,14.771000001928769,67.70022340189709
129,13.587399997049943,73.59759779038794
130,13.42490001115948,74.48845050382108
131,13.889800000470132,71.99527710738475
132,15.310699993278831,65.31380018150608
133,15.037200006190687,66.50174231827125
134,13.917099990067072,71.85405010481502
135,15.275300000212155,65.46516271275269
136,14.807900006417185,67.53152030785174
137,14.712500007590279,67.9694137287404
138,15.358899996499531,65.10882942319512
139,17.586399990250356,56.86212076117826
140,17.38060000934638,57.535413015790716
141,18.91559999785386,52.86641714317594
142,21.48930000839755,46.534787061896935
143,20.59970000118483,48.544396274823576
144,23.192099994048476,43.11813075386095
145,18.61349999671802,53.724447319221134
146,20.581999997375533,48.5861432381456
147,21.992399997543544,45.47025336533056
148,23.806099998182617,42.006040471826175
149,20.341399998869747,49.160824724727114
150,25.231299994629808,39.63331260033524
151,20.44390000810381,48.91434606917503
152,16.79780000995379,59.53160529399296
153,15.652800007956102,63.88633340307892
154,15.617299999576062,64.03155475191905
155,18.111499986844137,55.21353839971188
156,25.149099994450808,39.76285434550945
157,17.964900005608797,55.66410053425243
158,15.497900007176213,64.52487108169208
159,14.952900004573166,66.87665935665737
160,15.324099993449636,65.25668720691297
161,14.38639999832958,69.51009287355495
162,14.076800012844615,71.03887240619552
163,14.01300000725314,71.36230639280662
164,13.609399989945814,73.47862512225137
165,13.838899991242215,72.26007852017416
166,14.096900005824864,70.93758199226768
167,13.814200006891042,72.38928055921895
168,12.957700004335493,77.17418983812033
169,13.285399996675551,75.27059781792293
170,13.655299990205094,73.23163904984123
171,14.337700005853549,69.74619357300942
172,12.980600004084408,77.03804136059544
173,13.645999992149882,73.28154774844414
174,13.520199994673021,73.9634029373827
175,14.237399998819456,70.23754337750702
176,15.29669998853933,65.37357735650336
177,14.872699990519322,67.23728715280043
178,24.34920000087004,41.06911109869187
179,14.89459999720566,67.13842601933638
180,16.37749999645166,61.059380260519575
181,15.998100003344007,62.5074227433867
182,21.149799998966046,47.281770988325526
183,22.705399998812936,44.04238639496688
184,24.010599998291582,41.648272016157556
185,23.559399996884167,42.44590270262631
186,18.510000008973293,54.024851405468354
187,30.159200003254227,33.157378176214834
188,23.319700005231425,42.88219830339434
189,18.481099992641248,54.10933334044928
190,15.924099992844276,62.79789755460995
191,21.97859999432694,45.4988033932151
192,16.771299997344613,59.6256700529076
193,15.088100000866689,66.27739741535105
194,15.090900007635355,66.26510012617156
195,16.632200000458397,60.124337127526076
196,20.718700005090795,48.265576496319255
197,16.823800004203804,59.43960340411367
198,14.544399993610568,68.75498476659781
199,15.106300008483231,66.1975466817441
200,15.069000000949018,66.3614042031337
201,25.96379999886267,38.51516342152553
202,17.00189999246504,58.816955778070884
203,13.641300000017509,73.3067962729884
204,15.308799993363209,65.32190638283392
205,14.296900000772439,69.94523287887385
206,14.18710000871215,70.48656874103308
207,15.035400007036515,66.50970373465312
208,15.494399995077401,64.53944653021102
209,15.043599996715784,66.47345051838079
210,15.51080000353977,64.47120714416965
211,14.445300010265782,69.22666883272304
212,15.715500005171634,63.63144664000009
213,14.861599993309937,67.28750608616554
214,18.154599994886667,55.082458455799355
215,14.564000011887401,68.66245531336047
216,19.073400006163865,52.429037281073875
217,29.056800005491823,34.41535199371565
218,28.57640000001993,34.99391105945124
219,25.747299994691275,38.83902390565945
220,18.07629999530036,55.32105576141075
221,20.456800004467368,48.88350083012101
222,22.836499992990866,43.789547448467445
223,16.907600002014078,59.14499987466449
224,14.492399990558624,69.00168368603343
225,16.09679999819491,62.12414890612666
226,13.981599986436777,71.52257259327091
227,13.653200003318489,73.24290274492019
228,13.424599994323216,74.49011519321725
229,16.772999995737337,59.61962679628799
230,14.08110000193119,71.0171790458737
231,13.97739999811165,71.54406399867645
232,16.456899989861995,60.764785628887196
233,15.203100003418513,65.77605881531686
234,13.835899997502565,72.27574644081729
235,13.55889999831561,73.75229554936077
236,13.14989999809768,76.04620568556903
237,15.171299994108267,65.91392961633791
238,14.515400005620904,68.89234878906284
239,16.16719999583438,61.85362958692035
240,16.485200001625344,60.6604712045596
241,13.955100002931431,71.65839010755482
242,14.55829999758862,68.68933873911351
243,14.96999998926185,66.80026724898539
244,13.824299996485934,72.33639318115166
245,13.77830001001712,72.57789417221127
246,13.567199988756329,73.70717619175211
247,13.790199998766184,72.51526446965748
248,16.12080000631977,62.03166093543585
249,14.93089999712538,66.97519909667389
250,17.844500005594455,56.03967607310312
251,15.741900002467446,63.52473334497463
252,18.855900008929893,53.03379841462958
253,28.218900013598613,35.43724239846708
254,26.92209999077022,37.14420495959947
255,20.957000000635162,47.71675335065573
256,15.9340000100201,62.75888034210806
257,29.484400001820177,33.916240450484544
258,20.846600004006177,47.96945304307781
259,35.93140000884887,27.830810927315074
260,18.78990000113845,53.22008099773877
261,17.944200008059852,55.72831330183781
262,15.630200010491535,63.978707843070794
263,15.514399987296201,64.45624715224818
264,15.12209999782499,66.12838164962736
265,15.116099995793775,66.15462985017705
266,15.851099989959039,63.087104404959604
267,18.23560000048019,54.83778981627517
268,20.441499989829026,48.92008905890297
269,18.492099989089184,54.07714648904266
270,17.209899990120903,58.10609013265828
271,16.320199996698648,61.27375891240832
272,15.195200001471676,65.810255863901
273,14.966299990192056,66.8167817466799
274,15.022299994598143,66.56770270594977
275,15.086999992490746,66.28222976719891
276,15.223199996398762,65.68921121949147
277,14.962500004912727,66.83375102233343
278,16.281200005323626,61.42053409288136
279,15.00050000322517,66.66444450418291
280,15.6420999992406,63.930034972832836
281,14.73979999718722,67.8435257052897
282,14.929999990272336,66.97923648034505
283,17.63339999888558,56.710560644186565
284,16.18360000429675,61.79094884540521
285,16.517099997145124,60.54331572569299
286,18.418999999994412,54.291763939426865
287,15.648499989765696,63.90388859341226
288,21.082100007333793,47.43360479516423
289,20.22900000156369,49.43398091466214
290,19.120999990263954,52.29851997851476
291,23.796399997081608,42.023163172691675
292,22.543300001416355,44.35907786070237
293,20.914000007905997,47.81486084067973
294,15.84290000027977,63.11975711405999
295,19.755999994231388,50.617533928527685
296,19.60739999776706,51.00115263185749
297,21.750100000645034,45.97680010530266
298,21.410500005003996,46.70605542917181
299,20.550999994156882,48.65943264485051
300,15.053399998578243,66.43017524907646
301,15.906000000541098,62.86935747302788
302,15.450699997018091,64.72198671859495
303,14.456200005952269,69.17447182442515
304,14.605199990910478,68.46876459222389
305,14.459900005022064,69.15677146126116
306,21.254599996609613,47.048638890381994
307,24.94719999958761,40.08465880004692
308,24.672400002600625,40.53111978950543
309,21.62749999843072,46.2374292022915
310,16.708399998606183,59.850135266298395
311,22.670500009553507,44.11018722915652
312,24.559299999964423,40.71777290075241
313,32.151499995961785,31.10274793168591
314,25.0201000017114,39.96786583313412
315,17.603899992536753,56.80559423900125
316,20.54599999974016,48.67127421457445
317,21.580699991318397,46.337699907893885
318,17.528600001242012,57.0496217569654
319,23.770300002070144,42.06930496934874
320,20.862900011707097,47.931974914266746
321,19.590199997765012,51.0459311346534
322,18.035200002486818,55.447125613362374
323,17.769700003555045,56.275570200956565
324,18.656799991731532,53.599759896830534
325,23.969000001670793,41.72055571489397
326,16.30640000803396,61.32561445244275
327,16.110099997604266,62.072861133618666
328,17.835799997556023,56.06701129957874
329,16.31479999923613,61.29403977044283
330,15.61619999120012,64.03606514795595
331,23.30489999440033,42.90943107416374
332,19.546199997421354,51.16083945380308
333,17.571300006238744,56.91098550732996
334,18.929099998786114,52.82871346572885
335,18.299300005310215,54.64689904585494
336,15.242599998600781,65.60560534894287
337,20.058499998413026,49.854176537583434
338,24.694799998542294,40.49435508929122
339,33.077400003094226,30.232122231688553
340,22.917800000868738,43.63420572489913
341,16.678600004524924,59.95707072108563
342,16.037900000810623,62.352302979159106
343,17.867199989268556,55.96847858649495
344,15.768900004331954,63.41596431744034
345,15.803900008904748,63.27552056369298
346,16.47600000433158,60.69434327124894
347,14.08639999863226,70.99045888921914
348,13.958499999716878,71.64093563207244
349,15.689699997892603,63.73608164173421
350,15.302799991331995,65.34751813827748
351,15.292299998691306,65.39238702389952
352,14.71230000606738,67.97033771657716
353,19.964799997978844,50.088155158140125
