step,ms_per_step,samples_per_sec
0,327.8192999860039,3.050461031558223
1,16.393300000345334,61.00053070333212
2,15.00339999620337,66.6515589968308
3,13.918700002250262,71.84579018430803
4,14.992900003562681,66.69823714974257
5,15.39089999278076,64.97345837274356
6,17.74650000152178,56.3491392620657
7,15.055799987749197,66.41958586150808
8,16.449699993245304,60.791382238619995
9,14.736600001924671,67.85825766251341
10,14.01810000243131,71.33634371466599
11,13.92420000047423,71.81741141077707
12,19.20819999941159,52.0610989072705
13,25.967499997932464,38.50967555904959
14,20.039499999256805,49.9014446486732
15,21.336999998311512,46.86694474758093
16,22.111199999926612,45.22594884055678
17,17.2271999908844,58.04773849082497
18,19.807100004982203,50.486946587257286
19,20.19060000020545,49.527998176865694
20,18.662899994524196,53.58224071786302
21,19.19990000897087,52.083604577772
22,18.79979998921044,53.192055265158075
23,16.98309999483172,58.88206512970654
24,26.1882000049809,38.18513681008255
25,18.650199999683537,53.618727950207955
26,19.001799999387003,52.626593271808986
27,16.140400010044686,61.95633313781988
28,17.700199998216704,56.4965367679885
29,20.602000004146248,48.538976788600394
30,18.372100006672554,54.4303590573103
31,19.860300002619624,50.351706664456096
32,17.085600004065782,58.52881957683866
33,19.581300002755597,51.069132277186604
34,16.815800001495518,59.46788139196855
35,17.1390000032261,58.34646127614029
36,17.52120000310242,57.07371640201203
37,16.58270000189077,60.303810590915795
38,20.467499998630956,48.85794552665879
39,25.059999999939464,39.90422984846032
40,19.44809999258723,51.418904694091275
41,18.263799996930175,54.75311819928397
42,25.771300002816133,38.80285433372496
43,20.361999995657243,49.11108929443461
44,20.64109999628272,48.44703044799411
45,17.34809999470599,57.64320013748847
46,16.19619999837596,61.74287796521857
47,20.45289998932276,48.89282207031963
48,17.189499994856305,58.175048739011295
49,15.264600006048568,65.5110516884656
50,17.364900006214157,57.58743209820631
51,14.490399989881553,69.0112074682746
52,15.38510000682436,64.99795253566312
53,14.47090000147,69.10420221951757
54,14.605400006985292,68.46782693536173
55,17.600200008018874,56.81753613847498
56,14.972599994507618,66.78866732343273
57,15.622500010067597,64.0102415974121
58,15.28189999226015,65.43688942516779
59,15.317000012146309,65.28693603231734
60,14.666000002762303,68.18491748340738
61,15.513399994233623,64.46040199902684
62,15.776600004755892,63.385013228360215
63,15.156299996306188,65.97916379615833
64,13.520900000003166,73.9595736969999
65,12.322900001890957,81.14972935320009
66,13.24699999531731,75.48878994138225
67,13.58040000195615,73.63553355246958
68,14.679400002933107,68.12267530009325
69,14.019099995493889,71.3312552390258
70,14.05959999829065,71.12577883592554
71,14.398799990885891,69.45023200773515
72,13.51730000169482,73.97927099898784
73,12.554399989312515,79.6533486945847
74,14.189599998644553,70.47415008848199
75,15.410899999551475,64.88913691147853
76,17.870100011350587,55.95939582681843
77,15.376399998785928,65.03472855017799
78,17.285900001297705,57.85061812951174
79,26.13769999879878,38.258913372100736
80,18.288399995071813,54.67946896773204
81,15.854999990551732,63.07158628797964
82,15.277799990144558,65.4544502902959
83,16.453500007628463,60.77734217864663
84,22.190899995621294,45.06351703614184
85,22.22839999012649,44.98749349679619
86,17.874400000437163,55.94593384815952
87,24.50489999318961,40.808164908974106
88,21.86969999456778,45.72536432819793
89,17.50829999218695,57.11576797554579
90,16.570399995543994,60.34857337595433
91,17.341800004942343,57.664140960857814
92,18.67770000535529,53.539782720210674
93,18.31579999998212,54.597669771507455
94,14.374500009580515,69.5676370888383
95,13.808700008667074,72.41811317302475
96,13.954399997601286,71.6619847626481
97,20.17439999326598,49.56776907039567
98,16.148499998962507,61.92525621972611
99,15.4634999926202,64.6684127446723
100,15.491400001337752,64.551944944527
101,14.537399998516776,68.78809141263419
102,18.424100009724498,54.27673533427337
103,17.057600009138696,58.62489444378136
104,16.45250000001397,60.78103631661759
105,15.834400008316152,63.15364014265174
106,15.009199996711686,66.62580285552104
107,14.688199997181073,68.08186164349054
108,18.581099997390993,53.8181270291001
109,19.69739999913145,50.76812168327265
110,27.991900002234615,35.72462033374545
111,25.847900004009716,38.68786245090985
112,26.2053000042215,38.16021949143519
113,28.03169999970123,35.673897766124
114,24.932000000262633,40.10909674271883
115,26.745700000901707,37.389187793412994
116,19.064199994318187,52.45433851397046
117,21.261300003970973,47.0338125990993
