step,mean_similarity
0,nan
10,nan
20,nan
30,nan
40,nan
50,nan
60,nan
70,nan
80,nan
90,nan
100,nan
110,nan
120,nan
130,0.7887735366821289
140,0.7995898127555847
150,0.8643045425415039
160,0.9286167025566101
170,0.9733135104179382
180,0.9761967062950134
190,0.9741171002388
200,0.9670463800430298
210,0.9374799132347107
220,0.9253339171409607
230,0.888679027557373
240,0.8780366778373718
250,0.8921891450881958
260,0.922943115234375
270,0.9139363169670105
280,0.9246402978897095
290,0.9626327753067017
300,0.9619013667106628
310,0.9382787942886353
320,0.9098933339118958
330,0.8988811373710632
340,0.9038049578666687
350,0.8963267207145691
360,0.9119537472724915
370,0.9216732978820801
380,0.9594611525535583
390,0.9779058694839478
400,0.9553228616714478
410,0.922398030757904
420,0.8906896710395813
430,0.9108576774597168
440,0.9007545709609985
450,0.9388043284416199
460,0.96180659532547
470,0.9519370198249817
480,0.9683710932731628
490,0.9529409408569336
500,0.9114072918891907
510,0.8651272058486938
520,0.8822981119155884
530,0.8563438653945923
540,0.8961591720581055
550,0.9146866202354431
560,0.9544383883476257
570,0.9531227350234985
580,0.9604269862174988
590,0.9271549582481384
600,0.8759546279907227
610,0.8093258738517761
620,0.8225299715995789
630,0.8663091063499451
640,0.8868209719657898
650,0.9150896072387695
660,0.956996738910675
670,0.9605656862258911
680,0.9669244885444641
690,0.9370401501655579
700,0.8684741258621216
710,0.8849501609802246
720,0.8684508204460144
730,0.9239293932914734
740,0.951829731464386
750,0.9384135603904724
760,0.9728925824165344
770,0.9753537178039551
780,0.9449442028999329
790,0.9288532137870789
800,0.8818923830986023
810,0.8751352429389954
820,0.8823604583740234
830,0.8573301434516907
840,0.8151766061782837
850,0.8408037424087524
860,0.8965261578559875
870,0.9153034090995789
880,0.9160057306289673
890,0.9065384864807129
900,0.9076467752456665
910,0.9059616923332214
920,0.8939462900161743
930,0.9254690408706665
940,0.9624358415603638
950,0.9672331213951111
960,0.9766079187393188
970,0.9778038859367371
980,0.9831598401069641
990,0.9840061068534851
1000,0.9843482971191406
1010,0.9849644899368286
1020,0.9850594401359558
1030,0.9848701357841492
1040,0.9847222566604614
1050,0.983217179775238
1060,0.9739221930503845
1070,0.9504138827323914
1080,0.9075310826301575
1090,0.8762258887290955
1100,0.8743629455566406
1110,0.873019814491272
1120,0.8964662551879883
1130,0.9087182879447937
1140,0.945695698261261
1150,0.9384596943855286
1160,0.9017040133476257
1170,0.8539741635322571
1180,0.831206738948822
1190,0.6884798407554626
1200,0.8212515115737915
1210,0.842890202999115
1220,0.9564940333366394
1230,0.9342930912971497
1240,0.9733304977416992
1250,0.9743038415908813
1260,0.9623820185661316
1270,0.914428174495697
1280,0.9555752873420715
1290,0.9549199938774109
1300,0.9675369262695312
1310,0.9687072038650513
1320,0.9570123553276062
1330,0.9726881384849548
1340,0.9774606823921204
1350,0.9548248648643494
1360,0.9272512793540955
1370,0.9043222665786743
1380,0.8290712237358093
1390,0.8408018946647644
1400,0.8068108558654785
1410,0.8067378401756287
1420,0.8581213355064392
1430,0.7942346930503845
1440,0.885658860206604
1450,0.9223507046699524
1460,0.9413954019546509
1470,0.9274746775627136
1480,0.9126970171928406
1490,0.9431831240653992
1500,0.9513551592826843
1510,0.9517998099327087
1520,0.9605470895767212
1530,0.9728212356567383
1540,0.9784989356994629
1550,0.9751464128494263
1560,0.9581373333930969
1570,0.9663314819335938
1580,0.9197705388069153
1590,0.9364124536514282
1600,0.9567899107933044
1610,0.9736475348472595
1620,0.9804241061210632
1630,0.9796497225761414
1640,0.9732708930969238
1650,0.9563813209533691
1660,0.9075124859809875
1670,0.8622472882270813
1680,0.9164980053901672
1690,0.9075304865837097
