step,method,mse,rolling_mse
0,derpp,1.4384076595306396,1.4384076595306396
1,derpp,1.4710773229599,1.4547424912452698
2,derpp,1.4276013374328613,1.445695439974467
3,derpp,1.3000479936599731,1.4092835783958435
4,derpp,1.4500795602798462,1.4174427747726441
5,derpp,1.4643551111221313,1.4252614974975586
6,derpp,1.5808988809585571,1.4474954094205583
7,derpp,1.589411735534668,1.465234950184822
8,derpp,1.6570913791656494,1.4865523311826918
9,derpp,1.5800875425338745,1.4959058523178101
10,derpp,1.4912070035934448,1.4954786842519587
11,derpp,1.6060632467269897,1.5046940644582112
12,derpp,1.680328369140625,1.5182043955876277
13,derpp,1.7752022743225098,1.5365613869258337
14,derpp,1.7412508726119995,1.5502073526382447
15,derpp,1.5757635831832886,1.5518046170473099
16,derpp,1.5093166828155518,1.549305326798383
17,derpp,1.5708601474761963,1.5505028168360393
18,derpp,1.5194361209869385,1.5488677275808234
19,derpp,1.3765044212341309,1.5402495622634889
20,derpp,1.4234005212783813,1.5346853222165788
21,derpp,1.4410055875778198,1.5304271524602717
22,derpp,1.592065453529358,1.5331070785937102
23,derpp,1.6456012725830078,1.5377943366765976
24,derpp,1.6422767639160156,1.5419736337661742
25,derpp,1.65473210811615,1.5463104981642504
26,derpp,1.7749828100204468,1.554779843047813
27,derpp,1.7739559412002563,1.5626075608389718
28,derpp,1.6591455936431885,1.5659364585218758
29,derpp,1.567068338394165,1.565974187850952
30,derpp,1.5164343118667603,1.5643761273353332
31,derpp,1.6568578481674194,1.5672661811113358
32,derpp,1.6507205963134766,1.569795102784128
33,derpp,1.760599970817566,1.5754070106674642
34,derpp,1.5327450037002563,1.5741880961826868
35,derpp,1.4284920692443848,1.5701409843232896
36,derpp,1.1954816579818726,1.5600150565843325
37,derpp,1.1455225944519043,1.5491073602124263
38,derpp,1.0912435054779053,1.5373672613730798
39,derpp,0.9615979790687561,1.5229730293154717
40,derpp,0.8238487243652344,1.5059212169996121
41,derpp,0.7526529431343079,1.4879862580980574
42,derpp,0.8575764894485474,1.4733255658038826
43,derpp,0.8235335946083069,1.4585575664585286
