step,mean_similarity
0,nan
10,nan
20,nan
30,nan
40,nan
50,nan
60,nan
70,0.719127357006073
80,nan
90,0.7470680475234985
100,0.9521656036376953
110,0.9342145919799805
120,0.9398127794265747
130,0.9327192306518555
140,0.8888351321220398
150,0.8881047368049622
160,0.8262441754341125
170,0.8144811987876892
180,0.8243694305419922
190,0.899108350276947
200,0.9378161430358887
210,0.9035537838935852
220,0.9104964137077332
230,0.9248442053794861
240,0.9071397185325623
250,0.8956162333488464
260,0.823310375213623
270,0.8598562479019165
280,0.8375215530395508
290,0.9208653569221497
300,0.9307833909988403
310,0.9334845542907715
320,0.8885920643806458
330,0.9039201140403748
340,0.9182533621788025
350,0.8100433349609375
360,0.804765522480011
370,0.8562318086624146
380,0.8419179916381836
390,0.9293981790542603
400,0.9299175143241882
410,0.9393499493598938
420,0.897455632686615
430,0.8530299067497253
440,0.9210943579673767
450,0.9087017178535461
460,0.7628648281097412
470,0.8479042053222656
480,0.8664929270744324
490,0.9401505589485168
500,0.9090526700019836
510,0.9149749875068665
520,0.9127969741821289
530,0.897810161113739
540,0.7778407335281372
550,0.7328924536705017
560,0.7797648310661316
570,0.7862289547920227
580,0.9576455354690552
590,0.9204099774360657
600,0.92967289686203
610,0.9215030670166016
620,0.8723399043083191
630,0.8983471989631653
640,0.7918779850006104
650,0.7056872248649597
660,0.7005574107170105
670,0.8580204248428345
680,0.9211465120315552
690,0.9102779626846313
700,0.9183012247085571
710,0.9482789039611816
720,0.9010763168334961
730,0.9596056342124939
740,0.876290500164032
750,0.8404695391654968
760,0.9465727210044861
770,0.9213059544563293
780,0.8781799674034119
790,0.881168007850647
800,0.8498522043228149
810,0.8577877283096313
820,0.9407926797866821
830,0.9244875311851501
840,0.9689591526985168
850,0.9708521962165833
860,0.9789829254150391
870,0.9845081567764282
880,0.985007107257843
890,0.9847636222839355
900,0.9847316741943359
910,0.9847553372383118
920,0.9848289489746094
930,0.9846210479736328
940,0.9837483763694763
950,0.983925998210907
960,0.9850354194641113
970,0.9839235544204712
980,0.9819934964179993
990,0.9812412261962891
1000,0.9807574152946472
1010,0.9471002817153931
1020,0.9260051846504211
1030,0.8886810541152954
1040,0.8018914461135864
1050,0.8747377395629883
1060,0.9465578198432922
1070,0.9251583218574524
1080,0.924595832824707
1090,0.8912115097045898
1100,0.9109304547309875
1110,0.8465844988822937
1120,0.497530072927475
1130,0.6300892233848572
1140,0.8938986659049988
1150,0.8903656005859375
1160,0.9332048296928406
1170,0.9250892996788025
1180,0.9342378973960876
1190,0.9446125030517578
1200,0.9224430322647095
1210,0.950660228729248
1220,0.9343292117118835
1230,0.9193153381347656
1240,0.9003961682319641
1250,0.9540250897407532
1260,0.9706635475158691
1270,0.9512428641319275
1280,0.920028030872345
1290,0.8873946070671082
1300,0.8979117274284363
1310,0.7555561661720276
1320,0.7934046387672424
1330,0.8672456741333008
1340,0.8741286396980286
1350,0.9616150856018066
1360,0.9302221536636353
1370,0.9291014075279236
1380,0.9219126105308533
1390,0.9451877474784851
1400,0.9657682776451111
1410,0.9292625784873962
1420,0.864693820476532
1430,0.8668869137763977
1440,0.9521816372871399
1450,0.957616925239563
1460,0.9278130531311035
1470,0.9262585043907166
1480,0.9364917874336243
1490,0.940173327922821
1500,0.9656147956848145
1510,0.953965961933136
1520,0.9577730298042297
1530,0.9604900479316711
1540,0.9727978110313416
1550,0.975784420967102
1560,0.9712058901786804
1570,0.9700174331665039
1580,0.9779316782951355
1590,0.9656050801277161
1600,0.8640861511230469
1610,0.8005514144897461
1620,0.8282114863395691
1630,0.8954378962516785
1640,0.9785000085830688
1650,0.9466798901557922
1660,0.9410403370857239
1670,0.9468480944633484
