step,mean_similarity
0,nan
10,nan
20,nan
30,nan
40,nan
50,nan
60,nan
70,nan
80,nan
90,nan
100,nan
110,nan
120,nan
130,nan
140,nan
150,nan
160,nan
170,nan
180,0.9613240361213684
190,0.9505422711372375
200,0.9459738731384277
210,0.9513437151908875
220,0.9597221612930298
230,0.9639843106269836
240,0.9330042004585266
250,0.9289064407348633
260,0.9261817932128906
270,0.8903347253799438
280,0.8248187899589539
290,0.7615548968315125
300,0.8467143177986145
310,0.8688570261001587
320,0.8674823045730591
330,0.8665308952331543
340,0.855504035949707
350,0.8565306067466736
360,0.9145694971084595
370,0.9264564514160156
380,0.9341524243354797
390,0.9361057281494141
400,0.9324135184288025
410,0.9231669306755066
420,0.9245417714118958
430,0.9318075180053711
440,0.944739818572998
450,0.9502567648887634
460,0.9514581561088562
470,0.9501857757568359
480,0.9394697546958923
490,0.9407591819763184
500,0.9367380142211914
510,0.9282295107841492
520,0.9034976959228516
530,0.9007831811904907
540,0.9269253611564636
550,0.8045948147773743
560,0.5989325046539307
570,0.536470353603363
580,0.5426610112190247
590,0.5513944029808044
600,0.5618727803230286
610,0.562393307685852
620,0.544209361076355
630,0.5174515843391418
640,0.48389625549316406
650,0.46389302611351013
660,0.5638642311096191
670,0.5713476538658142
680,0.5789408087730408
690,0.586552619934082
700,0.5951499342918396
710,0.6057683825492859
720,0.925635814666748
730,0.9255129098892212
740,0.9236650466918945
750,0.9209675788879395
760,0.9166275262832642
770,0.9127514958381653
780,0.9069646000862122
790,0.9013260006904602
800,0.8911386728286743
810,0.8780538439750671
820,0.8662390112876892
830,0.8540931940078735
840,0.9583866000175476
850,0.9715615510940552
860,0.9659959673881531
870,0.9425941705703735
880,0.9377288818359375
890,0.9333091974258423
900,0.7551366090774536
910,0.7518020272254944
920,0.7549984455108643
930,0.7563018202781677
940,0.7578907012939453
950,0.7559563517570496
960,0.9815053939819336
970,0.973515510559082
980,0.9641313552856445
990,0.953273594379425
1000,0.9439377188682556
1010,0.9419035315513611
1020,0.5196389555931091
1030,0.5198091864585876
1040,0.5199452638626099
1050,0.5209848284721375
1060,0.5211856961250305
1070,0.5181748270988464
1080,0.9414882659912109
1090,0.9350994229316711
1100,0.9339578747749329
1110,0.9294763803482056
1120,0.9178089499473572
1130,0.8892921805381775
1140,0.8658972978591919
1150,0.824112594127655
1160,0.7925925254821777
1170,0.7651745676994324
1180,0.7568181753158569
1190,0.7457266449928284
1200,0.7365069389343262
1210,0.7243854403495789
1220,0.7200822830200195
1230,0.7286826372146606
1240,0.7378472089767456
1250,0.7340335249900818
1260,0.6174842715263367
1270,0.6097642183303833
1280,0.6024570465087891
1290,0.5912744402885437
1300,0.5867487788200378
1310,0.5732202529907227
1320,0.9470474123954773
1330,0.9477035403251648
1340,0.9444722533226013
1350,0.9494900107383728
1360,0.9360742568969727
1370,0.9277674555778503
1380,0.9488204121589661
1390,0.9442098736763
1400,0.9424824714660645
1410,0.9670503735542297
1420,0.9606092572212219
1430,0.9324909448623657
1440,0.8709617853164673
1450,0.8470095992088318
1460,0.8331449627876282
1470,0.781040370464325
1480,0.7795708775520325
1490,0.7924293875694275
1500,0.9092592597007751
1510,0.9133551716804504
1520,0.9164096713066101
1530,0.9164091348648071
1540,0.9160423278808594
1550,0.9153243899345398
1560,0.9664598703384399
1570,0.9614141583442688
1580,0.9609836935997009
1590,0.9643329977989197
1600,0.9683256149291992
1610,0.9667403101921082
1620,0.9721625447273254
1630,0.9678493738174438
1640,0.9565615057945251
1650,0.9512839317321777
1660,0.9478174448013306
1670,0.9471939206123352
1680,0.9170101284980774
1690,0.9191939234733582
1700,0.9116535186767578
1710,0.904283344745636
