step,method,mse,rolling_mse
0,mir,1.0191305875778198,1.0191305875778198
1,mir,1.1415095329284668,1.0803200602531433
2,mir,1.2175488471984863,1.1260629892349243
3,mir,1.0349493026733398,1.1032845675945282
4,mir,1.0581034421920776,1.0942483425140381
5,mir,1.171380877494812,1.1071037650108337
6,mir,1.24550199508667,1.1268749407359533
7,mir,1.3983525037765503,1.1608096361160278
8,mir,1.449473261833191,1.1928833723068237
9,mir,1.7961801290512085,1.2532130479812622
10,mir,1.5019973516464233,1.2758298028599133
11,mir,1.5701712369918823,1.300358255704244
12,mir,1.61898934841156,1.324868339758653
13,mir,1.6302756071090698,1.346683144569397
14,mir,1.5694835186004639,1.3615365028381348
15,mir,1.3611832857131958,1.361514426767826
16,mir,1.2484850883483887,1.354865642154918
17,mir,1.2985843420028687,1.351738903257582
18,mir,1.224709153175354,1.3450531269374646
19,mir,1.0364751815795898,1.3296242296695708
20,mir,1.1221215724945068,1.3197431507564725
21,mir,1.141108751296997,1.3116234053264966
22,mir,1.3565847873687744,1.3135782480239868
23,mir,1.3330475091934204,1.3143894672393799
24,mir,1.4220693111419678,1.3186966609954833
25,mir,1.375274419784546,1.3208727286412165
26,mir,1.4809672832489014,1.3268021565896493
27,mir,1.5578736066818237,1.3350547083786555
28,mir,1.4566243886947632,1.3392467663205903
29,mir,1.4535704851150513,1.3430575569470724
30,mir,1.4615540504455566,1.3468800244792816
31,mir,1.5726929903030396,1.353936679661274
32,mir,1.477834939956665,1.357691172397498
33,mir,1.629652976989746,1.3656900490031523
34,mir,1.3665425777435303,1.3657144069671632
35,mir,1.313720941543579,1.3642701440387301
36,mir,1.186049461364746,1.3594533688313253
37,mir,1.1044611930847168,1.3527430484169407
38,mir,1.0046639442443848,1.343817943181747
39,mir,1.0422645807266235,1.336279109120369
40,mir,0.9014256000518799,1.325672925972357
41,mir,0.8411018252372742,1.3141355188119979
42,mir,0.9725000262260437,1.3061905073565105
43,mir,0.9250783324241638,1.297528867017139
44,mir,0.8041459321975708,1.2865648017989264
45,mir,0.7409712076187134,1.274704071490661
46,mir,0.674673855304718,1.2619374711462792
47,mir,0.8661002516746521,1.2536908624072869
48,mir,0.798652708530426,1.2444043694710245
49,mir,0.7345845103263855,1.2342079722881316
50,mir,0.7274762988090515,1.2242720571218753
51,mir,0.7475568056106567,1.215104456131275
52,mir,0.761222779750824,1.2065406509165495
53,mir,0.7759276032447815,1.198566335218924
54,mir,0.8900890946388245,1.1929576581174677
55,mir,0.9322178363800049,1.1883015898721558
56,mir,1.015299677848816,1.1852664686085885
57,mir,0.8305895924568176,1.1791513500542476
58,mir,0.802606999874115,1.1727692424240759
59,mir,0.8295802474021912,1.1670494258403779
60,mir,0.880255937576294,1.1623478932458846
61,mir,1.1919314861297607,1.1628250479698181
62,mir,1.2774879932403564,1.164645094720144
63,mir,1.3220716714859009,1.167104884982109
64,mir,1.2024521827697754,1.1676486895634577
65,mir,1.302289605140686,1.16968870343584
66,mir,1.4327412843704224,1.1736148613602368
67,mir,1.231662631034851,1.1744685050319223
68,mir,1.2584378719329834,1.1756854523783145
69,mir,1.1456044912338257,1.1752557243619646
70,mir,1.0485719442367554,1.173471445768652
71,mir,0.7723187804222107,1.1678998809721735
72,mir,0.6191218495368958,1.160382373692238
73,mir,0.4828382134437561,1.1512263715267181
74,mir,0.6246325373649597,1.1442051204045613
75,mir,0.53403240442276,1.1361765320363797
76,mir,0.5455747246742249,1.1285063786940142
77,mir,0.5696951746940613,1.1213421324888866
78,mir,0.5919573903083801,1.1146410598030574
79,mir,0.6617158055305481,1.108979494124651
80,mir,0.7042505145072937,1.103982840055301
81,mir,0.7308511137962341,1.0994324531497024
82,mir,0.7139569520950317,1.0947881700044655
83,mir,0.8354785442352295,1.0917011506500698
84,mir,0.8044800162315369,1.08832207848044
85,mir,0.8306828141212463,1.0853262730809146
86,mir,0.9447154402732849,1.0837100566118614
87,mir,1.1446300745010376,1.08440232954242
88,mir,1.0112855434417725,1.083580792619941
89,mir,0.9473647475242615,1.0820672810077667
90,mir,0.842362105846405,1.0794331582037957
91,mir,0.82249915599823,1.076640397310257
92,mir,0.9092727303504944,1.0748407449773563
93,mir,0.713282585144043,1.0709943815748741
94,mir,0.6715197563171387,1.0667893855195296
95,mir,0.6386414170265198,1.0623295108477275
96,mir,0.5721099972724915,1.057275701429426
97,mir,0.45274877548217773,1.0511070593279235
98,mir,0.5817331075668335,1.0463659083000336
99,mir,0.5427855849266052,1.0413301050662995
100,mir,0.5581810474395752,1.0365464510303912
101,mir,0.6209126114845276,1.032471609466216
102,mir,0.6075273752212524,1.0283459372890806
103,mir,0.6297444105148315,1.0245132303008666
104,mir,0.7123087048530579,1.0215398538680303
105,mir,0.7398694157600403,1.0188825855839927
106,mir,0.8484954833984375,1.0172901827598286
107,mir,0.8309568166732788,1.0155648738145828
108,mir,0.7934839129447937,1.0135274338066032
109,mir,0.8673696517944336,1.0121987266974015
110,mir,0.8921704888343811,1.0111173912211582
111,mir,0.9240156412124634,1.0103396970246519
112,mir,0.9596151113510132,1.0098908068859471
113,mir,1.0242135524749756,1.0100164450051492
114,mir,0.8952747583389282,1.0090186912080517
115,mir,0.9731171131134033,1.0087091948451667
116,mir,0.9150165319442749,1.0079084028545608
117,mir,0.9845016002655029,1.0077100401207553
118,mir,0.9149934649467468,1.00693090923694
119,mir,1.0381956100463867,1.0071914484103521
120,mir,0.8950391411781311,1.006264569838185
121,mir,0.9732022881507874,1.005993567529272
122,mir,1.0424896478652954,1.0062902836295646
123,mir,1.018607497215271,1.0063896159971915
124,mir,0.9451252222061157,1.0058995008468627
125,mir,0.9940581321716309,1.0058055217303927
126,mir,1.0841528177261353,1.0064224295728788
127,mir,1.2048132419586182,1.0079723577946424
128,mir,1.28632390499115,1.0101301217263983
129,mir,1.1446796655654907,1.0111651182174684
130,mir,1.173630952835083,1.0124053154282897
131,mir,1.0393145084381104,1.0126091729510913
132,mir,1.1652506589889526,1.0137568532972407
133,mir,1.2860239744186401,1.015788697484714
134,mir,1.2846674919128418,1.0177803922582556
135,mir,1.403120756149292,1.0206137772868662
136,mir,1.3929990530014038,1.0233319179855125
137,mir,1.5354081392288208,1.0270426152408987
138,mir,1.7663837671279907,1.0323616163336116
139,mir,1.6164215803146362,1.0365334732191904
140,mir,1.5320138931274414,1.0400475187504545
141,mir,1.4243890047073364,1.0427541489332495
142,mir,1.6602809429168701,1.047072518121946
143,mir,1.64509117603302,1.0512254254685507
144,mir,1.612924337387085,1.0550992110679889
145,mir,1.4953746795654297,1.0581147964686564
146,mir,1.6296361684799194,1.062002696958529
147,mir,1.6584898233413696,1.0660330153800346
148,mir,1.6388392448425293,1.0698773524905212
149,mir,1.5765295028686523,1.073255033493042
150,mir,1.4283020496368408,1.0756063382357162
151,mir,1.2291759252548218,1.076616664466105
152,mir,1.2605174779891968,1.0778186305675632
153,mir,1.0841947793960571,1.0778600341313844
154,mir,1.135902762413025,1.0782345033461047
155,mir,1.1300934553146362,1.0785669325253902
156,mir,1.1768887042999268,1.0791931858487949
157,mir,1.2330220937728882,1.0801667865318587
158,mir,1.4333850145339966,1.0823882848211803
159,mir,1.4612274169921875,1.0847560293972491
160,mir,1.7344645261764526,1.0887914858989833
161,mir,1.8586615324020386,1.0935437701366566
162,mir,2.06711483001709,1.09951659872488
163,mir,2.0463101863861084,1.1052897303569607
164,mir,2.1422088146209717,1.1115740884434093
165,mir,2.1883628368377686,1.1180607676506042
166,mir,2.3370673656463623,1.1253602083571657
167,mir,2.6955578327178955,1.1347066227878844
168,mir,2.117849588394165,1.1405240367855547
169,mir,1.714025855064392,1.1438975768930773
170,mir,1.5066816806793213,1.1460191213596633
171,mir,1.6108672618865967,1.1487217268278433
172,mir,1.7097312211990356,1.1519645562750755
173,mir,2.018104314804077,1.1569423709792652
174,mir,2.2348663806915283,1.1631019367490496
175,mir,2.211148262023926,1.1690567454153842
176,mir,2.2540664672851562,1.1751867438440269
177,mir,2.064274311065674,1.1801816178171822
178,mir,1.959376335144043,1.1845346609307401
179,mir,1.801292061805725,1.187961090935601
180,mir,1.8090773820877075,1.1913926726546735
181,mir,1.823232650756836,1.1948643208860041
182,mir,1.6607494354248047,1.1974101411840303
183,mir,1.5959383249282837,1.1995760552261188
184,mir,1.7251771688461304,1.2024171423267673
185,mir,1.4142955541610718,1.2035562735731884
186,mir,1.5566688776016235,1.2054445762685275
187,mir,1.5674792528152466,1.2073702926331378
188,mir,1.6591434478759766,1.2097606267878618
189,mir,1.7477422952651978,1.2125921092535321
190,mir,1.4056142568588257,1.2136026964137692
191,mir,1.2021812200546265,1.2135432095577319
192,mir,1.1951807737350464,1.2134480674032102
193,mir,1.345719814300537,1.214129880531547
194,mir,1.3224611282348633,1.214685425391564
195,mir,1.5515457391738892,1.216404100461882
196,mir,1.658092737197876,1.2186461747600343
197,mir,1.6832938194274902,1.2209928800361325
198,mir,1.83853280544281,1.2240960957416938
199,mir,1.6685699224472046,1.2263184648752212
200,mir,1.4348686933517456,1.227356028200975
201,mir,1.3108419179916382,1.2277693246850874
202,mir,1.5758161544799805,1.2294838410880178
203,mir,1.4177765846252441,1.230406844732808
204,mir,1.4784941673278809,1.2316170267942474
205,mir,1.2689199447631836,1.2317981089203103
206,mir,1.3014817237854004,1.2321347447409146
207,mir,1.4084227085113525,1.2329822830282724
208,mir,1.334862470626831,1.2334697480407057
209,mir,1.4596788883209229,1.2345469344229925
210,mir,1.5426132678985596,1.2360069644394645
211,mir,1.7674932479858398,1.2385139752109096
212,mir,1.684071660041809,1.2406057953274865
213,mir,1.6935842037200928,1.2427225168620315
214,mir,1.6745342016220093,1.2447309433027756
215,mir,1.761324405670166,1.2471225797026246
216,mir,1.6348768472671509,1.2489094657282676
217,mir,1.810789942741394,1.2514868991090617
218,mir,1.9805865287780762,1.254816121162345
219,mir,1.8026705980300903,1.257306368784471
220,mir,2.103252410888672,1.2611341789297388
221,mir,2.1633896827697754,1.2651983929110002
222,mir,1.8333309888839722,1.2677460727135696
223,mir,1.629228949546814,1.2693598355565752
224,mir,1.6034979820251465,1.2708448939853245
225,mir,1.5641729831695557,1.2721428058843698
226,mir,1.5681129693984985,1.2734466392038153
227,mir,1.476698875427246,1.2743380963802338
228,mir,1.4110972881317139,1.274935298090939
229,mir,1.22670578956604,1.2747256045756132
230,mir,1.2594648599624634,1.2746595407461192
231,mir,1.1038703918457031,1.2739233806215484
232,mir,1.1047075986862183,1.2731971326304097
233,mir,1.0120551586151123,1.2720811412884638
234,mir,1.0047842264175415,1.270943707608162
235,mir,0.9282535314559937,1.2694916305905681
236,mir,0.9935968518257141,1.268327517599999
237,mir,1.107451319694519,1.2676515671886315
238,mir,1.1048495769500732,1.2669703873131564
239,mir,1.1064209938049316,1.2663014315068721
240,mir,1.056588053703308,1.265431251515986
241,mir,0.9877501726150513,1.2642838090411888
242,mir,0.9403299689292908,1.2629506656662426
243,mir,0.8576585650444031,1.261289632466973
244,mir,0.9328762292861938,1.2599491695968472
245,mir,1.098958134651184,1.2592947344954422
246,mir,1.1019554138183594,1.2586577331971542
247,mir,0.9948599338531494,1.2575940323933479
248,mir,1.2535568475723267,1.257577818799689
249,mir,1.1971200704574585,1.2573359878063202
250,mir,1.2075064182281494,1.2571374636247339
251,mir,1.0364235639572144,1.2562616148165293
252,mir,1.053583025932312,1.2554605136746946
253,mir,0.9091629385948181,1.2540971373948526
254,mir,1.1254457235336304,1.2535926220463771
255,mir,0.8832951784133911,1.2521461476571858
256,mir,1.0170344114303589,1.2512313159987156
257,mir,1.1364896297454834,1.25078658078068
258,mir,1.0588046312332153,1.250045337732234
259,mir,1.0615099668502808,1.2493202016903804
260,mir,1.038765549659729,1.2485134788856653
261,mir,1.2171380519866943,1.248393725347883
262,mir,1.0908018350601196,1.2477945166395645
263,mir,1.384409785270691,1.2483119987177127
264,mir,1.156915307044983,1.247967105541589
265,mir,1.0985438823699951,1.2474053641010945
266,mir,1.0400842428207397,1.2466288805007935
267,mir,0.897284746170044,1.2453253576114995
268,mir,0.9078191518783569,1.244070687701711
269,mir,0.9135684370994568,1.242846605292073
270,mir,0.8499054312705994,1.2413966378602594
271,mir,0.8491498827934265,1.2399545542019255
272,mir,0.857916533946991,1.238555147534325
273,mir,0.9619792699813843,1.2375457465213582
274,mir,1.147316813468933,1.2372176413102582
275,mir,1.4088214635849,1.2378393942895143
276,mir,1.612923502922058,1.2391934885445055
277,mir,1.6346275806427002,1.2406159133362256
278,mir,1.9365125894546509,1.2431101666556463
279,mir,1.810697317123413,1.2451372636216027
280,mir,1.6844310760498047,1.2467005867975038
281,mir,1.5177966356277466,1.247661920303994
282,mir,1.258313775062561,1.2476995593667453
283,mir,0.9379214644432068,1.2466087914268735
284,mir,0.86166912317276,1.2452581259242275
285,mir,0.8185551166534424,1.2437661573603436
286,mir,0.8896903395652771,1.2425324437094898
287,mir,0.9406033754348755,1.2414840788890917
288,mir,0.9902791976928711,1.2406148578468903
289,mir,0.9219727516174316,1.2395160919633406
290,mir,0.9545312523841858,1.2385367626177077
291,mir,0.9443041682243347,1.2375291167464975
292,mir,0.9846751689910889,1.2366661339896532
293,mir,0.8997818827629089,1.2355202691895621
294,mir,0.9561929702758789,1.2345733969898547
295,mir,1.0721358060836792,1.2340246213449013
296,mir,1.169969081878662,1.2338089461278434
297,mir,1.0998507738113403,1.233359422059667
298,mir,1.2189173698425293,1.2333111208816834
299,mir,1.3426631689071655,1.233675627708435
300,mir,1.3105732202529907,1.233931101437819
301,mir,1.3563777208328247,1.2343365538199216
302,mir,1.6827095746994019,1.2358163327667187
303,mir,1.6051421165466309,1.237031220213363
304,mir,1.6042613983154297,1.2382352535841894
305,mir,1.7168587446212769,1.2397993826398663
306,mir,1.9555299282073975,1.242130752495135
307,mir,1.5705070495605469,1.2431969093037891
308,mir,1.1397316455841064,1.242862070262625
309,mir,1.1712154150009155,1.2426309520198453
310,mir,1.2324284315109253,1.2425981464876623
311,mir,1.2441966533660889,1.2426032699071443
312,mir,1.2081327438354492,1.242493140430877
313,mir,1.2179902791976929,1.2424151058409625
314,mir,1.0150492191314697,1.241693309375218
315,mir,1.1383917331695557,1.2413664056530482
316,mir,1.142878532409668,1.2410557183557505
317,mir,1.1417443752288818,1.2407434185345967
318,mir,1.0899019241333008,1.2402705611853764
319,mir,1.1732323169708252,1.2400610666722058
320,mir,1.1111407279968262,1.2396594456794476
321,mir,1.29208505153656,1.2398222581199978
322,mir,1.400033950805664,1.240318269552461
323,mir,1.3420807123184204,1.2406323511659363
324,mir,1.3349205255508423,1.2409224686255822
325,mir,0.940212070941925,1.2400000440928103
326,mir,0.8512909412384033,1.2388113312400444
327,mir,0.725917398929596,1.2372476302269029
328,mir,0.7273147702217102,1.2356976823241514
329,mir,0.6647928953170776,1.2339676678180695
330,mir,0.7854637503623962,1.232612671088596
331,mir,0.6927183866500854,1.2309864834848656
332,mir,0.7380419969558716,1.2295061697115053
333,mir,0.7294057011604309,1.2280088629194363
334,mir,0.7877168655395508,1.2266945584496456
335,mir,0.8189947009086609,1.225481166016488
336,mir,0.794465184211731,1.224202186841993
337,mir,0.7464878559112549,1.2227888308333221
338,mir,0.7054096460342407,1.2212626385477792
339,mir,0.6809012293815613,1.2196733402855255
340,mir,0.6853510141372681,1.218106412642862
341,mir,0.7372879385948181,1.2167005106719613
342,mir,0.6719874143600464,1.2151124258430637
343,mir,0.643268346786499,1.2134500884039456
344,mir,0.6525827050209045,1.2118243858434152
345,mir,0.6837759613990784,1.21029823432768
346,mir,0.7348639965057373,1.2089281068411615
347,mir,0.7992576956748962,1.207750893015971
348,mir,0.8274542689323425,1.2066612178753304
349,mir,0.8325195908546448,1.2055922417981284
350,mir,0.738193690776825,1.204260621994649
351,mir,0.7719867825508118,1.2030325713144108
352,mir,0.7988625168800354,1.2018876136531236
353,mir,0.8347406983375549,1.200850475474266
354,mir,0.71332848072052,1.1994771740805934
355,mir,0.6166453957557678,1.1978400061639507
356,mir,0.6370246410369873,1.1962690947770405
357,mir,0.5732871890068054,1.1945289218558945
358,mir,0.5161864161491394,1.1926393884138144
359,mir,0.5094442963600159,1.1907416242692206
360,mir,0.5843076109886169,1.189061751656255
361,mir,0.6938835978507996,1.1876938562037536
362,mir,0.6197183728218079,1.1861291854506353
363,mir,0.6735892295837402,1.1847211086488032
364,mir,0.612366259098053,1.183153013170582
365,mir,0.6129807829856873,1.181595165547126
366,mir,0.6043089628219604,1.1800221786187195
367,mir,0.5769861340522766,1.1783834937150064
368,mir,0.6132951378822327,1.176852088956652
369,mir,0.5963562726974487,1.1752831813451405
370,mir,0.6255646347999573,1.1738014601954232
371,mir,0.5735832452774048,1.1721879703703748
372,mir,0.6386579275131226,1.1707575949203552
373,mir,0.6568319797515869,1.169383462259476
374,mir,0.7337995171546936,1.1682219050725302
375,mir,0.6691144704818726,1.1668944916826614
