step,mean_similarity
0,nan
10,nan
20,nan
30,0.730114758014679
40,nan
50,0.5154570937156677
60,nan
70,0.568783700466156
80,0.5363703966140747
90,0.447592556476593
100,0.41599521040916443
110,0.7583984732627869
120,0.6564074158668518
130,0.6913925409317017
140,0.6683010458946228
150,0.5643478631973267
160,0.7464658617973328
170,0.6122474074363708
180,0.6758253574371338
190,0.7368181347846985
200,0.6475014090538025
210,0.8630461096763611
220,0.7045075297355652
230,0.8421565890312195
240,0.6684761047363281
250,0.8377086520195007
260,0.7191807627677917
270,0.7612888216972351
280,0.689980149269104
290,0.6734927296638489
300,0.5170900225639343
310,0.7651062607765198
320,0.760918378829956
330,0.8797580599784851
340,0.7413828372955322
350,0.8550143241882324
360,0.7507789731025696
370,0.9019619226455688
380,0.5704760551452637
390,0.8666301965713501
400,0.5182353854179382
410,0.5654874444007874
420,0.8072071075439453
430,0.8458113074302673
440,0.5744870901107788
450,0.7829886078834534
460,0.5408639907836914
470,0.5234730839729309
480,0.7629180550575256
490,0.7932785749435425
500,0.8727955222129822
510,0.8397016525268555
520,0.8108289837837219
530,0.7810037732124329
540,0.721399188041687
550,0.779624342918396
560,0.6605023741722107
570,0.8287305235862732
580,0.7555486559867859
590,0.6486147046089172
600,0.6594445109367371
610,0.7320283055305481
620,0.634483277797699
630,0.7291112542152405
640,0.7168391346931458
650,0.908908486366272
660,0.5367628931999207
670,0.8024297952651978
680,0.8678612112998962
690,0.7861537337303162
700,0.770596444606781
710,0.7076950669288635
720,0.8600627779960632
730,0.5645674467086792
740,0.7310932278633118
750,0.6406296491622925
760,0.8064002990722656
770,0.8757587671279907
780,0.935524582862854
790,0.9278526306152344
800,0.6532402634620667
810,0.7577906847000122
820,0.7087394595146179
830,0.7072591185569763
840,0.8116362690925598
850,0.8088218569755554
860,0.7573046088218689
870,0.8148471713066101
880,0.7404890060424805
890,0.8698785901069641
900,0.9082951545715332
910,0.7497032880783081
920,0.7532329559326172
930,0.9185590744018555
940,0.8595858812332153
950,0.9159903526306152
960,0.8456209301948547
970,0.9264017939567566
980,0.8650304675102234
990,0.9469934701919556
1000,0.6288405656814575
1010,0.8686651587486267
1020,0.846936821937561
1030,0.9208025932312012
1040,0.8967542052268982
1050,0.9002448320388794
1060,0.818469226360321
1070,0.8864973187446594
1080,0.8515163660049438
1090,0.917719304561615
1100,0.937268078327179
1110,0.9004552960395813
1120,0.951097309589386
1130,0.9632164239883423
1140,0.6317619681358337
1150,0.836446225643158
1160,0.7303916215896606
1170,0.9310377240180969
1180,0.7421469688415527
1190,0.8907298445701599
1200,0.8647007346153259
1210,0.9482340216636658
1220,0.8960990905761719
1230,0.8006001710891724
1240,0.9235232472419739
1250,0.9208981394767761
1260,0.8805900812149048
1270,0.7497901916503906
1280,0.6969868540763855
1290,0.7430605292320251
1300,0.7990015745162964
1310,0.9236084222793579
1320,0.8748788833618164
1330,0.8316503763198853
1340,0.5910516977310181
1350,0.8121401071548462
1360,0.6114515662193298
1370,0.8060382008552551
1380,0.908028244972229
1390,0.9144834876060486
1400,0.5939970016479492
1410,0.9181753396987915
1420,0.8844377398490906
1430,0.9068500399589539
1440,0.9102383852005005
1450,0.8946986198425293
1460,0.7289766669273376
1470,0.8716001510620117
1480,0.8598027229309082
1490,0.8987703323364258
1500,0.7635354995727539
1510,0.8498857617378235
1520,0.9007307291030884
1530,0.5393749475479126
1540,0.8592271208763123
1550,0.8216089606285095
1560,0.8264371752738953
1570,0.8459951281547546
1580,0.8090147972106934
1590,0.7799946665763855
1600,0.7601464986801147
1610,0.6023227572441101
1620,0.545332133769989
1630,0.523961067199707
1640,0.6968060731887817
1650,0.5362204313278198
