step,ms_per_step,samples_per_sec
0,445.5649000010453,2.244341957810532
1,20.662099996116012,48.39779113391071
2,116.22199999692384,8.604222952852885
3,52.436099998885766,19.070830973723243
4,27.82949998800177,35.933092597104995
5,30.68189999612514,32.592505683360265
6,31.9729000038933,31.276487271352654
7,29.532099986681715,33.8614592409946
8,35.47429999161977,28.189421644295553
9,32.577599995420314,30.69593831775753
10,39.59640000539366,25.25482114191654
11,72.42550000955816,13.807291628887997
12,35.05719998793211,28.52481089032308
13,34.071600006427616,29.349957143525685
14,31.22580000490416,32.024800000094324
15,44.21399999409914,22.617270550808826
16,20.441799992113374,48.91937111143876
17,18.98520000395365,52.67260812589548
18,23.20659998804331,43.091189597581206
19,29.721700004301965,33.64545096193214
20,28.657400005613454,34.89500093532974
21,32.18209999613464,31.073174221698057
22,28.155600011814386,35.516913139140684
23,29.222000011941418,34.22079253957139
24,27.62950000760611,36.193199287888326
25,34.05590000329539,29.36348767477106
26,33.17729999253061,30.141090451155932
27,41.21789999771863,24.26130394938483
28,31.69470001012087,31.551016405918855
29,30.20779999496881,33.104032738781136
30,32.74970001075417,30.534630841553525
31,30.768199998419732,32.50108878814362
32,36.14539999398403,27.666037730013723
33,42.003499998827465,23.80753984853441
34,40.64829999697395,24.601274839893545
35,42.05220000585541,23.779968702250024
36,30.0759000092512,33.249212814659074
37,23.73970000189729,42.12353146501765
38,32.67760000017006,30.602002594890564
39,40.196499990997836,24.877787872674336
40,32.836099999258295,30.454286593797317
41,38.15180000674445,26.211083089742047
42,33.68079999927431,29.69050616438879
43,32.158200003323145,31.096267822722123
44,41.39160001068376,24.159491291515327
45,33.66460000688676,29.704793753540226
46,34.58570000657346,28.913683973721422
47,31.565600002068095,31.68005676858614
48,29.04330000455957,34.43134904928186
49,26.155500003369525,38.23287644553434
50,25.74310000636615,38.845360494761884
51,26.506499998504296,37.72659536553026
52,27.115899996715598,36.87873167112744
53,30.220999993616715,33.08957348238709
54,36.19990000152029,27.62438570156279
55,25.185699996654876,39.70507073985708
56,21.381700003985316,46.76896597621381
57,20.426899995072745,48.95505437639652
58,22.51369999430608,44.41739919484177
59,39.00279999652412,25.63918488131926
60,39.032899992889725,25.61941337133959
61,23.464900004910305,42.61684472513151
62,38.405600003898144,26.037869474725056
63,27.371599993784912,36.534217956826176
64,28.54849999130238,35.02811006899351
65,42.70869999891147,23.414433125463603
66,26.837800003704615,37.26087830828022
67,25.452899993979372,39.28825399999764
68,29.14769999915734,34.30802430479626
69,35.26560000318568,28.356245176876786
70,29.633199999807402,33.74593361521872
71,30.327300002682023,32.973591447691156
72,30.76409999630414,32.50542028273655
73,32.32220000063535,30.93848809735548
74,42.79069999756757,23.369563948634745
75,37.715900005423464,26.51401663108138
76,54.33369999809656,18.404783772042624
77,53.987599996617064,18.52277189692932
78,43.65710000274703,22.90578164690456
79,39.84230000060052,25.098952620328838
80,34.78840000752825,28.745213915661505
81,29.790100001264364,33.568198829730605
82,33.8847000093665,29.511844570663968
83,53.91869999584742,18.546441217555607
84,44.34350000519771,22.551219454548814
85,45.559999998658895,21.949078139364268
86,39.97620000154711,25.01488385492616
87,52.54829999466892,19.030111347112104
88,57.57979999179952,17.36720169473356
89,42.67809999873862,23.43122116564598
90,43.02050000114832,23.2447321619532
91,39.76120000879746,25.15014636828724
92,49.34890000731684,20.263876192817516
93,47.49679999076761,21.054049961142205
94,70.00150000385474,14.285408169038284
95,43.68689999682829,22.890157005248735
96,48.308999990695156,20.700076594270445
97,42.20500000519678,23.693875130360578
98,54.005900004995055,18.51649541823225
99,50.966899987543,19.620577281420168
100,42.02519998943899,23.795246667506685
101,34.41049999673851,29.060897112648227
