step,horizon,correction_norm
0,1,0.0
0,2,0.0
10,1,0.0
10,2,0.0
20,1,0.0
20,2,0.0
30,1,0.19212953746318817
30,2,0.2606563866138458
40,1,0.0
40,2,0.0
50,1,0.28753918409347534
50,2,0.5281935930252075
60,1,0.0
60,2,0.0
70,1,0.24887573719024658
70,2,0.28450486063957214
80,1,0.22051937878131866
80,2,0.2713763117790222
90,1,0.12923936545848846
90,2,0.09556903690099716
100,1,0.3279729187488556
100,2,0.30690091848373413
110,1,0.17785245180130005
110,2,0.2030111849308014
120,1,0.20355960726737976
120,2,0.314045250415802
130,1,0.26894044876098633
130,2,0.32781732082366943
140,1,0.1678846776485443
140,2,0.26435938477516174
150,1,0.20651984214782715
150,2,0.47677990794181824
160,1,0.20141859352588654
160,2,0.27180081605911255
170,1,0.15485577285289764
170,2,0.21672192215919495
180,1,0.34580081701278687
180,2,0.346087247133255
190,1,0.35822781920433044
190,2,0.30164197087287903
200,1,0.266891211271286
200,2,0.3142603635787964
210,1,0.2966686189174652
210,2,0.31817591190338135
220,1,0.203443244099617
220,2,0.15432214736938477
230,1,0.23814693093299866
230,2,0.35816341638565063
240,1,0.22469305992126465
240,2,0.2681412100791931
250,1,0.19908547401428223
250,2,0.29674631357192993
260,1,0.2770867645740509
260,2,0.3827347755432129
270,1,0.16759845614433289
270,2,0.2543164789676666
280,1,0.27481985092163086
280,2,0.22351066768169403
290,1,0.25233542919158936
290,2,0.32751619815826416
300,1,0.22585777938365936
300,2,0.19827355444431305
310,1,0.30609625577926636
310,2,0.3406262993812561
320,1,0.19416412711143494
320,2,0.2599550187587738
330,1,0.24851752817630768
330,2,0.3168755769729614
340,1,0.21140362322330475
340,2,0.2522086203098297
350,1,0.19305166602134705
350,2,0.1778961569070816
360,1,0.16497892141342163
360,2,0.1276843398809433
370,1,0.17693573236465454
370,2,0.1672569215297699
380,1,0.2912553548812866
380,2,0.2479049414396286
390,1,0.26332125067710876
390,2,0.2239570915699005
400,1,0.24593788385391235
400,2,0.225439190864563
410,1,0.19175119698047638
410,2,0.21013587713241577
420,1,0.17379391193389893
420,2,0.18700961768627167
430,1,0.21537238359451294
430,2,0.22425977885723114
440,1,0.3159574568271637
440,2,0.22442224621772766
450,1,0.33115842938423157
450,2,0.3127578794956207
460,1,0.2366410195827484
460,2,0.2161743938922882
470,1,0.12656909227371216
470,2,0.17113542556762695
480,1,0.21286004781723022
480,2,0.2042117714881897
490,1,0.13832879066467285
490,2,0.12960867583751678
500,1,0.11902809143066406
500,2,0.16580425202846527
510,1,0.15547867119312286
510,2,0.17879444360733032
520,1,0.27698689699172974
520,2,0.2539706826210022
530,1,0.35963547229766846
530,2,0.283032089471817
540,1,0.2258956879377365
540,2,0.3024800419807434
550,1,0.2833823263645172
550,2,0.37494537234306335
560,1,0.23557090759277344
560,2,0.1583203375339508
570,1,0.2878914773464203
570,2,0.18388278782367706
580,1,0.3006051480770111
580,2,0.2852974534034729
590,1,0.2429470419883728
590,2,0.23973509669303894
600,1,0.2985277473926544
600,2,0.3772539794445038
610,1,0.26896238327026367
610,2,0.1949976533651352
620,1,0.19624069333076477
620,2,0.17631308734416962
630,1,0.17413896322250366
630,2,0.1885843425989151
640,1,0.12830188870429993
640,2,0.3010120391845703
650,1,0.18702693283557892
650,2,0.12454652786254883
660,1,0.14601506292819977
660,2,0.14974671602249146
670,1,0.1963079869747162
670,2,0.2056831568479538
680,1,0.29865211248397827
680,2,0.17033809423446655
690,1,0.190532848238945
690,2,0.1552913337945938
700,1,0.1988958716392517
700,2,0.18450012803077698
710,1,0.1409861445426941
710,2,0.2430577576160431
720,1,0.07503334432840347
720,2,0.2754248082637787
730,1,0.20791220664978027
730,2,0.37776386737823486
740,1,0.19455426931381226
740,2,0.1432681381702423
750,1,0.14582295715808868
750,2,0.19655370712280273
760,1,0.2667776048183441
760,2,0.2806550860404968
770,1,0.2096676081418991
770,2,0.26996904611587524
780,1,0.24700650572776794
780,2,0.2611462473869324
790,1,0.23343299329280853
790,2,0.30772489309310913
800,1,0.181041419506073
800,2,0.05592639371752739
810,1,0.16525669395923615
810,2,0.14555081725120544
820,1,0.16830497980117798
820,2,0.12473446130752563
830,1,0.17003291845321655
830,2,0.120271697640419
840,1,0.15870939195156097
840,2,0.13808998465538025
850,1,0.13034209609031677
850,2,0.1115625724196434
860,1,0.26939547061920166
860,2,0.14378304779529572
870,1,0.183322936296463
870,2,0.16979165375232697
880,1,0.30565616488456726
880,2,0.2323523312807083
890,1,0.35719314217567444
890,2,0.4165523052215576
900,1,0.36363062262535095
900,2,0.3520517647266388
910,1,0.2654096484184265
910,2,0.22650790214538574
920,1,0.6608241200447083
920,2,0.6695250272750854
930,1,0.3244372606277466
930,2,0.425536572933197
940,1,0.23114168643951416
940,2,0.17521849274635315
950,1,0.3052768409252167
950,2,0.1865825206041336
960,1,0.32751452922821045
960,2,0.3439197540283203
970,1,0.48035165667533875
970,2,0.2859472930431366
980,1,0.2597047984600067
980,2,0.24114461243152618
990,1,0.3203561305999756
990,2,0.24264860153198242
1000,1,0.30829697847366333
1000,2,0.3578651547431946
1010,1,0.5068939328193665
1010,2,0.6187137961387634
1020,1,0.37517049908638
1020,2,0.4059251844882965
1030,1,0.4511038661003113
1030,2,0.3175548017024994
1040,1,0.4584210216999054
1040,2,0.45730704069137573
1050,1,0.7604942917823792
1050,2,0.513547420501709
1060,1,0.4990783929824829
1060,2,0.44885504245758057
1070,1,0.4708325266838074
1070,2,0.357493132352829
1080,1,0.6457626223564148
1080,2,0.6426027417182922
1090,1,0.37976711988449097
1090,2,0.7268131375312805
1100,1,0.4307313561439514
1100,2,0.26994380354881287
1110,1,0.40948864817619324
1110,2,0.5954912900924683
1120,1,0.3138901889324188
1120,2,0.3705195486545563
1130,1,0.4647844433784485
1130,2,0.37886351346969604
1140,1,0.18347230553627014
1140,2,0.4393714666366577
1150,1,0.43600544333457947
1150,2,0.2561078369617462
1160,1,0.8616257309913635
1160,2,0.7977215051651001
1170,1,0.4243861734867096
1170,2,0.4453513026237488
1180,1,0.48776260018348694
1180,2,0.3182263672351837
1190,1,0.3784618079662323
1190,2,0.2792259752750397
1200,1,0.3896714150905609
1200,2,0.29694274067878723
1210,1,0.39230597019195557
1210,2,0.3700026869773865
1220,1,0.25230270624160767
1220,2,0.28524526953697205
1230,1,0.48897606134414673
1230,2,0.25672900676727295
1240,1,0.42119571566581726
1240,2,0.3523813784122467
1250,1,0.5233848094940186
1250,2,0.39636364579200745
1260,1,0.3897398114204407
1260,2,0.5159829258918762
1270,1,0.3296075165271759
1270,2,0.4880211651325226
1280,1,0.4982256591320038
1280,2,0.41627565026283264
1290,1,0.29461583495140076
1290,2,0.30489689111709595
1300,1,0.402235746383667
1300,2,0.2988104522228241
1310,1,0.20626676082611084
1310,2,0.22902953624725342
1320,1,0.42781201004981995
1320,2,0.41383442282676697
1330,1,0.24900104105472565
1330,2,0.23587960004806519
1340,1,0.3945434093475342
1340,2,0.3034590482711792
1350,1,0.21320544183254242
1350,2,0.2987788915634155
1360,1,0.26610562205314636
1360,2,0.29567164182662964
1370,1,0.284986287355423
1370,2,0.2587728798389435
1380,1,0.2682337760925293
1380,2,0.14941343665122986
1390,1,0.20394770801067352
1390,2,0.14275231957435608
1400,1,0.2779039144515991
1400,2,0.4592428505420685
1410,1,0.22368843853473663
1410,2,0.3469000458717346
1420,1,0.24014760553836823
1420,2,0.23327293992042542
1430,1,0.17481601238250732
1430,2,0.16639220714569092
1440,1,0.24338430166244507
1440,2,0.13818012177944183
1450,1,0.20243170857429504
1450,2,0.13600856065750122
1460,1,0.28437280654907227
1460,2,0.18309146165847778
1470,1,0.18340115249156952
1470,2,0.11374802142381668
1480,1,0.3865039050579071
1480,2,0.38961857557296753
1490,1,0.26328757405281067
1490,2,0.24584515392780304
1500,1,0.1752389371395111
1500,2,0.1777825504541397
1510,1,0.3112541735172272
1510,2,0.1666044145822525
1520,1,0.2341480255126953
1520,2,0.23461000621318817
1530,1,0.45287662744522095
1530,2,0.3113781213760376
1540,1,0.2525082230567932
1540,2,0.15544593334197998
1550,1,0.16855821013450623
1550,2,0.2208036482334137
1560,1,0.2035871297121048
1560,2,0.1882903277873993
1570,1,0.25809934735298157
1570,2,0.17206203937530518
1580,1,0.29574304819107056
1580,2,0.1891954094171524
1590,1,0.19572503864765167
1590,2,0.23179851472377777
1600,1,0.15038007497787476
1600,2,0.23908858001232147
1610,1,0.09366420656442642
1610,2,0.13877755403518677
1620,1,0.10270840674638748
1620,2,0.17034484446048737
1630,1,0.21903884410858154
1630,2,0.2440100759267807
1640,1,0.20442065596580505
1640,2,0.1533535271883011
1650,1,0.21584951877593994
1650,2,0.1614934653043747
1660,1,0.18616871535778046
1660,2,0.33380377292633057
1670,1,0.1748468577861786
1670,2,0.2501867711544037
1680,1,0.32779431343078613
1680,2,0.2732882797718048
1690,1,0.05612584203481674
1690,2,0.08949342370033264
1700,1,0.1491197794675827
1700,2,0.14639922976493835
1710,1,0.181648388504982
1710,2,0.22597096860408783
1720,1,0.30991220474243164
1720,2,0.28085121512413025
1730,1,0.2902784049510956
1730,2,0.1757228821516037
1740,1,0.16602970659732819
1740,2,0.18007108569145203
1750,1,0.1724189817905426
1750,2,0.18217118084430695
1760,1,0.23532697558403015
1760,2,0.18437577784061432
1770,1,0.1903400719165802
1770,2,0.18159045279026031
1780,1,0.07090215384960175
1780,2,0.07287193089723587
1790,1,0.15381738543510437
1790,2,0.16356879472732544
1800,1,0.14829327166080475
1800,2,0.20621395111083984
1810,1,0.2923581004142761
1810,2,0.17613697052001953
1820,1,0.33426839113235474
1820,2,0.16086582839488983
1830,1,0.17612895369529724
1830,2,0.1801791936159134
1840,1,0.1328248828649521
1840,2,0.11419962346553802
1850,1,0.26180389523506165
1850,2,0.2657264769077301
1860,1,0.22122272849082947
1860,2,0.22961615025997162
1870,1,0.1322501003742218
1870,2,0.15930628776550293
1880,1,0.391218900680542
1880,2,0.3124202489852905
1890,1,0.18269528448581696
1890,2,0.22489571571350098
1900,1,0.23436996340751648
1900,2,0.22601358592510223
1910,1,0.21175909042358398
1910,2,0.22688952088356018
1920,1,0.26186060905456543
1920,2,0.28488612174987793
1930,1,0.037340495735406876
1930,2,0.03142830729484558
1940,1,0.19025819003582
1940,2,0.17912490665912628
1950,1,0.4987967014312744
1950,2,0.2627575099468231
1960,1,0.39105719327926636
1960,2,0.44170984625816345
1970,1,0.32023561000823975
1970,2,0.3880618214607239
1980,1,0.25905653834342957
1980,2,0.37932243943214417
