step,horizon,mse_base,mse_corrected
0,1,0.5736147165298462,0.3836147165298462
0,2,0.4250858426094055,0.2350858426094055
10,1,0.5355337858200073,0.3455337858200073
10,2,1.196939468383789,1.006939468383789
20,1,0.23244547843933105,0.04244547843933105
20,2,0.28242653608322144,0.09242653608322144
30,1,1.0886017084121704,0.9066602563858032
30,2,1.0103516578674316,0.8089387392997742
40,1,1.0216152667999268,0.8316152667999268
40,2,1.135332465171814,0.945332465171814
50,1,0.5939019322395325,0.3368452167510986
50,2,0.35858815908432007,0.12241124868392944
60,1,0.7432554960250854,0.5532554960250854
60,2,0.5700779557228088,0.3800779557228088
70,1,1.3501056432724,1.1277618980407715
70,2,2.3777098655700684,2.078975257873535
80,1,0.271279901266098,0.09228387236595154
80,2,0.4046716094017029,0.2193254506587982
90,1,0.3603212535381317,0.1846035099029541
90,2,0.32118523120880127,0.1167266643047333
100,1,0.6928519010543823,0.5817418074607849
100,2,0.8509016036987305,0.7359263873100281
110,1,0.38625824451446533,0.20040911197662354
110,2,0.5416879057884216,0.3900299048423767
120,1,0.6028358340263367,0.3889792537689209
120,2,1.1087353229522705,0.940258321762085
130,1,1.3065438270568848,1.0849691009521484
130,2,1.9668530225753784,1.7370009994506836
140,1,0.7737933397293091,0.5258412933349609
140,2,2.3097927570343018,2.0485215759277344
150,1,1.080735683441162,0.8905604457855225
150,2,3.370710849761963,2.8010407066345215
160,1,0.8336176872253418,0.5789091563224792
160,2,0.8875998258590698,0.6614077663421631
170,1,1.1382226943969727,0.9187092161178589
170,2,1.4706153869628906,1.2149420356750488
180,1,2.236992835998535,1.843364772796631
180,2,2.8651235103607178,2.6826377487182617
190,1,2.0241336822509766,1.7118902778625488
190,2,1.2904698848724365,1.1928790187835693
200,1,0.7229567766189575,0.5766703462600708
200,2,1.741182804107666,1.6824241256713867
210,1,0.15545165538787842,-0.06277404963970184
210,2,1.0340962409973145,0.7676480388641357
220,1,1.4467815160751343,1.3359709358215332
220,2,2.2854976654052734,2.153729257583618
230,1,2.802743434906006,2.5378714179992676
230,2,0.6097893714904785,0.3796353316307068
240,1,2.120513916015625,2.0093021965026855
240,2,0.8043050765991211,0.7042961096763611
250,1,0.8229222297668457,0.6006607389450073
250,2,0.6415002942085266,0.4912564134597778
260,1,0.5625536441802979,0.3821032023429871
260,2,0.8191284537315369,0.6447007036209106
270,1,1.0605051517486572,0.901047763824463
270,2,0.8430960178375244,0.5998052930831909
280,1,1.1258893013000488,0.882610855102539
280,2,1.1068371534347534,0.9177960729599
290,1,0.9112206697463989,0.6487806415557861
290,2,0.39457249641418457,0.2030191993713379
300,1,0.6222325563430786,0.4941263771057129
300,2,0.6649272441864014,0.4883856153488159
310,1,0.8551554083824158,0.7522954320907593
310,2,1.2597730159759521,1.1627488708496094
320,1,1.2620880603790283,1.118373212814331
320,2,1.509194254875183,1.3599329566955566
330,1,0.7416741251945496,0.5213904356956482
330,2,0.27507492899894714,0.0441410368680954
340,1,0.6347242593765259,0.478394923210144
340,2,0.4650193154811859,0.2875840938091278
350,1,1.1019514799118042,0.9709594821929932
350,2,0.28853321075439453,0.0661137080192566
360,1,0.47815871238708496,0.28906506061553955
360,2,0.5332823991775513,0.3471116399765015
370,1,1.4722988605499268,1.2662492370605469
370,2,0.39907002449035645,0.2402294850349426
380,1,0.9161520004272461,0.6683993911743164
380,2,1.0218307971954346,0.8649311637878418
390,1,0.38424748182296753,0.1722121214866638
390,2,0.552712082862854,0.3560233688354492
400,1,0.3385276794433594,0.1171952164173126
400,2,0.2696654498577118,0.08043616771698
410,1,0.5589568018913269,0.3526073670387268
410,2,0.3671916723251343,0.2113744294643402
420,1,0.19848792254924774,0.04348967730998993
420,2,0.3681580424308777,0.1817916011810303
430,1,0.3907991647720337,0.2282572364807129
430,2,0.30718502402305603,0.1386511301994324
440,1,0.1309729367494583,-0.03474042057991028
440,2,0.5914766788482666,0.4312646961212158
450,1,0.3549496531486511,0.2177500104904175
450,2,0.5705952048301697,0.3674072599411011
460,1,0.2034321278333664,0.03139596939086914
460,2,0.23819278180599213,0.0708467638492584
470,1,0.28154098987579346,0.0865050232410431
470,2,0.25630855560302734,0.0324603146314621
480,1,0.16957366466522217,0.00671010971069336
480,2,0.4040435254573822,0.22738027334213257
490,1,0.3910709619522095,0.2044423794746399
490,2,0.5170084238052368,0.3144013857841492
500,1,0.43224334716796875,0.24228477239608765
500,2,1.001840353012085,0.7799501395225525
510,1,0.8626153469085693,0.6870474195480347
510,2,0.8110731840133667,0.6239756917953491
520,1,1.1001414060592651,0.912268934249878
520,2,0.6551227569580078,0.416407642364502
530,1,0.3093441128730774,0.1287052011489868
530,2,0.6198002099990845,0.37612229347229
540,1,0.6246426105499268,0.5024628615379333
540,2,0.47899794578552246,0.2939126765727997
550,1,0.5414294004440308,0.3941200351715088
550,2,0.594428300857544,0.3355353450775146
560,1,0.5468966364860535,0.3367695784568787
560,2,0.9854613542556763,0.8021700954437256
570,1,0.4758368134498596,0.2942245280742645
570,2,0.4395245313644409,0.22401273012161255
580,1,0.6430577039718628,0.5079564428329468
580,2,0.751204252243042,0.4532654857635498
590,1,0.8240954279899597,0.6748056387901306
590,2,0.23754951357841492,0.04655986785888672
600,1,0.24807927012443542,0.0613846457004547
600,2,0.441332072019577,0.25289931654930115
610,1,0.40726250410079956,0.18089475989341736
610,2,0.6534911394119263,0.4064845418930054
620,1,1.1259974241256714,0.9577330923080444
620,2,0.8857501745223999,0.7113831615447998
630,1,0.16274230182170868,-0.04550013184547424
630,2,0.5233845710754395,0.352587161064148
640,1,0.17810581624507904,-0.0095808082818985
640,2,0.516148030757904,0.3829950666427612
650,1,0.26327425241470337,0.07014602184295654
650,2,0.46941351890563965,0.2726923203468323
660,1,0.33850619196891785,0.1691524362564087
660,2,0.2555106580257416,0.0880657112598419
670,1,0.707880973815918,0.5225295400619507
670,2,0.23908519744873047,0.0624415850639343
680,1,1.1195571422576904,0.9186106300354004
680,2,0.08560237288475037,-0.09981724858283997
690,1,0.21707455813884735,0.04595261573791504
690,2,0.43612754344940186,0.24845534324645996
700,1,0.4231259226799011,0.22964656114578247
700,2,0.35790058970451355,0.1683718240261078
710,1,1.1802055835723877,1.0186715698242188
710,2,0.2667258083820343,0.06719720125198364
720,1,0.7237251996994019,0.5263292169570923
720,2,0.5909440517425537,0.4269077754020691
730,1,0.3751215934753418,0.2182331657409668
730,2,0.21798931062221527,0.04651793599128723
740,1,0.3908933103084564,0.18801533937454224
740,2,0.3744496703147888,0.1951897716522217
750,1,0.17969414591789246,-0.01927116751670837
750,2,0.4133415222167969,0.1790154552459717
760,1,0.3270748257637024,0.0948319709300995
760,2,0.21827314794063568,0.04271702229976654
770,1,0.38879096508026123,0.1916758096218109
770,2,0.22573398053646088,0.04988614976406097
780,1,0.6082383394241333,0.4316609477996826
780,2,0.11393822729587555,-0.06935636192560196
790,1,0.6909147500991821,0.4791368818283081
790,2,0.5679973363876343,0.3645141100883484
800,1,0.4890466332435608,0.311955509185791
800,2,0.4736512303352356,0.29822182416915894
810,1,0.552453875541687,0.402134952545166
810,2,0.47036123275756836,0.26186394453048706
820,1,0.3042224645614624,0.11903562903404236
820,2,0.2826506793498993,0.0955983376502991
830,1,0.45663881301879883,0.28565001249313354
830,2,0.22481006383895874,0.04125486075878143
840,1,0.22324621677398682,0.04993705213069916
840,2,0.5698396563529968,0.3802147483825684
850,1,0.9405150413513184,0.7898681139945984
850,2,0.27005940675735474,0.0777052319049835
860,1,0.4793093800544739,0.23475223541259766
860,2,0.46824580430984497,0.3014242625236511
870,1,1.3550691604614258,1.1762517070770264
870,2,1.1956299543380737,0.9953053569793701
880,1,2.0465760231018066,1.6724067306518555
880,2,0.7520066499710083,0.5507174110412598
890,1,3.003878593444824,2.600081024169922
890,2,2.217669725418091,1.7536333179473877
900,1,4.965373516082764,4.995629844665527
900,2,2.3254499435424805,1.989593563079834
910,1,1.8956046104431152,1.5829792594909668
910,2,1.0018254518508911,0.716313419342041
920,1,1.9996141195297241,1.3515037870407104
920,2,2.390943765640259,1.758873519897461
930,1,1.1042790412902832,1.0754638290405273
930,2,0.9491175413131714,0.7085389471054077
940,1,2.8155524730682373,2.7674599266052246
940,2,2.3396694660186768,2.117539939880371
950,1,0.6214541792869568,0.4571136808395386
950,2,0.9125701189041138,0.7081504440307617
960,1,1.109093189239502,0.837346134185791
960,2,0.8034512400627136,0.5082347965240479
970,1,8.37343692779541,7.518508491516113
970,2,0.9578346610069275,0.9072025394439697
980,1,0.2529018819332123,0.1035221791267395
980,2,5.473672389984131,5.518106994628906
990,1,7.977339744567871,8.148798522949219
990,2,0.35395216941833496,0.18275931239128113
1000,1,1.92642343044281,1.7453280067443848
1000,2,1.677245855331421,1.2808808660507202
1010,1,1.6140292882919312,1.2636011219024658
1010,2,2.8033008575439453,2.6816158866882324
1020,1,3.4321866035461426,3.4478140449523926
1020,2,8.792512893676758,8.62205940246582
1030,1,10.627176284790039,10.032573280334473
1030,2,4.163045406341553,4.182398376464844
1040,1,10.126470565795898,10.173943099975586
1040,2,7.437831878662109,7.03484016418457
1050,1,1.5101059675216675,1.657996711730957
1050,2,6.616213798522949,6.568885860443115
1060,1,11.598913192749023,11.814634857177734
1060,2,8.137288093566895,8.089851913452148
1070,1,2.0547971725463867,1.9561997032165527
1070,2,1.8650283813476562,1.5753071880340576
1080,1,8.247871398925781,7.368927059173584
1080,2,3.5892672538757324,3.2319822883605957
1090,1,5.876442909240723,5.658277568817139
1090,2,1.1463719606399536,1.0737300491333008
1100,1,10.895057678222656,11.18330150604248
1100,2,10.90239715576172,10.86535125732422
